町丁名,世帯数,男,女
四谷１丁目,16,14,7
四谷２丁目,28,15,18
四谷３丁目,23,13,15
四谷４丁目,195,109,112
四谷本塩町,18,9,11
四谷三栄町,66,43,44
四谷坂町,145,101,85
若葉１丁目,97,78,51
若葉２丁目,50,29,26
若葉３丁目,60,32,38
須賀町,46,33,22
左門町,74,35,42
信濃町,83,47,39
南元町,131,72,83
荒木町,141,88,88
舟町,70,40,35
愛住町,68,56,26
大京町,154,101,74
霞ヶ丘町,1,1,0
内藤町,46,29,32
片町,27,11,19
新宿１丁目,337,205,194
新宿２丁目,118,85,46
新宿３丁目,5,4,2
新宿４丁目,5,4,2
新宿５丁目,269,159,146
新宿６丁目,380,241,247
新宿７丁目,682,467,431
歌舞伎町１丁目,8,6,3
歌舞伎町２丁目,299,165,190
市谷田町１丁目,1,0,1
市谷田町２丁目,14,13,7
市谷田町３丁目,18,6,17
市谷本村町,77,73,72
市谷砂土原町１丁目,4,4,3
市谷砂土原町２丁目,17,14,7
市谷砂土原町３丁目,59,67,45
市谷左内町,12,9,8
市谷加賀町１丁目,6,6,7
市谷加賀町２丁目,61,37,48
市谷甲良町,31,25,15
市谷船河原町,6,10,8
市谷長延寺町,10,6,4
市谷鷹匠町,18,12,6
市谷山伏町,18,10,13
市谷八幡町,3,1,2
神楽坂１丁目,0,0,0
神楽坂２丁目,7,3,4
神楽坂３丁目,15,14,7
神楽坂４丁目,5,3,2
神楽坂５丁目,9,8,4
神楽坂６丁目,31,23,10
細工町,12,5,9
二十騎町,27,22,14
揚場町,1,1,0
津久戸町,3,2,1
東五軒町,89,51,47
西五軒町,121,77,60
赤城元町,9,5,6
南榎町,45,36,18
袋町,21,13,10
払方町,37,24,28
南町,14,13,6
北町,21,17,9
納戸町,47,33,21
南山伏町,25,19,16
北山伏町,41,19,28
白銀町,42,25,27
下宮比町,12,4,8
矢来町,137,84,76
若宮町,41,49,44
岩戸町,23,12,18
中町,12,13,5
箪笥町,36,21,19
横寺町,16,7,9
筑土八幡町,36,24,23
新小川町,135,71,78
神楽河岸,0,0,0
市谷薬王寺町,177,140,156
市谷柳町,50,36,26
市谷仲之町,146,163,154
赤城下町,47,29,24
天神町,69,31,40
榎町,26,8,21
東榎町,33,13,21
早稲田町,168,90,96
早稲田南町,69,42,37
馬場下町,24,16,13
原町１丁目,96,54,54
原町２丁目,60,45,39
原町３丁目,119,98,105
喜久井町,87,63,35
築地町,16,11,5
弁天町,184,114,109
中里町,9,3,6
山吹町,326,158,205
改代町,33,15,20
水道町,51,30,25
早稲田鶴巻町,605,331,343
住吉町,159,125,105
市谷台町,106,67,58
河田町,394,407,402
若松町,400,309,319
余丁町,187,131,120
戸山１丁目,150,84,102
戸山２丁目,346,185,350
戸山３丁目,72,48,37
富久町,336,239,243
百人町１丁目,1101,714,572
百人町２丁目,1383,984,777
百人町３丁目,336,296,297
百人町４丁目,212,187,235
大久保１丁目,1241,774,712
大久保２丁目,1848,1249,1166
大久保３丁目,439,311,348
戸塚町１丁目,63,39,38
西早稲田１丁目,835,473,449
西早稲田２丁目,1069,585,573
西早稲田３丁目,879,516,465
高田馬場１丁目,585,374,302
高田馬場２丁目,333,201,168
高田馬場３丁目,1055,646,545
高田馬場４丁目,935,642,501
下落合１丁目,735,433,386
下落合２丁目,344,248,178
下落合３丁目,249,157,140
下落合４丁目,368,209,196
中落合１丁目,336,225,164
中落合２丁目,335,223,190
中落合３丁目,155,92,100
中落合４丁目,140,91,79
上落合１丁目,305,223,187
上落合２丁目,310,174,177
上落合３丁目,377,213,207
西落合１丁目,174,94,106
西落合２丁目,204,137,123
西落合３丁目,119,62,75
西落合４丁目,88,48,53
中井１丁目,127,77,62
中井２丁目,151,97,83
北新宿１丁目,1367,912,748
北新宿２丁目,446,293,322
北新宿３丁目,1157,807,679
北新宿４丁目,946,648,556
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,191,123,98
西新宿４丁目,539,321,297
西新宿５丁目,260,183,179
西新宿６丁目,356,272,237
西新宿７丁目,201,129,110
西新宿８丁目,221,138,141
