町丁名,世帯数,男,女
四谷１丁目,287,239,317
四谷２丁目,280,225,230
四谷３丁目,287,190,227
四谷４丁目,2196,1746,1628
四谷本塩町,328,253,241
四谷三栄町,1095,962,1024
四谷坂町,1682,1340,1233
若葉１丁目,1396,1298,1243
若葉２丁目,492,443,442
若葉３丁目,629,492,480
須賀町,804,683,675
左門町,1062,730,874
信濃町,566,397,503
南元町,1389,1172,1378
荒木町,1711,1274,1264
舟町,1020,680,744
愛住町,919,710,708
大京町,2454,1823,2138
霞ヶ丘町,1,1,0
内藤町,677,609,664
片町,305,214,204
新宿１丁目,3167,2239,1981
新宿２丁目,900,673,500
新宿３丁目,85,78,42
新宿４丁目,194,159,102
新宿５丁目,2191,1496,1188
新宿６丁目,3128,2285,1937
新宿７丁目,4269,3348,3145
歌舞伎町１丁目,142,108,50
歌舞伎町２丁目,1889,1461,734
市谷田町１丁目,14,8,17
市谷田町２丁目,319,254,322
市谷田町３丁目,190,150,188
市谷本村町,1745,1518,1143
市谷砂土原町１丁目,103,96,110
市谷砂土原町２丁目,252,204,251
市谷砂土原町３丁目,477,486,508
市谷左内町,257,224,245
市谷加賀町１丁目,242,294,343
市谷加賀町２丁目,996,763,1035
市谷甲良町,474,405,455
市谷船河原町,81,97,102
市谷長延寺町,77,33,72
市谷鷹匠町,50,32,34
市谷山伏町,310,265,292
市谷八幡町,66,57,67
神楽坂１丁目,11,12,15
神楽坂２丁目,126,82,114
神楽坂３丁目,287,231,201
神楽坂４丁目,99,83,96
神楽坂５丁目,373,300,382
神楽坂６丁目,523,355,436
細工町,262,214,216
二十騎町,423,320,378
揚場町,58,48,51
津久戸町,58,44,42
東五軒町,1289,1089,1235
西五軒町,1042,855,906
赤城元町,262,214,240
南榎町,686,683,704
袋町,370,331,338
払方町,523,477,531
南町,393,425,446
北町,537,475,542
納戸町,538,479,542
南山伏町,415,332,362
北山伏町,397,249,336
白銀町,761,608,780
下宮比町,190,103,145
矢来町,2451,2044,2327
若宮町,533,479,492
岩戸町,427,287,350
中町,254,248,236
箪笥町,465,311,363
横寺町,633,476,493
筑土八幡町,609,457,532
新小川町,2074,1662,1641
神楽河岸,0,0,0
市谷薬王寺町,2091,1565,1708
市谷柳町,929,618,729
市谷仲之町,1362,1201,1337
赤城下町,858,665,647
天神町,714,518,562
榎町,483,320,344
東榎町,236,157,157
早稲田町,901,594,696
早稲田南町,463,373,398
馬場下町,334,254,248
原町１丁目,905,709,768
原町２丁目,688,620,621
原町３丁目,1228,952,1103
喜久井町,1132,966,956
築地町,324,258,301
弁天町,2061,1650,1809
中里町,364,330,365
山吹町,2733,1861,2068
改代町,413,321,308
水道町,757,506,507
早稲田鶴巻町,3908,2737,2875
住吉町,1850,1366,1404
市谷台町,914,703,701
河田町,1536,1445,1430
若松町,3444,2699,3054
余丁町,2548,1980,2074
戸山１丁目,1517,1192,1305
戸山２丁目,3371,2076,3295
戸山３丁目,659,545,570
富久町,4100,3586,3525
百人町１丁目,2909,2138,1491
百人町２丁目,3491,2623,2062
百人町３丁目,2603,2602,2862
百人町４丁目,1695,1184,1582
大久保１丁目,3047,2098,1801
大久保２丁目,5393,4054,3579
大久保３丁目,2511,2322,2500
戸塚町１丁目,166,111,118
西早稲田１丁目,3698,2686,2848
西早稲田２丁目,4163,3159,2964
西早稲田３丁目,4131,3445,3317
高田馬場１丁目,2903,2299,2074
高田馬場２丁目,1376,1044,867
高田馬場３丁目,4232,3146,2700
高田馬場４丁目,4240,3422,3065
下落合１丁目,2149,1437,1383
下落合２丁目,2138,1817,1820
下落合３丁目,2715,2132,2540
下落合４丁目,2694,2171,2333
中落合１丁目,2386,1820,1781
中落合２丁目,2882,2467,2543
中落合３丁目,2445,1996,2210
中落合４丁目,1743,1559,1512
上落合１丁目,3321,2646,2645
上落合２丁目,3291,2478,2387
上落合３丁目,3315,2442,2276
西落合１丁目,2914,2234,2382
西落合２丁目,2590,2109,2138
西落合３丁目,1930,1489,1716
西落合４丁目,1360,1110,1224
中井１丁目,1309,972,804
中井２丁目,1766,1615,1619
北新宿１丁目,5438,3967,3333
北新宿２丁目,3311,2793,2535
北新宿３丁目,4839,3712,3311
北新宿４丁目,4484,3310,3119
西新宿１丁目,31,25,24
西新宿２丁目,1,1,4
西新宿３丁目,1617,1104,1032
西新宿４丁目,5092,3800,3409
西新宿５丁目,2612,2057,1844
西新宿６丁目,2484,1998,1702
西新宿７丁目,1720,1300,975
西新宿８丁目,2260,1630,1532
