町丁名,世帯数,男,女
四谷１丁目,247,204,280
四谷２丁目,270,214,241
四谷３丁目,279,203,230
四谷４丁目,2240,1805,1658
四谷本塩町,271,218,215
四谷三栄町,1088,940,1008
四谷坂町,1456,1127,1132
若葉１丁目,1423,1320,1265
若葉２丁目,431,390,398
若葉３丁目,605,459,484
須賀町,829,710,686
左門町,1016,704,834
信濃町,549,405,495
南元町,1329,1165,1292
荒木町,1694,1254,1273
舟町,1002,687,704
愛住町,918,736,703
大京町,2133,1651,1943
霞ヶ丘町,1,1,0
内藤町,716,652,587
片町,242,174,172
新宿１丁目,2977,2110,1931
新宿２丁目,877,672,509
新宿３丁目,108,95,59
新宿４丁目,220,177,110
新宿５丁目,2065,1447,1146
新宿６丁目,3114,2278,2024
新宿７丁目,4323,3497,3213
歌舞伎町１丁目,182,146,63
歌舞伎町２丁目,1900,1451,835
市谷田町１丁目,17,9,19
市谷田町２丁目,344,250,353
市谷田町３丁目,203,162,203
市谷本村町,1742,1560,989
市谷砂土原町１丁目,113,104,129
市谷砂土原町２丁目,248,199,235
市谷砂土原町３丁目,481,497,524
市谷左内町,237,213,239
市谷加賀町１丁目,22,13,22
市谷加賀町２丁目,965,726,1027
市谷甲良町,415,369,415
市谷船河原町,74,84,89
市谷長延寺町,94,46,89
市谷鷹匠町,18,19,23
市谷山伏町,302,269,280
市谷八幡町,62,53,65
神楽坂１丁目,12,11,16
神楽坂２丁目,138,88,124
神楽坂３丁目,294,234,213
神楽坂４丁目,92,78,93
神楽坂５丁目,391,315,397
神楽坂６丁目,570,396,482
細工町,256,206,223
二十騎町,374,314,357
揚場町,55,50,56
津久戸町,68,47,50
東五軒町,1135,1003,1156
西五軒町,942,820,834
赤城元町,231,184,215
南榎町,724,703,708
袋町,374,329,343
払方町,505,487,549
南町,379,384,410
北町,504,480,514
納戸町,580,492,561
南山伏町,365,323,309
北山伏町,355,233,266
白銀町,751,619,759
下宮比町,155,99,125
矢来町,2574,2182,2524
若宮町,558,489,524
岩戸町,427,296,330
中町,267,257,268
箪笥町,426,292,327
横寺町,582,453,461
筑土八幡町,544,397,509
新小川町,1922,1589,1583
神楽河岸,0,0,0
市谷薬王寺町,2071,1587,1714
市谷柳町,870,610,682
市谷仲之町,1268,1178,1300
赤城下町,754,603,585
天神町,739,524,596
榎町,477,326,336
東榎町,218,147,155
早稲田町,837,580,642
早稲田南町,463,396,401
馬場下町,328,260,260
原町１丁目,876,693,777
原町２丁目,684,645,616
原町３丁目,1131,873,1014
喜久井町,1091,983,963
築地町,331,263,287
弁天町,1980,1607,1697
中里町,355,326,370
山吹町,2346,1691,1862
改代町,375,304,286
水道町,649,457,471
早稲田鶴巻町,3893,2835,2926
住吉町,1758,1329,1370
市谷台町,888,731,691
河田町,1524,1471,1510
若松町,3430,2835,3042
余丁町,2518,2026,2116
戸山１丁目,1542,1203,1330
戸山２丁目,3302,2160,3324
戸山３丁目,552,455,452
富久町,4192,3640,3617
百人町１丁目,3320,2372,1758
百人町２丁目,3644,2731,2181
百人町３丁目,2619,2616,2880
百人町４丁目,1631,1188,1567
大久保１丁目,3421,2387,2061
大久保２丁目,5984,4462,4017
大久保３丁目,2339,2243,2476
戸塚町１丁目,135,90,113
西早稲田１丁目,3586,2642,2907
西早稲田２丁目,4016,3034,2963
西早稲田３丁目,4267,3589,3385
高田馬場１丁目,2889,2299,2108
高田馬場２丁目,1307,1012,856
高田馬場３丁目,4257,3198,2777
高田馬場４丁目,4335,3525,3185
下落合１丁目,2064,1360,1317
下落合２丁目,2028,1735,1803
下落合３丁目,2566,2024,2409
下落合４丁目,2694,2207,2391
中落合１丁目,2233,1707,1750
中落合２丁目,2839,2466,2572
中落合３丁目,2385,2025,2172
中落合４丁目,1711,1555,1495
上落合１丁目,3383,2771,2694
上落合２丁目,3312,2545,2398
上落合３丁目,3191,2360,2268
西落合１丁目,2761,2213,2342
西落合２丁目,2572,2121,2115
西落合３丁目,1864,1459,1697
西落合４丁目,1375,1140,1210
中井１丁目,1266,984,801
中井２丁目,1726,1537,1665
北新宿１丁目,5355,3923,3457
北新宿２丁目,3208,2756,2523
北新宿３丁目,5054,3805,3501
北新宿４丁目,4581,3556,3148
西新宿１丁目,35,29,28
西新宿２丁目,2,2,5
西新宿３丁目,1641,1103,1081
西新宿４丁目,5017,3789,3419
西新宿５丁目,2803,2181,1998
西新宿６丁目,2271,1839,1616
西新宿７丁目,1697,1298,977
西新宿８丁目,2144,1576,1469
