町丁名,世帯数,男,女
四谷１丁目,269,229,287
四谷２丁目,253,192,213
四谷３丁目,270,176,213
四谷４丁目,2174,1715,1607
四谷本塩町,324,248,231
四谷三栄町,1053,913,970
四谷坂町,1584,1225,1162
若葉１丁目,1355,1218,1219
若葉２丁目,466,410,409
若葉３丁目,582,474,433
須賀町,764,651,640
左門町,1037,698,876
信濃町,515,370,475
南元町,1329,1100,1299
荒木町,1620,1189,1168
舟町,1035,690,764
愛住町,872,656,655
大京町,2310,1717,2012
霞ヶ丘町,0,0,0
内藤町,650,567,653
片町,303,215,194
新宿１丁目,2830,1987,1764
新宿２丁目,778,590,445
新宿３丁目,76,67,32
新宿４丁目,174,132,95
新宿５丁目,2023,1378,1071
新宿６丁目,2866,2053,1716
新宿７丁目,3693,2869,2657
歌舞伎町１丁目,141,107,50
歌舞伎町２丁目,1549,1229,515
市谷田町１丁目,15,9,14
市谷田町２丁目,316,249,326
市谷田町３丁目,183,153,166
市谷本村町,1707,1479,1045
市谷砂土原町１丁目,99,87,106
市谷砂土原町２丁目,250,188,241
市谷砂土原町３丁目,429,412,454
市谷左内町,251,214,248
市谷加賀町１丁目,244,301,344
市谷加賀町２丁目,941,729,972
市谷甲良町,441,360,431
市谷船河原町,69,79,80
市谷長延寺町,69,25,68
市谷鷹匠町,35,23,32
市谷山伏町,311,261,294
市谷八幡町,65,56,64
神楽坂１丁目,11,12,14
神楽坂２丁目,115,78,106
神楽坂３丁目,259,201,183
神楽坂４丁目,93,80,98
神楽坂５丁目,354,291,357
神楽坂６丁目,513,354,415
細工町,244,205,194
二十騎町,379,276,342
揚場町,60,49,54
津久戸町,60,41,43
東五軒町,1207,1030,1176
西五軒町,960,795,840
赤城元町,242,205,228
南榎町,664,647,712
袋町,424,399,392
払方町,506,437,490
南町,389,411,436
北町,518,450,530
納戸町,580,521,596
南山伏町,422,333,360
北山伏町,356,226,306
白銀町,744,603,760
下宮比町,185,101,140
矢来町,2406,2013,2240
若宮町,504,440,455
岩戸町,408,265,337
中町,249,246,235
箪笥町,434,286,340
横寺町,586,454,463
筑土八幡町,586,432,519
新小川町,2092,1681,1629
神楽河岸,0,0,0
市谷薬王寺町,2081,1517,1659
市谷柳町,916,592,716
市谷仲之町,1291,1044,1200
赤城下町,825,646,617
天神町,653,479,526
榎町,469,332,324
東榎町,245,159,165
早稲田町,764,510,603
早稲田南町,400,325,352
馬場下町,297,232,224
原町１丁目,809,659,724
原町２丁目,658,587,575
原町３丁目,1148,870,1017
喜久井町,1046,884,895
築地町,309,244,286
弁天町,1949,1567,1707
中里町,353,322,359
山吹町,2505,1751,1909
改代町,372,297,283
水道町,702,480,472
早稲田鶴巻町,3292,2339,2477
住吉町,1711,1232,1304
市谷台町,879,660,655
河田町,1191,1062,1030
若松町,3156,2431,2758
余丁町,2433,1853,1981
戸山１丁目,1361,1100,1161
戸山２丁目,3120,1826,2871
戸山３丁目,604,512,536
富久町,3925,3381,3292
百人町１丁目,1839,1379,875
百人町２丁目,2061,1515,1244
百人町３丁目,2313,2278,2504
百人町４丁目,1547,970,1346
大久保１丁目,1821,1285,1008
大久保２丁目,3715,2770,2401
大久保３丁目,2120,1987,2079
戸塚町１丁目,107,77,78
西早稲田１丁目,2994,2246,2424
西早稲田２丁目,3163,2535,2404
西早稲田３丁目,3275,2866,2818
高田馬場１丁目,2414,1937,1786
高田馬場２丁目,1098,883,707
高田馬場３丁目,3329,2527,2235
高田馬場４丁目,3337,2729,2528
下落合１丁目,1384,948,967
下落合２丁目,1878,1624,1725
下落合３丁目,2480,1910,2393
下落合４丁目,2346,1945,2073
中落合１丁目,2259,1703,1750
中落合２丁目,2636,2241,2388
中落合３丁目,2294,1888,2071
中落合４丁目,1583,1421,1395
上落合１丁目,3067,2455,2445
上落合２丁目,2970,2247,2159
上落合３丁目,2972,2201,2055
西落合１丁目,2784,2135,2246
西落合２丁目,2418,2002,2003
西落合３丁目,1828,1434,1597
西落合４丁目,1304,1060,1183
中井１丁目,1170,872,723
中井２丁目,1605,1487,1531
北新宿１丁目,4125,3028,2551
北新宿２丁目,3016,2542,2226
北新宿３丁目,3697,2813,2572
北新宿４丁目,3529,2587,2475
西新宿１丁目,26,23,20
西新宿２丁目,1,1,4
西新宿３丁目,1431,977,888
西新宿４丁目,4689,3450,3115
西新宿５丁目,2611,2024,1809
西新宿６丁目,2130,1677,1453
西新宿７丁目,1549,1188,857
西新宿８丁目,2038,1472,1356
