町丁名,世帯数,男,女
四谷１丁目,273,223,298
四谷２丁目,247,201,226
四谷３丁目,287,195,226
四谷４丁目,2280,1829,1653
四谷本塩町,324,248,251
四谷三栄町,1108,950,1048
四谷坂町,1572,1230,1200
若葉１丁目,1426,1310,1257
若葉２丁目,482,440,445
若葉３丁目,668,507,524
須賀町,854,720,698
左門町,1095,745,898
信濃町,571,401,508
南元町,1330,1182,1305
荒木町,1722,1281,1292
舟町,1012,704,708
愛住町,914,718,720
大京町,2395,1807,2116
霞ヶ丘町,2,2,0
内藤町,722,638,645
片町,261,198,172
新宿１丁目,3041,2157,1927
新宿２丁目,940,691,531
新宿３丁目,102,89,55
新宿４丁目,214,175,109
新宿５丁目,2100,1458,1142
新宿６丁目,3087,2270,1970
新宿７丁目,4263,3437,3201
歌舞伎町１丁目,172,143,54
歌舞伎町２丁目,1959,1479,835
市谷田町１丁目,16,8,18
市谷田町２丁目,334,255,347
市谷田町３丁目,206,164,196
市谷本村町,1715,1520,1028
市谷砂土原町１丁目,105,96,122
市谷砂土原町２丁目,260,210,260
市谷砂土原町３丁目,476,493,511
市谷左内町,222,199,225
市谷加賀町１丁目,21,14,23
市谷加賀町２丁目,1000,750,1031
市谷甲良町,476,417,440
市谷船河原町,75,87,89
市谷長延寺町,93,43,84
市谷鷹匠町,13,11,15
市谷山伏町,303,264,281
市谷八幡町,63,55,66
神楽坂１丁目,12,13,15
神楽坂２丁目,127,79,113
神楽坂３丁目,287,228,207
神楽坂４丁目,96,82,98
神楽坂５丁目,384,309,404
神楽坂６丁目,562,380,467
細工町,259,216,222
二十騎町,411,332,362
揚場町,61,51,56
津久戸町,69,46,53
東五軒町,1201,1026,1210
西五軒町,1044,879,904
赤城元町,232,181,215
南榎町,737,719,724
袋町,367,325,344
払方町,520,498,547
南町,394,414,437
北町,520,494,532
納戸町,576,494,558
南山伏町,364,325,305
北山伏町,382,256,317
白銀町,735,598,764
下宮比町,159,93,125
矢来町,2586,2197,2518
若宮町,559,501,517
岩戸町,427,302,335
中町,267,254,269
箪笥町,430,294,327
横寺町,631,470,494
筑土八幡町,513,386,464
新小川町,2054,1648,1675
神楽河岸,0,0,0
市谷薬王寺町,2149,1656,1733
市谷柳町,898,607,709
市谷仲之町,1298,1192,1339
赤城下町,779,619,581
天神町,717,529,560
榎町,498,342,347
東榎町,258,159,183
早稲田町,885,594,694
早稲田南町,462,386,406
馬場下町,333,259,258
原町１丁目,880,697,767
原町２丁目,689,638,617
原町３丁目,1269,980,1151
喜久井町,1137,993,994
築地町,311,245,284
弁天町,2009,1628,1726
中里町,349,320,367
山吹町,2597,1809,2032
改代町,430,354,309
水道町,721,491,504
早稲田鶴巻町,3867,2790,2905
住吉町,1836,1373,1433
市谷台町,905,727,687
河田町,1556,1460,1517
若松町,3450,2772,3068
余丁町,2538,2047,2121
戸山１丁目,1618,1210,1398
戸山２丁目,3245,2057,3224
戸山３丁目,628,523,536
富久町,4188,3640,3609
百人町１丁目,3002,2214,1561
百人町２丁目,3413,2603,2059
百人町３丁目,2582,2578,2897
百人町４丁目,1612,1150,1535
大久保１丁目,3072,2125,1935
大久保２丁目,5537,4163,3812
大久保３丁目,2410,2259,2517
戸塚町１丁目,130,93,98
西早稲田１丁目,3607,2666,2895
西早稲田２丁目,3720,2955,2708
西早稲田３丁目,4073,3441,3344
高田馬場１丁目,2777,2243,2048
高田馬場２丁目,1283,1007,839
高田馬場３丁目,4126,3139,2698
高田馬場４丁目,4211,3444,3124
下落合１丁目,1880,1271,1205
下落合２丁目,2062,1729,1831
下落合３丁目,2599,2078,2459
下落合４丁目,2668,2170,2373
中落合１丁目,2318,1792,1755
中落合２丁目,2812,2446,2526
中落合３丁目,2422,2011,2190
中落合４丁目,1741,1560,1524
上落合１丁目,3373,2746,2680
上落合２丁目,3303,2522,2429
上落合３丁目,3262,2406,2300
西落合１丁目,2871,2255,2384
西落合２丁目,2592,2120,2135
西落合３丁目,1926,1496,1709
西落合４丁目,1283,1098,1172
中井１丁目,1272,989,795
中井２丁目,1729,1567,1621
北新宿１丁目,5110,3776,3253
北新宿２丁目,3136,2740,2456
北新宿３丁目,4746,3734,3294
北新宿４丁目,4405,3339,3114
西新宿１丁目,34,26,28
西新宿２丁目,2,2,4
西新宿３丁目,1659,1123,1084
西新宿４丁目,5061,3785,3479
西新宿５丁目,2727,2128,1968
西新宿６丁目,2310,1877,1636
西新宿７丁目,1748,1326,998
西新宿８丁目,2177,1607,1493
