町丁名,世帯数,男,女
四谷１丁目,20,17,7
四谷２丁目,21,13,11
四谷３丁目,27,16,14
四谷４丁目,218,122,125
四谷本塩町,17,8,11
四谷三栄町,66,44,42
四谷坂町,148,103,83
若葉１丁目,94,74,51
若葉２丁目,56,32,31
若葉３丁目,65,37,37
須賀町,48,33,23
左門町,84,45,43
信濃町,113,59,61
南元町,147,73,107
荒木町,142,94,96
舟町,64,35,34
愛住町,77,57,36
大京町,170,111,79
霞ヶ丘町,1,1,0
内藤町,58,39,40
片町,29,13,19
新宿１丁目,336,212,184
新宿２丁目,130,94,62
新宿３丁目,7,5,4
新宿４丁目,4,3,2
新宿５丁目,276,165,147
新宿６丁目,390,250,247
新宿７丁目,745,503,465
歌舞伎町１丁目,8,6,3
歌舞伎町２丁目,300,166,191
市谷田町１丁目,1,0,1
市谷田町２丁目,13,8,7
市谷田町３丁目,23,10,18
市谷本村町,93,80,76
市谷砂土原町１丁目,4,3,5
市谷砂土原町２丁目,19,17,9
市谷砂土原町３丁目,65,70,45
市谷左内町,12,9,8
市谷加賀町１丁目,7,6,9
市谷加賀町２丁目,70,43,48
市谷甲良町,29,18,16
市谷船河原町,5,9,7
市谷長延寺町,9,4,5
市谷鷹匠町,14,8,6
市谷山伏町,23,13,14
市谷八幡町,2,1,1
神楽坂１丁目,0,0,0
神楽坂２丁目,9,3,6
神楽坂３丁目,23,20,10
神楽坂４丁目,4,2,2
神楽坂５丁目,8,8,3
神楽坂６丁目,27,20,10
細工町,11,4,9
二十騎町,35,27,18
揚場町,1,1,0
津久戸町,2,1,1
東五軒町,91,44,52
西五軒町,132,82,64
赤城元町,8,3,5
南榎町,48,39,19
袋町,29,20,11
払方町,38,22,29
南町,16,15,6
北町,21,16,11
納戸町,56,37,25
南山伏町,35,24,24
北山伏町,40,21,26
白銀町,45,26,26
下宮比町,12,3,9
矢来町,159,95,85
若宮町,51,51,53
岩戸町,28,13,19
中町,20,20,8
箪笥町,37,25,17
横寺町,27,17,12
筑土八幡町,34,23,22
新小川町,164,90,96
神楽河岸,0,0,0
市谷薬王寺町,190,155,157
市谷柳町,61,41,32
市谷仲之町,155,166,160
赤城下町,56,35,30
天神町,74,37,41
榎町,47,24,26
東榎町,39,19,21
早稲田町,192,97,114
早稲田南町,90,55,44
馬場下町,30,22,16
原町１丁目,106,56,62
原町２丁目,61,38,38
原町３丁目,136,100,120
喜久井町,94,61,41
築地町,15,10,6
弁天町,219,124,133
中里町,15,8,13
山吹町,404,186,256
改代町,36,20,19
水道町,58,34,27
早稲田鶴巻町,690,372,396
住吉町,183,142,116
市谷台町,104,75,51
河田町,441,451,457
若松町,409,309,332
余丁町,200,149,130
戸山１丁目,172,94,114
戸山２丁目,358,207,369
戸山３丁目,72,46,40
富久町,358,251,263
百人町１丁目,1131,741,561
百人町２丁目,1429,1016,810
百人町３丁目,363,326,317
百人町４丁目,224,195,249
大久保１丁目,1136,718,669
大久保２丁目,1902,1320,1149
大久保３丁目,466,329,360
戸塚町１丁目,48,27,30
西早稲田１丁目,916,531,471
西早稲田２丁目,1178,641,619
西早稲田３丁目,987,605,491
高田馬場１丁目,604,399,298
高田馬場２丁目,345,201,171
高田馬場３丁目,1077,654,561
高田馬場４丁目,990,689,513
下落合１丁目,729,425,388
下落合２丁目,401,303,194
下落合３丁目,278,176,163
下落合４丁目,425,232,226
中落合１丁目,393,256,201
中落合２丁目,368,239,200
中落合３丁目,187,103,113
中落合４丁目,191,106,117
上落合１丁目,357,251,211
上落合２丁目,366,203,205
上落合３丁目,399,228,223
西落合１丁目,215,113,129
西落合２丁目,213,137,131
西落合３丁目,124,70,74
西落合４丁目,82,47,49
中井１丁目,137,75,79
中井２丁目,174,92,109
北新宿１丁目,1383,918,767
北新宿２丁目,454,311,319
北新宿３丁目,1169,832,659
北新宿４丁目,1062,703,636
西新宿１丁目,2,1,1
西新宿２丁目,1,1,0
西新宿３丁目,223,134,126
西新宿４丁目,559,325,328
西新宿５丁目,316,223,219
西新宿６丁目,371,288,254
西新宿７丁目,238,152,118
西新宿８丁目,232,146,130
