町丁名,世帯数,男,女
四谷１丁目,12,9,6
四谷２丁目,16,11,10
四谷３丁目,23,18,12
四谷４丁目,195,109,115
四谷本塩町,17,8,13
四谷三栄町,59,42,40
四谷坂町,133,88,80
若葉１丁目,77,57,45
若葉２丁目,35,20,22
若葉３丁目,58,27,41
須賀町,47,33,21
左門町,73,45,34
信濃町,53,25,28
南元町,101,68,59
荒木町,139,82,81
舟町,53,33,24
愛住町,63,50,24
大京町,129,93,62
霞ヶ丘町,2,2,0
内藤町,47,26,34
片町,23,10,13
新宿１丁目,289,152,173
新宿２丁目,103,62,49
新宿３丁目,7,7,6
新宿４丁目,8,4,5
新宿５丁目,250,153,135
新宿６丁目,379,234,248
新宿７丁目,674,467,442
歌舞伎町１丁目,13,11,4
歌舞伎町２丁目,380,199,265
市谷田町１丁目,1,0,1
市谷田町２丁目,15,14,12
市谷田町３丁目,19,7,15
市谷本村町,68,69,64
市谷砂土原町１丁目,1,3,2
市谷砂土原町２丁目,12,10,6
市谷砂土原町３丁目,61,77,48
市谷左内町,9,6,8
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,64,43,48
市谷甲良町,32,24,17
市谷船河原町,5,6,6
市谷長延寺町,5,1,4
市谷鷹匠町,0,0,0
市谷山伏町,16,12,11
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,7,3,4
神楽坂３丁目,13,9,7
神楽坂４丁目,4,2,3
神楽坂５丁目,12,8,5
神楽坂６丁目,26,18,11
細工町,17,9,10
二十騎町,23,15,14
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,65,35,35
西五軒町,82,54,45
赤城元町,5,4,3
南榎町,38,31,18
袋町,14,10,7
払方町,34,29,31
南町,19,18,10
北町,11,9,5
納戸町,47,33,24
南山伏町,9,6,6
北山伏町,29,17,19
白銀町,33,22,17
下宮比町,9,5,5
矢来町,106,66,61
若宮町,31,39,45
岩戸町,21,12,13
中町,9,6,6
箪笥町,12,9,6
横寺町,17,8,9
筑土八幡町,13,7,11
新小川町,90,45,58
神楽河岸,0,0,0
市谷薬王寺町,169,140,141
市谷柳町,42,30,22
市谷仲之町,140,146,152
赤城下町,37,25,16
天神町,51,26,27
榎町,21,9,12
東榎町,27,14,14
早稲田町,119,64,70
早稲田南町,51,37,20
馬場下町,30,15,22
原町１丁目,80,45,52
原町２丁目,46,34,37
原町３丁目,124,115,117
喜久井町,72,51,39
築地町,13,9,4
弁天町,147,91,90
中里町,6,1,5
山吹町,231,113,145
改代町,26,13,14
水道町,44,23,27
早稲田鶴巻町,488,241,313
住吉町,144,99,104
市谷台町,85,53,50
河田町,303,336,381
若松町,315,258,262
余丁町,170,129,119
戸山１丁目,140,73,107
戸山２丁目,290,140,278
戸山３丁目,72,43,43
富久町,344,222,249
百人町１丁目,1051,659,560
百人町２丁目,1362,960,784
百人町３丁目,280,233,270
百人町４丁目,190,173,204
大久保１丁目,1292,751,811
大久保２丁目,1891,1232,1239
大久保３丁目,388,284,333
戸塚町１丁目,25,11,17
西早稲田１丁目,639,340,405
西早稲田２丁目,675,388,379
西早稲田３丁目,689,386,401
高田馬場１丁目,483,294,293
高田馬場２丁目,249,146,130
高田馬場３丁目,776,509,400
高田馬場４丁目,796,566,476
下落合１丁目,538,312,300
下落合２丁目,269,175,160
下落合３丁目,202,120,125
下落合４丁目,292,168,155
中落合１丁目,243,157,122
中落合２丁目,240,176,130
中落合３丁目,124,71,80
中落合４丁目,128,75,82
上落合１丁目,317,218,195
上落合２丁目,264,150,161
上落合３丁目,308,169,175
西落合１丁目,165,81,113
西落合２丁目,168,101,108
西落合３丁目,123,70,68
西落合４丁目,78,47,40
中井１丁目,102,67,50
中井２丁目,148,89,87
北新宿１丁目,1201,824,667
北新宿２丁目,389,273,276
北新宿３丁目,1075,771,638
北新宿４丁目,852,573,534
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,220,132,110
西新宿４丁目,486,287,273
西新宿５丁目,269,180,199
西新宿６丁目,330,256,223
西新宿７丁目,190,118,96
西新宿８丁目,229,139,143
