町丁名,世帯数,男,女
四谷１丁目,283,230,316
四谷２丁目,237,194,213
四谷３丁目,263,176,215
四谷４丁目,2057,1679,1538
四谷本塩町,311,237,238
四谷三栄町,1039,891,983
四谷坂町,1501,1182,1130
若葉１丁目,1354,1248,1211
若葉２丁目,461,428,420
若葉３丁目,588,474,450
須賀町,789,665,670
左門町,1038,698,870
信濃町,515,382,467
南元町,1257,1097,1242
荒木町,1601,1201,1163
舟町,976,660,707
愛住町,845,663,673
大京町,2334,1725,2099
霞ヶ丘町,0,0,0
内藤町,645,568,610
片町,254,192,169
新宿１丁目,2865,2051,1770
新宿２丁目,827,621,469
新宿３丁目,92,79,44
新宿４丁目,197,160,102
新宿５丁目,1854,1315,973
新宿６丁目,2797,2032,1721
新宿７丁目,3676,2949,2731
歌舞伎町１丁目,150,118,49
歌舞伎町２丁目,1585,1255,547
市谷田町１丁目,14,7,16
市谷田町２丁目,323,249,327
市谷田町３丁目,183,154,181
市谷本村町,1701,1469,1070
市谷砂土原町１丁目,104,98,111
市谷砂土原町２丁目,258,205,260
市谷砂土原町３丁目,428,416,455
市谷左内町,235,205,235
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,971,717,1002
市谷甲良町,434,375,423
市谷船河原町,74,82,89
市谷長延寺町,83,39,75
市谷鷹匠町,14,13,16
市谷山伏町,295,257,285
市谷八幡町,64,56,64
神楽坂１丁目,11,12,15
神楽坂２丁目,115,73,108
神楽坂３丁目,277,223,194
神楽坂４丁目,94,80,97
神楽坂５丁目,377,303,391
神楽坂６丁目,514,339,437
細工町,254,210,210
二十騎町,385,296,356
揚場町,57,49,53
津久戸町,58,38,47
東五軒町,1170,1010,1165
西五軒町,984,815,863
赤城元町,245,193,234
南榎町,685,675,692
袋町,354,304,333
払方町,497,462,510
南町,392,417,440
北町,526,470,538
納戸町,529,468,535
南山伏町,351,304,298
北山伏町,360,237,305
白銀町,728,581,762
下宮比町,168,95,131
矢来町,2438,2071,2347
若宮町,529,456,468
岩戸町,409,296,319
中町,253,250,243
箪笥町,445,299,334
横寺町,622,473,477
筑土八幡町,499,376,455
新小川町,1939,1580,1582
神楽河岸,0,0,0
市谷薬王寺町,1980,1473,1575
市谷柳町,845,571,661
市谷仲之町,1179,1038,1158
赤城下町,813,641,604
天神町,677,501,530
榎町,459,316,324
東榎町,209,130,157
早稲田町,774,525,617
早稲田南町,406,331,366
馬場下町,309,248,234
原町１丁目,808,659,717
原町２丁目,649,589,593
原町３丁目,1160,858,1052
喜久井町,1090,946,931
築地町,313,240,291
弁天町,1894,1521,1662
中里町,369,335,373
山吹町,2430,1700,1880
改代町,391,313,295
水道町,714,485,480
早稲田鶴巻町,3405,2463,2604
住吉町,1718,1258,1317
市谷台町,849,659,665
河田町,1203,1075,1074
若松町,3109,2406,2749
余丁町,2385,1901,1963
戸山１丁目,1420,1117,1229
戸山２丁目,3215,1952,3015
戸山３丁目,577,488,521
富久町,3888,3383,3354
百人町１丁目,1913,1476,939
百人町２丁目,2103,1583,1286
百人町３丁目,2356,2350,2602
百人町４丁目,1529,997,1355
大久保１丁目,1929,1369,1119
大久保２丁目,3714,2810,2462
大久保３丁目,2210,2059,2230
戸塚町１丁目,119,87,87
西早稲田１丁目,3002,2295,2467
西早稲田２丁目,3236,2633,2433
西早稲田３丁目,3398,3009,2926
高田馬場１丁目,2342,1927,1749
高田馬場２丁目,1047,866,699
高田馬場３丁目,3353,2581,2240
高田馬場４丁目,3435,2827,2634
下落合１丁目,1375,944,924
下落合２丁目,1806,1549,1650
下落合３丁目,2490,1963,2409
下落合４丁目,2375,1984,2148
中落合１丁目,2167,1671,1684
中落合２丁目,2636,2312,2391
中落合３丁目,2346,1932,2140
中落合４丁目,1619,1469,1421
上落合１丁目,3066,2494,2493
上落合２丁目,3099,2351,2271
上落合３丁目,2919,2210,2055
西落合１丁目,2736,2180,2251
西落合２丁目,2391,1960,1989
西落合３丁目,1805,1430,1616
西落合４丁目,1269,1061,1176
中井１丁目,1199,912,745
中井２丁目,1590,1492,1517
北新宿１丁目,4013,2965,2568
北新宿２丁目,2842,2474,2161
北新宿３丁目,3774,2925,2656
北新宿４丁目,3575,2691,2557
西新宿１丁目,32,24,26
西新宿２丁目,1,1,4
西新宿３丁目,1440,997,943
西新宿４丁目,4674,3496,3180
西新宿５丁目,2426,1889,1688
西新宿６丁目,2191,1731,1498
西新宿７丁目,1572,1202,895
西新宿８丁目,2067,1508,1392
