町丁名,世帯数,男,女
四谷１丁目,233,193,271
四谷２丁目,242,196,215
四谷３丁目,266,179,218
四谷４丁目,2079,1678,1527
四谷本塩町,294,229,232
四谷三栄町,1044,908,999
四谷坂町,1438,1113,1111
若葉１丁目,1374,1256,1220
若葉２丁目,413,367,387
若葉３丁目,592,460,474
須賀町,820,696,671
左門町,979,661,811
信濃町,548,398,501
南元町,1266,1096,1258
荒木町,1590,1185,1184
舟町,946,653,672
愛住町,883,681,690
大京町,2133,1617,1930
霞ヶ丘町,0,0,0
内藤町,722,659,583
片町,229,175,156
新宿１丁目,2784,1989,1762
新宿２丁目,818,625,469
新宿３丁目,99,84,52
新宿４丁目,209,168,105
新宿５丁目,1863,1310,1010
新宿６丁目,2784,2044,1756
新宿７丁目,3631,2966,2718
歌舞伎町１丁目,166,132,55
歌舞伎町２丁目,1557,1234,543
市谷田町１丁目,16,8,17
市谷田町２丁目,328,238,336
市谷田町３丁目,191,152,182
市谷本村町,1750,1542,954
市谷砂土原町１丁目,106,95,119
市谷砂土原町２丁目,249,199,254
市谷砂土原町３丁目,427,411,461
市谷左内町,219,194,220
市谷加賀町１丁目,21,14,20
市谷加賀町２丁目,1008,700,1053
市谷甲良町,419,370,418
市谷船河原町,72,77,84
市谷長延寺町,91,46,84
市谷鷹匠町,16,17,18
市谷山伏町,278,253,264
市谷八幡町,59,52,60
神楽坂１丁目,12,12,16
神楽坂２丁目,127,82,118
神楽坂３丁目,277,221,201
神楽坂４丁目,96,79,96
神楽坂５丁目,383,305,400
神楽坂６丁目,547,366,467
細工町,258,212,219
二十騎町,386,306,346
揚場町,55,47,54
津久戸町,66,49,46
東五軒町,1105,986,1130
西五軒町,943,805,832
赤城元町,229,178,211
南榎町,693,669,702
袋町,364,317,333
払方町,479,457,512
南町,373,372,407
北町,516,484,521
納戸町,533,461,541
南山伏町,368,328,306
北山伏町,370,247,297
白銀町,721,595,739
下宮比町,146,90,116
矢来町,2498,2136,2455
若宮町,522,440,470
岩戸町,419,283,321
中町,254,249,256
箪笥町,414,279,320
横寺町,588,446,466
筑土八幡町,511,378,473
新小川町,1934,1574,1597
神楽河岸,0,0,0
市谷薬王寺町,1989,1496,1596
市谷柳町,858,571,685
市谷仲之町,1196,1038,1176
赤城下町,743,591,569
天神町,678,489,551
榎町,478,330,332
東榎町,226,142,168
早稲田町,744,516,606
早稲田南町,407,355,382
馬場下町,293,241,228
原町１丁目,821,647,731
原町２丁目,658,623,586
原町３丁目,1052,769,936
喜久井町,1067,941,943
築地町,312,245,277
弁天町,1898,1553,1642
中里町,344,326,356
山吹町,2294,1659,1823
改代町,386,319,280
水道町,677,467,478
早稲田鶴巻町,3329,2503,2565
住吉町,1667,1246,1317
市谷台町,821,671,646
河田町,1255,1094,1132
若松町,3149,2551,2751
余丁町,2388,1906,2005
戸山１丁目,1438,1148,1238
戸山２丁目,3138,1976,3006
戸山３丁目,492,414,407
富久町,3886,3394,3345
百人町１丁目,1930,1493,976
百人町２丁目,2082,1616,1247
百人町３丁目,2376,2368,2634
百人町４丁目,1478,990,1352
大久保１丁目,1840,1335,1118
大久保２丁目,3726,2880,2511
大久保３丁目,2055,1961,2134
戸塚町１丁目,98,73,83
西早稲田１丁目,2954,2309,2464
西早稲田２丁目,3034,2525,2314
西早稲田３丁目,3381,3039,2918
高田馬場１丁目,2303,1925,1718
高田馬場２丁目,1010,825,691
高田馬場３丁目,3276,2552,2236
高田馬場４丁目,3387,2845,2633
下落合１丁目,1335,961,892
下落合２丁目,1767,1537,1638
下落合３丁目,2365,1905,2303
下落合４丁目,2344,1979,2191
中落合１丁目,2032,1604,1619
中落合２丁目,2557,2236,2367
中落合３丁目,2308,1950,2101
中落合４丁目,1604,1462,1413
上落合１丁目,3061,2538,2483
上落合２丁目,3032,2361,2254
上落合３丁目,2927,2200,2083
西落合１丁目,2597,2111,2210
西落合２丁目,2418,2013,1988
西落合３丁目,1781,1405,1610
西落合４丁目,1208,1029,1138
中井１丁目,1169,911,737
中井２丁目,1569,1439,1551
北新宿１丁目,3901,2900,2606
北新宿２丁目,2772,2431,2169
北新宿３丁目,3720,2944,2649
北新宿４丁目,3535,2744,2537
西新宿１丁目,34,27,27
西新宿２丁目,2,2,5
西新宿３丁目,1488,1003,1003
西新宿４丁目,4651,3535,3159
西新宿５丁目,2520,1987,1764
西新宿６丁目,1975,1568,1397
西新宿７丁目,1560,1198,895
西新宿８丁目,1907,1406,1310
