町丁名,世帯数,男,女
四谷１丁目,253,211,288
四谷２丁目,238,198,215
四谷３丁目,268,175,219
四谷４丁目,2098,1692,1548
四谷本塩町,302,237,236
四谷三栄町,1055,903,1004
四谷坂町,1455,1132,1106
若葉１丁目,1377,1263,1227
若葉２丁目,425,384,404
若葉３丁目,612,477,478
須賀町,816,688,670
左門町,1007,678,843
信濃町,538,379,493
南元町,1260,1105,1255
荒木町,1605,1201,1196
舟町,972,671,684
愛住町,883,681,696
大京町,2236,1668,2015
霞ヶ丘町,0,0,0
内藤町,746,673,597
片町,235,179,157
新宿１丁目,2799,2018,1763
新宿２丁目,844,636,480
新宿３丁目,90,76,50
新宿４丁目,206,167,104
新宿５丁目,1870,1320,996
新宿６丁目,2761,2037,1724
新宿７丁目,3634,2952,2746
歌舞伎町１丁目,170,138,52
歌舞伎町２丁目,1576,1232,561
市谷田町１丁目,16,8,17
市谷田町２丁目,323,239,332
市谷田町３丁目,191,153,180
市谷本村町,1686,1482,956
市谷砂土原町１丁目,104,95,118
市谷砂土原町２丁目,258,202,260
市谷砂土原町３丁目,430,413,469
市谷左内町,217,193,215
市谷加賀町１丁目,20,14,20
市谷加賀町２丁目,929,682,976
市谷甲良町,441,384,426
市谷船河原町,70,76,83
市谷長延寺町,92,47,84
市谷鷹匠町,14,13,15
市谷山伏町,273,254,257
市谷八幡町,61,53,63
神楽坂１丁目,11,12,15
神楽坂２丁目,126,81,119
神楽坂３丁目,283,226,204
神楽坂４丁目,95,81,94
神楽坂５丁目,375,303,396
神楽坂６丁目,543,363,462
細工町,252,210,216
二十騎町,387,310,344
揚場町,57,51,54
津久戸町,65,46,48
東五軒町,1129,991,1158
西五軒町,968,810,844
赤城元町,232,177,210
南榎町,699,672,698
袋町,364,320,331
払方町,497,469,515
南町,379,386,416
北町,514,484,530
納戸町,545,474,554
南山伏町,362,322,301
北山伏町,358,243,289
白銀町,718,592,750
下宮比町,150,92,120
矢来町,2488,2132,2423
若宮町,520,445,462
岩戸町,414,284,325
中町,263,259,266
箪笥町,420,278,331
横寺町,590,449,466
筑土八幡町,513,378,464
新小川町,1947,1583,1601
神楽河岸,0,0,0
市谷薬王寺町,2012,1526,1593
市谷柳町,860,570,682
市谷仲之町,1181,1045,1165
赤城下町,736,586,559
天神町,687,502,547
榎町,475,334,332
東榎町,233,147,173
早稲田町,749,520,609
早稲田南町,410,343,383
馬場下町,302,248,231
原町１丁目,807,648,714
原町２丁目,662,621,587
原町３丁目,1130,845,1011
喜久井町,1079,950,950
築地町,310,248,277
弁天町,1886,1542,1638
中里町,338,316,353
山吹町,2359,1680,1867
改代町,404,338,292
水道町,689,481,483
早稲田鶴巻町,3350,2532,2566
住吉町,1721,1273,1338
市谷台町,828,672,646
河田町,1264,1089,1133
若松町,3178,2524,2788
余丁町,2395,1897,1989
戸山１丁目,1475,1135,1272
戸山２丁目,3142,1948,2990
戸山３丁目,475,401,400
富久町,3889,3374,3349
百人町１丁目,1929,1489,977
百人町２丁目,2092,1618,1258
百人町３丁目,2366,2364,2629
百人町４丁目,1477,992,1343
大久保１丁目,1860,1342,1122
大久保２丁目,3740,2879,2514
大久保３丁目,2020,1934,2104
戸塚町１丁目,96,75,78
西早稲田１丁目,3000,2329,2495
西早稲田２丁目,3038,2534,2310
西早稲田３丁目,3388,3044,2928
高田馬場１丁目,2307,1925,1732
高田馬場２丁目,1014,829,703
高田馬場３丁目,3339,2581,2278
高田馬場４丁目,3400,2841,2643
下落合１丁目,1346,964,900
下落合２丁目,1765,1528,1642
下落合３丁目,2387,1916,2317
下落合４丁目,2346,1970,2198
中落合１丁目,2044,1607,1615
中落合２丁目,2576,2249,2390
中落合３丁目,2316,1932,2105
中落合４丁目,1639,1493,1444
上落合１丁目,3054,2527,2478
上落合２丁目,3079,2385,2285
上落合３丁目,2931,2198,2092
西落合１丁目,2672,2140,2243
西落合２丁目,2418,2003,2007
西落合３丁目,1795,1414,1615
西落合４丁目,1221,1041,1138
中井１丁目,1191,916,758
中井２丁目,1580,1461,1539
北新宿１丁目,3923,2918,2594
北新宿２丁目,2799,2453,2178
北新宿３丁目,3745,2977,2645
北新宿４丁目,3550,2728,2553
西新宿１丁目,33,26,27
西新宿２丁目,2,2,4
西新宿３丁目,1488,991,1014
西新宿４丁目,4659,3522,3194
西新宿５丁目,2505,1957,1760
西新宿６丁目,2003,1594,1416
西新宿７丁目,1566,1199,911
西新宿８丁目,1938,1429,1321
