町丁名,世帯数,男,女
四谷１丁目,18,14,9
四谷２丁目,22,17,16
四谷３丁目,20,11,12
四谷４丁目,176,98,102
四谷本塩町,18,14,10
四谷三栄町,66,45,44
四谷坂町,140,96,88
若葉１丁目,84,68,47
若葉２丁目,50,29,25
若葉３丁目,53,29,33
須賀町,45,30,19
左門町,63,32,34
信濃町,53,24,31
南元町,113,70,67
荒木町,141,90,82
舟町,72,41,34
愛住町,75,54,30
大京町,154,104,70
霞ヶ丘町,2,2,0
内藤町,43,25,29
片町,23,10,16
新宿１丁目,309,185,176
新宿２丁目,101,68,41
新宿３丁目,7,7,7
新宿４丁目,5,3,3
新宿５丁目,249,148,132
新宿６丁目,367,239,232
新宿７丁目,694,464,451
歌舞伎町１丁目,10,8,3
歌舞伎町２丁目,324,176,200
市谷田町１丁目,1,0,1
市谷田町２丁目,12,13,8
市谷田町３丁目,16,5,16
市谷本村町,68,65,66
市谷砂土原町１丁目,1,2,2
市谷砂土原町２丁目,16,13,7
市谷砂土原町３丁目,56,68,45
市谷左内町,11,8,8
市谷加賀町１丁目,6,6,7
市谷加賀町２丁目,61,39,44
市谷甲良町,30,22,18
市谷船河原町,6,7,11
市谷長延寺町,5,2,3
市谷鷹匠町,16,11,5
市谷山伏町,14,8,11
市谷八幡町,3,1,2
神楽坂１丁目,0,0,0
神楽坂２丁目,8,4,4
神楽坂３丁目,15,13,7
神楽坂４丁目,4,2,2
神楽坂５丁目,7,6,4
神楽坂６丁目,26,18,10
細工町,12,4,10
二十騎町,23,17,15
揚場町,2,2,0
津久戸町,3,2,1
東五軒町,84,43,49
西五軒町,82,57,45
赤城元町,7,4,5
南榎町,36,29,14
袋町,20,13,8
払方町,32,23,28
南町,17,17,7
北町,17,13,9
納戸町,37,27,17
南山伏町,13,12,5
北山伏町,32,17,21
白銀町,37,20,28
下宮比町,12,4,9
矢来町,109,67,63
若宮町,36,40,44
岩戸町,23,14,17
中町,8,9,5
箪笥町,21,14,10
横寺町,17,9,8
筑土八幡町,33,20,22
新小川町,99,53,63
神楽河岸,0,0,0
市谷薬王寺町,169,128,153
市谷柳町,46,30,27
市谷仲之町,142,157,151
赤城下町,44,28,18
天神町,48,23,26
榎町,20,5,15
東榎町,18,9,10
早稲田町,139,71,83
早稲田南町,57,36,28
馬場下町,28,15,18
原町１丁目,86,46,49
原町２丁目,49,37,36
原町３丁目,111,93,104
喜久井町,74,49,37
築地町,14,10,5
弁天町,165,98,102
中里町,9,3,6
山吹町,275,135,172
改代町,30,15,16
水道町,50,27,31
早稲田鶴巻町,528,288,305
住吉町,161,120,111
市谷台町,89,58,52
河田町,330,362,356
若松町,355,287,284
余丁町,174,116,120
戸山１丁目,134,79,90
戸山２丁目,335,181,329
戸山３丁目,75,49,37
富久町,301,208,222
百人町１丁目,1075,700,560
百人町２丁目,1407,1009,778
百人町３丁目,323,283,285
百人町４丁目,214,193,238
大久保１丁目,1263,759,733
大久保２丁目,1821,1216,1148
大久保３丁目,423,302,342
戸塚町１丁目,49,27,31
西早稲田１丁目,743,417,408
西早稲田２丁目,944,511,512
西早稲田３丁目,827,497,424
高田馬場１丁目,527,339,269
高田馬場２丁目,313,181,162
高田馬場３丁目,889,558,453
高田馬場４丁目,868,614,480
下落合１丁目,682,405,362
下落合２丁目,333,236,168
下落合３丁目,248,160,133
下落合４丁目,337,201,178
中落合１丁目,283,185,144
中落合２丁目,276,180,169
中落合３丁目,140,84,88
中落合４丁目,137,84,82
上落合１丁目,280,204,167
上落合２丁目,276,158,161
上落合３丁目,348,196,191
西落合１丁目,167,96,98
西落合２丁目,185,115,121
西落合３丁目,131,70,79
西落合４丁目,79,43,49
中井１丁目,125,80,58
中井２丁目,143,101,73
北新宿１丁目,1356,902,723
北新宿２丁目,416,271,312
北新宿３丁目,1161,814,667
北新宿４丁目,918,629,550
西新宿１丁目,3,2,1
西新宿２丁目,0,0,0
西新宿３丁目,179,116,90
西新宿４丁目,483,291,261
西新宿５丁目,252,171,182
西新宿６丁目,323,243,212
西新宿７丁目,208,128,114
西新宿８丁目,209,118,142
