町丁名,世帯数,男,女
四谷１丁目,273,222,300
四谷２丁目,253,209,229
四谷３丁目,290,196,228
四谷４丁目,2278,1827,1660
四谷本塩町,325,247,254
四谷三栄町,1110,951,1048
四谷坂町,1556,1214,1191
若葉１丁目,1429,1314,1251
若葉２丁目,480,439,448
若葉３丁目,668,510,526
須賀町,860,731,707
左門町,1101,745,897
信濃町,577,403,515
南元町,1332,1177,1306
荒木町,1731,1290,1282
舟町,1015,709,703
愛住町,930,728,722
大京町,2395,1798,2121
霞ヶ丘町,2,2,0
内藤町,781,694,653
片町,251,191,165
新宿１丁目,3081,2186,1945
新宿２丁目,939,692,531
新宿３丁目,100,88,54
新宿４丁目,211,172,106
新宿５丁目,2117,1477,1147
新宿６丁目,3127,2299,1998
新宿７丁目,4295,3475,3208
歌舞伎町１丁目,173,146,51
歌舞伎町２丁目,1938,1453,841
市谷田町１丁目,16,8,18
市谷田町２丁目,337,254,347
市谷田町３丁目,204,161,196
市谷本村町,1735,1548,1022
市谷砂土原町１丁目,107,101,121
市谷砂土原町２丁目,263,210,262
市谷砂土原町３丁目,479,500,528
市谷左内町,224,200,226
市谷加賀町１丁目,21,14,23
市谷加賀町２丁目,1000,744,1043
市谷甲良町,472,417,433
市谷船河原町,76,89,91
市谷長延寺町,94,44,86
市谷鷹匠町,13,11,15
市谷山伏町,295,259,273
市谷八幡町,63,54,66
神楽坂１丁目,12,13,15
神楽坂２丁目,131,83,117
神楽坂３丁目,292,235,208
神楽坂４丁目,96,84,97
神楽坂５丁目,383,308,401
神楽坂６丁目,563,383,467
細工町,262,216,225
二十騎町,407,331,362
揚場町,60,52,54
津久戸町,72,49,53
東五軒町,1187,1018,1211
西五軒町,1055,886,910
赤城元町,234,182,218
南榎町,733,711,720
袋町,373,330,345
払方町,521,498,554
南町,397,413,440
北町,522,492,531
納戸町,573,493,559
南山伏町,362,324,306
北山伏町,387,256,318
白銀町,738,605,764
下宮比町,159,92,127
矢来町,2596,2204,2514
若宮町,565,507,519
岩戸町,427,298,335
中町,268,256,269
箪笥町,433,296,337
横寺町,621,464,484
筑土八幡町,523,388,474
新小川町,2067,1655,1685
神楽河岸,0,0,0
市谷薬王寺町,2165,1668,1747
市谷柳町,902,608,709
市谷仲之町,1285,1191,1316
赤城下町,781,620,584
天神町,732,536,571
榎町,504,343,349
東榎町,264,159,191
早稲田町,876,596,685
早稲田南町,469,388,410
馬場下町,336,262,257
原町１丁目,891,700,775
原町２丁目,699,649,624
原町３丁目,1273,993,1158
喜久井町,1153,1006,1002
築地町,317,254,283
弁天町,2022,1638,1735
中里町,353,326,367
山吹町,2623,1820,2053
改代町,429,351,307
水道町,709,489,502
早稲田鶴巻町,3883,2800,2907
住吉町,1853,1376,1451
市谷台町,915,733,692
河田町,1560,1456,1524
若松町,3456,2793,3065
余丁町,2537,2038,2113
戸山１丁目,1622,1215,1399
戸山２丁目,3269,2070,3252
戸山３丁目,593,487,500
富久町,4178,3622,3615
百人町１丁目,3056,2243,1592
百人町２丁目,3475,2646,2098
百人町３丁目,2595,2602,2902
百人町４丁目,1616,1162,1541
大久保１丁目,3117,2160,1954
大久保２丁目,5617,4216,3855
大久保３丁目,2344,2221,2471
戸塚町１丁目,132,96,103
西早稲田１丁目,3643,2683,2920
西早稲田２丁目,3828,2986,2782
西早稲田３丁目,4107,3465,3364
高田馬場１丁目,2769,2239,2032
高田馬場２丁目,1282,1003,841
高田馬場３丁目,4135,3153,2695
高田馬場４丁目,4231,3450,3160
下落合１丁目,1917,1293,1218
下落合２丁目,2058,1723,1838
下落合３丁目,2581,2077,2439
下落合４丁目,2669,2167,2382
中落合１丁目,2313,1780,1768
中落合２丁目,2807,2435,2524
中落合３丁目,2438,2017,2196
中落合４丁目,1746,1561,1529
上落合１丁目,3379,2756,2676
上落合２丁目,3316,2520,2458
上落合３丁目,3267,2406,2307
西落合１丁目,2855,2250,2378
西落合２丁目,2593,2112,2135
西落合３丁目,1929,1497,1701
西落合４丁目,1275,1093,1175
中井１丁目,1278,986,804
中井２丁目,1737,1561,1639
北新宿１丁目,5146,3811,3289
北新宿２丁目,3158,2748,2470
北新宿３丁目,4770,3741,3306
北新宿４丁目,4458,3368,3143
西新宿１丁目,34,26,28
西新宿２丁目,2,2,4
西新宿３丁目,1682,1131,1103
西新宿４丁目,5077,3817,3478
西新宿５丁目,2726,2129,1964
西新宿６丁目,2311,1871,1640
西新宿７丁目,1747,1327,1000
西新宿８丁目,2179,1600,1504
