町丁名,世帯数,男,女
四谷１丁目,226,195,263
四谷２丁目,241,195,225
四谷３丁目,262,188,218
四谷４丁目,2050,1663,1536
四谷本塩町,229,188,199
三栄町,1018,869,936
四谷坂町,1343,1033,1045
若葉１丁目,1325,1224,1186
若葉２丁目,413,370,390
若葉３丁目,562,433,447
須賀町,811,695,673
左門町,971,670,807
信濃町,543,392,487
南元町,1223,1084,1223
荒木町,1564,1151,1164
舟町,942,645,663
愛住町,849,663,663
大京町,2035,1562,1862
霞ヶ丘町,1,1,0
内藤町,675,630,537
片町,211,158,151
新宿１丁目,2706,1917,1753
新宿２丁目,793,609,487
新宿３丁目,99,87,52
新宿４丁目,222,181,103
新宿５丁目,1808,1300,972
新宿６丁目,2609,1962,1659
新宿７丁目,3540,2894,2685
歌舞伎町１丁目,159,124,59
歌舞伎町２丁目,1509,1194,540
市谷田町１丁目,18,8,21
市谷田町２丁目,338,238,345
市谷田町３丁目,183,149,179
市谷本村町,1688,1492,906
市谷砂土原町１丁目,109,100,125
市谷砂土原町２丁目,222,175,220
市谷砂土原町３丁目,430,417,461
市谷左内町,227,206,228
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,929,683,975
市谷甲良町,382,335,385
市谷船河原町,69,73,80
市谷長延寺町,94,46,88
市谷鷹匠町,20,22,24
市谷山伏町,286,251,265
市谷八幡町,62,54,65
神楽坂１丁目,11,11,16
神楽坂２丁目,129,88,116
神楽坂３丁目,293,227,219
神楽坂４丁目,91,78,93
神楽坂５丁目,382,298,388
神楽坂６丁目,557,378,470
細工町,256,206,224
二十騎町,360,306,341
揚場町,54,49,57
津久戸町,68,45,51
東五軒町,1100,978,1125
西五軒町,896,777,813
赤城元町,226,176,214
南榎町,666,649,669
袋町,369,314,342
払方町,476,453,504
南町,365,364,399
北町,492,459,515
納戸町,506,420,493
南山伏町,371,324,312
北山伏町,315,204,243
白銀町,708,580,734
下宮比町,145,88,118
矢来町,2492,2130,2476
若宮町,525,447,471
岩戸町,411,276,318
中町,251,243,257
箪笥町,402,273,315
横寺町,532,397,413
筑土八幡町,522,363,497
新小川町,1779,1447,1497
神楽河岸,0,0,0
市谷薬王寺町,1961,1491,1606
市谷柳町,839,569,667
市谷仲之町,1134,1004,1143
赤城下町,744,578,596
天神町,681,489,563
榎町,424,311,298
東榎町,199,136,145
早稲田町,692,485,551
早稲田南町,401,355,362
馬場下町,296,243,228
原町１丁目,800,627,726
原町２丁目,649,601,562
原町３丁目,1045,773,917
喜久井町,1051,940,925
築地町,309,251,283
弁天町,1841,1501,1607
中里町,355,333,373
山吹町,2155,1587,1709
改代町,353,297,263
水道町,622,432,464
早稲田鶴巻町,3273,2495,2555
住吉町,1655,1243,1282
市谷台町,803,655,647
河田町,1239,1112,1114
若松町,3099,2483,2729
余丁町,2391,1921,1997
戸山１丁目,1438,1125,1247
戸山２丁目,3240,2083,3143
戸山３丁目,482,417,404
富久町,3827,3346,3301
百人町１丁目,1900,1494,963
百人町２丁目,2058,1617,1250
百人町３丁目,2371,2389,2626
百人町４丁目,1435,966,1318
大久保１丁目,1798,1333,1102
大久保２丁目,3741,2902,2549
大久保３丁目,1978,1883,2072
戸塚町１丁目,102,78,85
西早稲田１丁目,2968,2317,2485
西早稲田２丁目,3084,2523,2402
西早稲田３丁目,3410,3043,2917
高田馬場１丁目,2274,1902,1734
高田馬場２丁目,1026,827,717
高田馬場３丁目,3310,2569,2263
高田馬場４丁目,3359,2834,2636
下落合１丁目,1269,922,843
下落合２丁目,1741,1513,1620
下落合３丁目,2345,1879,2281
下落合４丁目,2304,1954,2176
中落合１丁目,2016,1580,1622
中落合２丁目,2609,2269,2417
中落合３丁目,2289,1958,2096
中落合４丁目,1595,1479,1423
上落合１丁目,2983,2497,2442
上落合２丁目,2968,2337,2214
上落合３丁目,2888,2186,2064
西落合１丁目,2602,2125,2219
西落合２丁目,2370,1993,2004
西落合３丁目,1749,1397,1594
西落合４丁目,1162,1004,1110
中井１丁目,1160,916,732
中井２丁目,1533,1412,1516
北新宿１丁目,3888,2924,2580
北新宿２丁目,2828,2469,2242
北新宿３丁目,3747,2940,2722
北新宿４丁目,3475,2740,2482
西新宿１丁目,33,27,27
西新宿２丁目,3,3,5
西新宿３丁目,1344,887,928
西新宿４丁目,4580,3499,3113
西新宿５丁目,2560,1990,1787
西新宿６丁目,1952,1553,1373
西新宿７丁目,1501,1156,874
西新宿８丁目,1915,1404,1313
