町丁名,世帯数,男,女
四谷１丁目,17,12,8
四谷２丁目,28,18,16
四谷３丁目,25,25,12
四谷４丁目,194,120,109
四谷本塩町,20,11,12
四谷三栄町,63,41,48
四谷坂町,119,80,75
若葉１丁目,91,73,49
若葉２丁目,27,19,15
若葉３丁目,54,24,38
須賀町,47,32,24
左門町,67,41,34
信濃町,24,10,15
南元町,132,83,76
荒木町,146,85,88
舟町,64,44,31
愛住町,64,50,27
大京町,124,86,67
霞ヶ丘町,0,0,0
内藤町,41,25,27
片町,23,8,15
新宿１丁目,315,177,194
新宿２丁目,93,61,46
新宿３丁目,9,7,8
新宿４丁目,10,5,6
新宿５丁目,277,162,161
新宿６丁目,454,293,277
新宿７丁目,829,547,518
歌舞伎町１丁目,15,12,6
歌舞伎町２丁目,405,207,289
市谷田町１丁目,1,0,1
市谷田町２丁目,10,12,12
市谷田町３丁目,19,7,17
市谷本村町,60,63,66
市谷砂土原町１丁目,6,6,5
市谷砂土原町２丁目,22,17,11
市谷砂土原町３丁目,67,87,63
市谷左内町,15,10,9
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,52,37,41
市谷甲良町,15,13,13
市谷船河原町,8,14,10
市谷長延寺町,5,0,5
市谷鷹匠町,0,0,0
市谷山伏町,20,15,15
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,12,4,8
神楽坂３丁目,13,10,9
神楽坂４丁目,4,2,3
神楽坂５丁目,16,14,4
神楽坂６丁目,26,16,11
細工町,7,2,7
二十騎町,19,14,12
揚場町,1,1,0
津久戸町,4,3,1
東五軒町,53,27,35
西五軒町,66,53,34
赤城元町,10,7,5
南榎町,52,37,29
袋町,12,9,8
払方町,39,31,37
南町,17,16,9
北町,10,9,6
納戸町,49,30,25
南山伏町,10,8,6
北山伏町,21,13,12
白銀町,37,26,19
下宮比町,9,5,6
矢来町,129,67,78
若宮町,43,52,57
岩戸町,14,8,8
中町,12,7,8
箪笥町,18,11,7
横寺町,14,8,8
筑土八幡町,24,14,16
新小川町,108,70,62
神楽河岸,0,0,0
市谷薬王寺町,160,120,138
市谷柳町,48,33,24
市谷仲之町,137,155,148
赤城下町,40,27,15
天神町,66,31,38
榎町,24,9,17
東榎町,22,12,12
早稲田町,115,68,60
早稲田南町,64,43,29
馬場下町,31,15,23
原町１丁目,71,48,47
原町２丁目,53,44,46
原町３丁目,105,106,103
喜久井町,79,57,39
築地町,21,15,6
弁天町,149,91,94
中里町,9,3,7
山吹町,178,90,111
改代町,24,8,17
水道町,30,17,17
早稲田鶴巻町,643,346,359
住吉町,153,103,99
市谷台町,107,69,59
河田町,300,348,365
若松町,361,304,305
余丁町,187,126,124
戸山１丁目,162,79,109
戸山２丁目,293,149,288
戸山３丁目,82,48,49
富久町,399,260,275
百人町１丁目,1454,880,775
百人町２丁目,1697,1148,945
百人町３丁目,308,240,263
百人町４丁目,203,199,213
大久保１丁目,1724,1043,972
大久保２丁目,2491,1585,1511
大久保３丁目,381,284,330
戸塚町１丁目,37,18,27
西早稲田１丁目,703,344,457
西早稲田２丁目,1002,505,590
西早稲田３丁目,926,533,498
高田馬場１丁目,657,393,366
高田馬場２丁目,304,186,159
高田馬場３丁目,967,614,514
高田馬場４丁目,1061,720,564
下落合１丁目,823,442,462
下落合２丁目,317,220,179
下落合３丁目,248,156,129
下落合４丁目,413,239,211
中落合１丁目,241,137,137
中落合２丁目,310,206,176
中落合３丁目,138,75,83
中落合４丁目,159,102,78
上落合１丁目,440,279,257
上落合２丁目,373,221,203
上落合３丁目,364,187,220
西落合１丁目,208,107,127
西落合２丁目,220,116,144
西落合３丁目,131,69,80
西落合４丁目,211,129,89
中井１丁目,121,66,67
中井２丁目,180,96,114
北新宿１丁目,1551,992,839
北新宿２丁目,491,325,326
北新宿３丁目,1437,896,838
北新宿４丁目,1174,820,650
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,225,133,114
西新宿４丁目,489,289,273
西新宿５丁目,323,207,245
西新宿６丁目,337,253,229
西新宿７丁目,211,130,106
西新宿８丁目,258,163,157
