町丁名,世帯数,男,女
四谷１丁目,286,233,316
四谷２丁目,244,196,219
四谷３丁目,264,174,215
四谷４丁目,2049,1682,1531
四谷本塩町,312,236,240
四谷三栄町,1034,897,978
四谷坂町,1492,1182,1116
若葉１丁目,1357,1250,1211
若葉２丁目,455,422,418
若葉３丁目,577,468,439
須賀町,786,663,672
左門町,1034,700,866
信濃町,518,382,473
南元町,1250,1088,1239
荒木町,1607,1204,1169
舟町,969,661,706
愛住町,836,657,670
大京町,2304,1711,2073
霞ヶ丘町,0,0,0
内藤町,642,560,611
片町,262,192,177
新宿１丁目,2900,2060,1804
新宿２丁目,831,617,474
新宿３丁目,93,81,42
新宿４丁目,197,162,101
新宿５丁目,1845,1299,978
新宿６丁目,2792,2037,1715
新宿７丁目,3675,2932,2723
歌舞伎町１丁目,146,114,48
歌舞伎町２丁目,1580,1254,541
市谷田町１丁目,13,7,15
市谷田町２丁目,320,248,324
市谷田町３丁目,181,152,178
市谷本村町,1751,1515,1076
市谷砂土原町１丁目,103,97,112
市谷砂土原町２丁目,255,203,255
市谷砂土原町３丁目,428,421,455
市谷左内町,234,207,232
市谷加賀町１丁目,23,16,27
市谷加賀町２丁目,963,716,997
市谷甲良町,438,374,426
市谷船河原町,73,83,87
市谷長延寺町,81,38,75
市谷鷹匠町,14,13,16
市谷山伏町,295,262,279
市谷八幡町,64,56,64
神楽坂１丁目,11,12,15
神楽坂２丁目,118,74,111
神楽坂３丁目,277,224,195
神楽坂４丁目,93,75,96
神楽坂５丁目,369,297,388
神楽坂６丁目,506,334,432
細工町,254,208,208
二十騎町,389,300,356
揚場町,54,48,52
津久戸町,60,39,49
東五軒町,1175,1012,1156
西五軒町,977,810,861
赤城元町,245,194,233
南榎町,686,673,695
袋町,353,307,331
払方町,505,472,513
南町,391,416,439
北町,534,477,549
納戸町,523,467,536
南山伏町,345,299,299
北山伏町,366,242,307
白銀町,725,575,761
下宮比町,176,98,137
矢来町,2417,2054,2332
若宮町,527,452,462
岩戸町,408,295,321
中町,255,251,245
箪笥町,438,297,331
横寺町,627,474,482
筑土八幡町,494,371,449
新小川町,1957,1603,1586
神楽河岸,0,0,0
市谷薬王寺町,1970,1464,1567
市谷柳町,877,581,694
市谷仲之町,1184,1038,1154
赤城下町,807,635,598
天神町,679,505,530
榎町,461,316,324
東榎町,208,129,152
早稲田町,767,529,610
早稲田南町,412,336,376
馬場下町,314,248,240
原町１丁目,802,661,711
原町２丁目,643,581,589
原町３丁目,1159,864,1043
喜久井町,1085,935,933
築地町,314,237,287
弁天町,1870,1501,1656
中里町,367,335,369
山吹町,2430,1706,1878
改代町,392,316,292
水道町,711,483,484
早稲田鶴巻町,3392,2449,2587
住吉町,1713,1260,1306
市谷台町,854,662,661
河田町,1207,1083,1075
若松町,3112,2406,2745
余丁町,2392,1900,1967
戸山１丁目,1412,1112,1225
戸山２丁目,3200,1941,3001
戸山３丁目,572,486,516
富久町,3860,3356,3349
百人町１丁目,1922,1485,936
百人町２丁目,2105,1590,1275
百人町３丁目,2338,2344,2590
百人町４丁目,1543,1008,1361
大久保１丁目,1935,1380,1108
大久保２丁目,3699,2783,2466
大久保３丁目,2189,2044,2199
戸塚町１丁目,121,88,88
西早稲田１丁目,3003,2289,2455
西早稲田２丁目,3260,2653,2453
西早稲田３丁目,3396,3010,2920
高田馬場１丁目,2345,1944,1751
高田馬場２丁目,1030,857,685
高田馬場３丁目,3331,2569,2230
高田馬場４丁目,3414,2815,2613
下落合１丁目,1475,1029,1010
下落合２丁目,1800,1550,1653
下落合３丁目,2490,1961,2416
下落合４丁目,2356,1976,2136
中落合１丁目,2136,1644,1670
中落合２丁目,2635,2299,2385
中落合３丁目,2363,1942,2160
中落合４丁目,1625,1487,1420
上落合１丁目,3056,2477,2481
上落合２丁目,3099,2343,2285
上落合３丁目,2902,2188,2055
西落合１丁目,2760,2186,2265
西落合２丁目,2383,1974,1975
西落合３丁目,1796,1423,1619
西落合４丁目,1267,1056,1177
中井１丁目,1186,903,739
中井２丁目,1575,1482,1508
北新宿１丁目,4014,2967,2564
北新宿２丁目,2837,2469,2176
北新宿３丁目,3774,2923,2654
北新宿４丁目,3528,2648,2547
西新宿１丁目,31,23,26
西新宿２丁目,1,1,4
西新宿３丁目,1445,1002,942
西新宿４丁目,4664,3497,3165
西新宿５丁目,2408,1883,1674
西新宿６丁目,2203,1733,1501
西新宿７丁目,1572,1206,890
西新宿８丁目,2060,1504,1383
