町丁名,世帯数,男,女
四谷１丁目,19,12,10
四谷２丁目,16,11,10
四谷３丁目,26,24,12
四谷４丁目,218,134,118
四谷本塩町,22,8,17
四谷三栄町,60,44,42
四谷坂町,124,81,78
若葉１丁目,79,62,42
若葉２丁目,34,22,19
若葉３丁目,62,27,45
須賀町,48,34,22
左門町,81,52,37
信濃町,66,33,34
南元町,151,98,79
荒木町,146,86,81
舟町,59,36,31
愛住町,61,47,25
大京町,137,95,71
霞ヶ丘町,2,2,0
内藤町,47,25,34
片町,28,11,18
新宿１丁目,319,174,185
新宿２丁目,100,57,53
新宿３丁目,8,7,7
新宿４丁目,8,4,5
新宿５丁目,283,166,158
新宿６丁目,412,263,270
新宿７丁目,781,546,494
歌舞伎町１丁目,12,10,4
歌舞伎町２丁目,397,209,275
市谷田町１丁目,1,0,1
市谷田町２丁目,13,13,10
市谷田町３丁目,19,6,16
市谷本村町,67,68,63
市谷砂土原町１丁目,5,5,4
市谷砂土原町２丁目,15,10,11
市谷砂土原町３丁目,60,81,57
市谷左内町,13,8,10
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,57,38,44
市谷甲良町,28,23,14
市谷船河原町,8,11,9
市谷長延寺町,6,0,6
市谷鷹匠町,0,0,0
市谷山伏町,20,12,15
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,10,4,6
神楽坂３丁目,15,10,9
神楽坂４丁目,5,2,4
神楽坂５丁目,15,11,6
神楽坂６丁目,29,20,13
細工町,10,3,9
二十騎町,27,20,17
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,55,27,36
西五軒町,83,59,45
赤城元町,7,5,4
南榎町,41,31,23
袋町,15,11,9
払方町,37,32,37
南町,20,17,11
北町,12,10,5
納戸町,47,32,24
南山伏町,10,7,6
北山伏町,28,16,19
白銀町,34,23,17
下宮比町,9,4,6
矢来町,123,71,73
若宮町,40,48,54
岩戸町,24,13,15
中町,12,8,7
箪笥町,14,9,8
横寺町,17,8,9
筑土八幡町,18,12,12
新小川町,113,66,62
神楽河岸,0,0,0
市谷薬王寺町,172,134,144
市谷柳町,48,32,24
市谷仲之町,141,153,149
赤城下町,44,31,21
天神町,69,37,36
榎町,28,12,16
東榎町,44,25,20
早稲田町,124,71,69
早稲田南町,68,48,29
馬場下町,35,17,25
原町１丁目,95,50,66
原町２丁目,56,40,44
原町３丁目,129,126,127
喜久井町,82,58,42
築地町,19,14,5
弁天町,174,104,106
中里町,7,1,6
山吹町,252,115,159
改代町,28,15,14
水道町,46,27,29
早稲田鶴巻町,597,306,357
住吉町,151,97,105
市谷台町,92,61,51
河田町,320,341,394
若松町,348,287,288
余丁町,197,146,135
戸山１丁目,159,84,110
戸山２丁目,292,142,283
戸山３丁目,69,39,42
富久町,391,256,276
百人町１丁目,1251,784,661
百人町２丁目,1531,1071,883
百人町３丁目,304,250,277
百人町４丁目,200,185,210
大久保１丁目,1458,867,863
大久保２丁目,2152,1392,1389
大久保３丁目,388,285,340
戸塚町１丁目,40,18,29
西早稲田１丁目,680,363,428
西早稲田２丁目,930,483,541
西早稲田３丁目,808,455,457
高田馬場１丁目,573,360,329
高田馬場２丁目,272,168,137
高田馬場３丁目,859,550,457
高田馬場４丁目,936,658,529
下落合１丁目,655,387,345
下落合２丁目,316,196,195
下落合３丁目,233,144,131
下落合４丁目,359,210,185
中落合１丁目,249,142,141
中落合２丁目,276,192,153
中落合３丁目,146,86,91
中落合４丁目,150,87,91
上落合１丁目,386,260,221
上落合２丁目,299,173,174
上落合３丁目,372,205,204
西落合１丁目,169,82,115
西落合２丁目,205,113,129
西落合３丁目,135,75,73
西落合４丁目,83,55,37
中井１丁目,117,68,67
中井２丁目,180,101,109
北新宿１丁目,1371,929,742
北新宿２丁目,448,313,305
北新宿３丁目,1176,782,710
北新宿４丁目,1018,682,613
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,224,134,112
西新宿４丁目,506,291,289
西新宿５丁目,301,196,236
西新宿６丁目,338,266,219
西新宿７丁目,221,138,110
西新宿８丁目,272,152,176
