町丁名,世帯数,男,女
四谷１丁目,17,12,8
四谷２丁目,15,11,9
四谷３丁目,26,23,13
四谷４丁目,215,130,119
四谷本塩町,23,8,18
四谷三栄町,62,45,43
四谷坂町,129,84,79
若葉１丁目,80,63,42
若葉２丁目,34,23,18
若葉３丁目,64,28,46
須賀町,47,33,22
左門町,79,51,36
信濃町,63,30,34
南元町,146,94,78
荒木町,149,91,79
舟町,59,37,30
愛住町,63,49,25
大京町,139,96,72
霞ヶ丘町,2,2,0
内藤町,48,26,33
片町,25,11,15
新宿１丁目,312,167,184
新宿２丁目,101,59,52
新宿３丁目,8,7,7
新宿４丁目,8,4,5
新宿５丁目,270,160,148
新宿６丁目,414,259,274
新宿７丁目,745,524,475
歌舞伎町１丁目,11,9,4
歌舞伎町２丁目,396,205,277
市谷田町１丁目,1,0,1
市谷田町２丁目,12,12,10
市谷田町３丁目,19,6,16
市谷本村町,68,70,64
市谷砂土原町１丁目,4,4,4
市谷砂土原町２丁目,15,11,10
市谷砂土原町３丁目,60,81,58
市谷左内町,11,8,8
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,62,42,46
市谷甲良町,29,23,15
市谷船河原町,8,11,9
市谷長延寺町,6,0,6
市谷鷹匠町,0,0,0
市谷山伏町,18,12,13
市谷八幡町,2,1,1
神楽坂１丁目,1,1,0
神楽坂２丁目,9,4,5
神楽坂３丁目,16,11,10
神楽坂４丁目,5,2,4
神楽坂５丁目,14,10,5
神楽坂６丁目,29,20,13
細工町,11,4,9
二十騎町,27,20,17
揚場町,2,2,0
津久戸町,4,2,2
東五軒町,62,32,35
西五軒町,82,58,45
赤城元町,7,5,4
南榎町,42,32,23
袋町,15,11,9
払方町,35,31,35
南町,20,17,11
北町,12,10,5
納戸町,48,34,24
南山伏町,9,7,5
北山伏町,28,15,20
白銀町,34,23,17
下宮比町,9,4,6
矢来町,118,68,71
若宮町,43,53,55
岩戸町,23,12,15
中町,12,8,7
箪笥町,14,9,8
横寺町,16,7,9
筑土八幡町,16,10,12
新小川町,112,64,64
神楽河岸,0,0,0
市谷薬王寺町,169,133,141
市谷柳町,43,27,24
市谷仲之町,143,152,150
赤城下町,39,27,20
天神町,63,37,30
榎町,27,12,15
東榎町,41,22,20
早稲田町,125,71,70
早稲田南町,71,51,29
馬場下町,31,16,22
原町１丁目,94,47,64
原町２丁目,58,42,44
原町３丁目,128,125,126
喜久井町,81,56,43
築地町,19,14,5
弁天町,163,97,101
中里町,7,1,6
山吹町,257,120,159
改代町,29,15,15
水道町,44,25,28
早稲田鶴巻町,557,284,338
住吉町,150,96,107
市谷台町,93,61,50
河田町,317,340,388
若松町,335,280,285
余丁町,198,146,136
戸山１丁目,156,81,110
戸山２丁目,291,139,281
戸山３丁目,67,38,41
富久町,365,236,265
百人町１丁目,1211,754,645
百人町２丁目,1487,1040,858
百人町３丁目,296,248,271
百人町４丁目,191,178,205
大久保１丁目,1399,829,846
大久保２丁目,2074,1357,1344
大久保３丁目,390,283,338
戸塚町１丁目,37,19,25
西早稲田１丁目,680,356,436
西早稲田２丁目,885,470,509
西早稲田３丁目,780,444,440
高田馬場１丁目,527,327,314
高田馬場２丁目,266,162,134
高田馬場３丁目,821,541,425
高田馬場４丁目,876,613,515
下落合１丁目,627,368,333
下落合２丁目,314,198,190
下落合３丁目,227,141,128
下落合４丁目,342,199,179
中落合１丁目,251,148,137
中落合２丁目,267,181,157
中落合３丁目,146,88,89
中落合４丁目,146,85,89
上落合１丁目,366,244,217
上落合２丁目,291,160,176
上落合３丁目,374,204,207
西落合１丁目,169,80,117
西落合２丁目,196,107,126
西落合３丁目,132,75,71
西落合４丁目,85,56,38
中井１丁目,118,73,62
中井２丁目,176,101,105
北新宿１丁目,1321,906,722
北新宿２丁目,428,291,307
北新宿３丁目,1105,757,659
北新宿４丁目,983,668,589
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,225,137,110
西新宿４丁目,518,293,302
西新宿５丁目,299,198,234
西新宿６丁目,336,261,221
西新宿７丁目,216,138,104
西新宿８丁目,245,149,150
