町丁名,世帯数,男,女
四谷１丁目,263,214,294
四谷２丁目,226,186,210
四谷３丁目,269,178,216
四谷４丁目,2087,1696,1529
四谷本塩町,308,240,237
四谷三栄町,1058,908,1006
四谷坂町,1477,1149,1130
若葉１丁目,1374,1251,1229
若葉２丁目,462,424,426
若葉３丁目,612,476,477
須賀町,814,690,669
左門町,1034,697,861
信濃町,513,371,470
南元町,1249,1108,1232
荒木町,1612,1201,1212
舟町,960,666,678
愛住町,868,672,695
大京町,2284,1707,2045
霞ヶ丘町,0,0,0
内藤町,684,607,606
片町,241,191,159
新宿１丁目,2784,1998,1750
新宿２丁目,841,629,478
新宿３丁目,92,80,47
新宿４丁目,205,166,104
新宿５丁目,1864,1306,1003
新宿６丁目,2762,2020,1737
新宿７丁目,3660,2961,2747
歌舞伎町１丁目,162,132,50
歌舞伎町２丁目,1620,1278,564
市谷田町１丁目,14,8,15
市谷田町２丁目,321,241,333
市谷田町３丁目,196,160,184
市谷本村町,1678,1475,967
市谷砂土原町１丁目,103,91,117
市谷砂土原町２丁目,250,202,250
市谷砂土原町３丁目,432,420,462
市谷左内町,214,190,217
市谷加賀町１丁目,21,14,23
市谷加賀町２丁目,952,704,983
市谷甲良町,450,391,425
市谷船河原町,72,80,82
市谷長延寺町,85,41,76
市谷鷹匠町,13,11,15
市谷山伏町,290,253,271
市谷八幡町,61,54,64
神楽坂１丁目,11,12,15
神楽坂２丁目,119,75,108
神楽坂３丁目,276,219,198
神楽坂４丁目,95,81,96
神楽坂５丁目,372,301,397
神楽坂６丁目,538,356,450
細工町,248,212,210
二十騎町,394,318,351
揚場町,58,49,55
津久戸町,63,42,51
東五軒町,1152,992,1176
西五軒町,972,819,853
赤城元町,228,175,212
南榎町,713,695,709
袋町,363,314,335
払方町,488,461,508
南町,387,402,427
北町,517,491,531
納戸町,531,464,532
南山伏町,358,318,300
北山伏町,366,245,304
白銀町,712,575,744
下宮比町,152,89,120
矢来町,2486,2115,2432
若宮町,525,456,467
岩戸町,412,294,318
中町,257,247,259
箪笥町,426,289,321
横寺町,618,464,486
筑土八幡町,496,376,451
新小川町,1953,1591,1601
神楽河岸,0,0,0
市谷薬王寺町,2007,1524,1583
市谷柳町,861,576,677
市谷仲之町,1196,1056,1193
赤城下町,749,597,561
天神町,680,504,544
榎町,470,328,337
東榎町,224,142,161
早稲田町,773,529,620
早稲田南町,410,339,378
馬場下町,305,245,238
原町１丁目,803,655,708
原町２丁目,650,603,579
原町３丁目,1150,860,1030
喜久井町,1078,947,951
築地町,303,237,276
弁天町,1870,1526,1631
中里町,350,324,366
山吹町,2376,1708,1872
改代町,407,338,291
水道町,686,469,482
早稲田鶴巻町,3373,2516,2583
住吉町,1722,1283,1326
市谷台町,825,665,638
河田町,1265,1111,1124
若松町,3190,2511,2811
余丁町,2380,1913,1971
戸山１丁目,1491,1128,1283
戸山２丁目,3101,1918,2936
戸山３丁目,571,486,501
富久町,3911,3407,3369
百人町１丁目,1946,1510,976
百人町２丁目,2083,1596,1258
百人町３丁目,2374,2351,2636
百人町４丁目,1473,977,1332
大久保１丁目,1896,1375,1111
大久保２丁目,3750,2866,2520
大久保３丁目,2129,1988,2180
戸塚町１丁目,103,76,84
西早稲田１丁目,3001,2330,2480
西早稲田２丁目,3048,2553,2297
西早稲田３丁目,3407,3047,2935
高田馬場１丁目,2320,1940,1739
高田馬場２丁目,1036,856,703
高田馬場３丁目,3385,2621,2286
高田馬場４丁目,3432,2857,2633
下落合１丁目,1363,956,917
下落合２丁目,1803,1549,1656
下落合３丁目,2416,1938,2336
下落合４丁目,2392,1997,2204
中落合１丁目,2101,1638,1643
中落合２丁目,2579,2257,2380
中落合３丁目,2334,1940,2118
中落合４丁目,1625,1478,1436
上落合１丁目,3067,2516,2479
上落合２丁目,3077,2367,2277
上落合３丁目,2970,2229,2113
西落合１丁目,2730,2167,2272
西落合２丁目,2441,2016,2023
西落合３丁目,1810,1417,1638
西落合４丁目,1222,1050,1131
中井１丁目,1174,918,734
中井２丁目,1588,1472,1526
北新宿１丁目,3956,2919,2577
北新宿２丁目,2800,2461,2161
北新宿３丁目,3795,2993,2664
北新宿４丁目,3556,2722,2547
西新宿１丁目,32,24,27
西新宿２丁目,2,2,4
西新宿３丁目,1450,989,966
西新宿４丁目,4667,3514,3201
西新宿５丁目,2479,1933,1755
西新宿６丁目,2043,1625,1422
西新宿７丁目,1575,1207,900
西新宿８丁目,1979,1450,1357
