町丁名,世帯数,男,女
四谷１丁目,288,246,305
四谷２丁目,270,204,224
四谷３丁目,307,199,235
四谷４丁目,2355,1821,1720
四谷本塩町,335,251,241
四谷三栄町,1119,966,1026
四谷坂町,1696,1318,1233
若葉１丁目,1447,1312,1283
若葉２丁目,558,469,469
若葉３丁目,651,516,466
須賀町,800,680,666
左門町,1096,737,904
信濃町,573,393,499
南元町,1440,1163,1400
荒木町,1765,1298,1293
舟町,1123,738,810
愛住町,939,712,690
大京町,2494,1848,2107
霞ヶ丘町,1,1,0
内藤町,693,603,697
片町,338,227,214
新宿１丁目,3108,2192,1934
新宿２丁目,899,667,519
新宿３丁目,81,70,37
新宿４丁目,172,131,98
新宿５丁目,2276,1522,1220
新宿６丁目,3225,2315,1969
新宿７丁目,4390,3369,3140
歌舞伎町１丁目,151,115,54
歌舞伎町２丁目,1828,1417,705
市谷田町１丁目,15,9,15
市谷田町２丁目,326,252,336
市谷田町３丁目,210,159,183
市谷本村町,1769,1546,1110
市谷砂土原町１丁目,104,92,110
市谷砂土原町２丁目,269,213,250
市谷砂土原町３丁目,499,517,523
市谷左内町,262,228,253
市谷加賀町１丁目,248,306,351
市谷加賀町２丁目,969,772,988
市谷甲良町,473,385,458
市谷船河原町,74,91,89
市谷長延寺町,72,24,72
市谷鷹匠町,52,35,37
市谷山伏町,324,270,301
市谷八幡町,67,58,63
神楽坂１丁目,11,12,14
神楽坂２丁目,129,86,116
神楽坂３丁目,284,228,193
神楽坂４丁目,95,83,94
神楽坂５丁目,370,304,365
神楽坂６丁目,536,381,419
細工町,250,206,206
二十騎町,408,309,360
揚場町,62,51,55
津久戸町,63,43,44
東五軒町,1300,1079,1229
西五軒町,1091,891,914
赤城元町,253,210,238
南榎町,700,686,729
袋町,443,421,414
払方町,535,465,522
南町,390,409,436
北町,528,461,541
納戸町,632,570,625
南山伏町,445,346,384
北山伏町,392,245,330
白銀町,788,633,789
下宮比町,199,108,151
矢来町,2550,2093,2312
若宮町,550,486,507
岩戸町,424,276,350
中町,261,260,242
箪笥町,466,306,355
横寺町,612,471,484
筑土八幡町,625,454,554
新小川町,2243,1765,1727
神楽河岸,0,0,0
市谷薬王寺町,2232,1651,1799
市谷柳町,998,641,763
市谷仲之町,1448,1208,1392
赤城下町,911,709,672
天神町,750,532,581
榎町,522,354,357
東榎町,296,176,199
早稲田町,951,597,729
早稲田南町,480,369,393
馬場下町,318,250,240
原町１丁目,914,717,782
原町２丁目,711,628,611
原町３丁目,1269,965,1121
喜久井町,1143,963,940
築地町,325,255,300
弁天町,2224,1791,1930
中里町,361,325,363
山吹町,2948,1975,2179
改代町,413,320,300
水道町,758,503,504
早稲田鶴巻町,3998,2748,2879
住吉町,1862,1355,1419
市谷台町,1030,756,742
河田町,1595,1497,1462
若松町,3550,2768,3126
余丁町,2617,1998,2107
戸山１丁目,1525,1180,1288
戸山２丁目,3355,2030,3275
戸山３丁目,671,557,575
富久町,4213,3628,3541
百人町１丁目,2979,2156,1452
百人町２丁目,3430,2517,2060
百人町３丁目,2719,2659,2842
百人町４丁目,1718,1185,1592
大久保１丁目,2840,1983,1652
大久保２丁目,5433,4034,3564
大久保３丁目,2538,2336,2471
戸塚町１丁目,155,110,105
西早稲田１丁目,3884,2798,2890
西早稲田２丁目,4213,3117,2999
西早稲田３丁目,4277,3495,3339
高田馬場１丁目,3019,2383,2093
高田馬場２丁目,1437,1083,884
高田馬場３丁目,4371,3203,2785
高田馬場４丁目,4324,3444,3081
下落合１丁目,2092,1365,1374
下落合２丁目,2237,1931,1927
下落合３丁目,2712,2077,2539
下落合４丁目,2742,2188,2282
中落合１丁目,2651,2000,1960
中落合２丁目,2980,2487,2579
中落合３丁目,2504,2037,2192
中落合４丁目,1772,1531,1537
上落合１丁目,3407,2706,2659
上落合２丁目,3319,2459,2368
上落合３丁目,3352,2424,2291
西落合１丁目,3010,2266,2388
西落合２丁目,2640,2150,2131
西落合３丁目,1936,1511,1648
西落合４丁目,1394,1126,1246
中井１丁目,1318,976,799
中井２丁目,1792,1594,1671
北新宿１丁目,5385,3926,3271
北新宿２丁目,3386,2851,2522
北新宿３丁目,4734,3602,3221
北新宿４丁目,4493,3271,3060
西新宿１丁目,28,23,22
西新宿２丁目,2,2,4
西新宿３丁目,1639,1114,1008
西新宿４丁目,5255,3831,3497
西新宿５丁目,2960,2280,2081
西新宿６丁目,2477,1970,1725
西新宿７丁目,1787,1348,974
西新宿８丁目,2315,1645,1533
