町丁名,世帯数,男,女
四谷１丁目,288,239,319
四谷２丁目,265,212,223
四谷３丁目,277,183,217
四谷４丁目,2200,1771,1635
四谷本塩町,319,242,244
四谷三栄町,1083,943,1013
四谷坂町,1603,1292,1201
若葉１丁目,1393,1301,1247
若葉２丁目,487,445,439
若葉３丁目,612,486,471
須賀町,804,685,678
左門町,1060,732,877
信濃町,531,389,485
南元町,1339,1161,1339
荒木町,1688,1267,1245
舟町,1004,680,727
愛住町,881,703,696
大京町,2368,1799,2084
霞ヶ丘町,5,5,0
内藤町,665,588,646
片町,287,205,195
新宿１丁目,3173,2247,1971
新宿２丁目,915,672,512
新宿３丁目,95,88,48
新宿４丁目,199,163,106
新宿５丁目,2050,1435,1111
新宿６丁目,3087,2240,1928
新宿７丁目,4212,3346,3128
歌舞伎町１丁目,148,116,49
歌舞伎町２丁目,1840,1409,739
市谷田町１丁目,13,7,16
市谷田町２丁目,330,257,331
市谷田町３丁目,193,159,189
市谷本村町,1761,1542,1132
市谷砂土原町１丁目,103,100,110
市谷砂土原町２丁目,267,214,263
市谷砂土原町３丁目,465,485,499
市谷左内町,253,225,244
市谷加賀町１丁目,238,284,329
市谷加賀町２丁目,962,755,992
市谷甲良町,470,399,444
市谷船河原町,79,91,105
市谷長延寺町,81,35,76
市谷鷹匠町,19,15,19
市谷山伏町,302,265,287
市谷八幡町,65,58,65
神楽坂１丁目,11,12,15
神楽坂２丁目,124,79,113
神楽坂３丁目,285,230,204
神楽坂４丁目,93,76,95
神楽坂５丁目,370,303,386
神楽坂６丁目,522,350,443
細工町,265,217,216
二十騎町,406,305,372
揚場町,56,48,51
津久戸町,61,42,46
東五軒町,1235,1064,1196
西五軒町,1015,849,891
赤城元町,245,197,231
南榎町,700,695,704
袋町,365,323,348
払方町,522,487,533
南町,397,431,444
北町,537,484,546
納戸町,546,491,545
南山伏町,387,322,333
北山伏町,394,254,325
白銀町,736,586,782
下宮比町,188,106,144
矢来町,2462,2088,2364
若宮町,534,482,497
岩戸町,425,307,340
中町,263,256,250
箪笥町,449,302,343
横寺町,641,482,487
筑土八幡町,526,394,475
新小川町,2046,1660,1646
神楽河岸,0,0,0
市谷薬王寺町,2092,1578,1724
市谷柳町,894,601,711
市谷仲之町,1303,1190,1322
赤城下町,850,666,645
天神町,698,517,546
榎町,484,325,345
東榎町,218,139,160
早稲田町,861,579,668
早稲田南町,458,371,406
馬場下町,336,254,259
原町１丁目,828,680,718
原町２丁目,683,611,621
原町３丁目,1231,944,1116
喜久井町,1120,972,959
築地町,322,245,297
弁天町,1969,1559,1735
中里町,365,335,373
山吹町,2625,1806,2024
改代町,409,321,302
水道町,753,504,510
早稲田鶴巻町,3726,2638,2816
住吉町,1823,1360,1387
市谷台町,896,695,700
河田町,1464,1388,1400
若松町,3324,2619,2976
余丁町,2516,2007,2064
戸山１丁目,1490,1182,1299
戸山２丁目,3342,2088,3266
戸山３丁目,643,534,549
富久町,4053,3565,3548
百人町１丁目,2786,2091,1425
百人町２丁目,3303,2500,2012
百人町３丁目,2556,2591,2862
百人町４丁目,1690,1172,1592
大久保１丁目,2956,2041,1790
大久保２丁目,5170,3879,3548
大久保３丁目,2514,2353,2536
戸塚町１丁目,137,95,95
西早稲田１丁目,3525,2600,2780
西早稲田２丁目,3831,3016,2790
西早稲田３丁目,3999,3408,3257
高田馬場１丁目,2760,2206,2023
高田馬場２丁目,1247,1003,794
高田馬場３丁目,4005,3047,2587
高田馬場４丁目,4056,3326,3019
下落合１丁目,1981,1371,1298
下落合２丁目,2066,1778,1801
下落合３丁目,2629,2067,2494
下落合４丁目,2622,2144,2313
中落合１丁目,2325,1783,1768
中落合２丁目,2830,2447,2530
中落合３丁目,2443,2008,2220
中落合４丁目,1710,1554,1506
上落合１丁目,3256,2643,2626
上落合２丁目,3293,2493,2422
上落合３丁目,3192,2359,2238
西落合１丁目,2869,2246,2344
西落合２丁目,2526,2081,2080
西落合３丁目,1884,1481,1669
西落合４丁目,1345,1110,1227
中井１丁目,1285,969,795
中井２丁目,1703,1576,1598
北新宿１丁目,5057,3726,3175
北新宿２丁目,3190,2753,2462
北新宿３丁目,4683,3614,3262
北新宿４丁目,4281,3175,3049
西新宿１丁目,32,25,26
西新宿２丁目,2,1,5
西新宿３丁目,1566,1105,983
西新宿４丁目,4991,3739,3380
西新宿５丁目,2599,2029,1858
西新宿６丁目,2456,1970,1708
西新宿７丁目,1702,1287,977
西新宿８丁目,2247,1633,1522
