町丁名,世帯数,男,女
四谷１丁目,230,193,267
四谷２丁目,240,192,221
四谷３丁目,259,180,217
四谷４丁目,2067,1676,1543
四谷本塩町,249,207,199
四谷三栄町,1032,895,952
四谷坂町,1353,1034,1061
若葉１丁目,1346,1236,1209
若葉２丁目,409,374,384
若葉３丁目,565,442,444
須賀町,800,688,660
左門町,971,664,812
信濃町,542,398,487
南元町,1214,1077,1211
荒木町,1572,1162,1179
舟町,943,644,671
愛住町,855,674,675
大京町,2053,1576,1883
霞ヶ丘町,1,1,0
内藤町,690,634,552
片町,218,158,155
新宿１丁目,2708,1938,1733
新宿２丁目,781,607,460
新宿３丁目,100,89,50
新宿４丁目,216,176,103
新宿５丁目,1819,1297,986
新宿６丁目,2691,1975,1738
新宿７丁目,3580,2946,2691
歌舞伎町１丁目,167,133,57
歌舞伎町２丁目,1546,1237,538
市谷田町１丁目,19,10,20
市谷田町２丁目,341,243,344
市谷田町３丁目,187,152,188
市谷本村町,1712,1509,916
市谷砂土原町１丁目,107,99,123
市谷砂土原町２丁目,227,179,223
市谷砂土原町３丁目,428,414,456
市谷左内町,227,201,231
市谷加賀町１丁目,22,13,22
市谷加賀町２丁目,914,677,971
市谷甲良町,391,353,389
市谷船河原町,69,72,79
市谷長延寺町,90,46,84
市谷鷹匠町,19,20,23
市谷山伏町,285,254,267
市谷八幡町,64,55,66
神楽坂１丁目,11,11,16
神楽坂２丁目,128,84,116
神楽坂３丁目,287,225,211
神楽坂４丁目,91,77,90
神楽坂５丁目,380,300,393
神楽坂６丁目,549,377,463
細工町,254,205,219
二十騎町,363,304,344
揚場町,54,48,57
津久戸町,65,44,50
東五軒町,1094,977,1118
西五軒町,883,765,797
赤城元町,221,174,208
南榎町,671,659,674
袋町,374,322,334
払方町,472,450,513
南町,375,375,405
北町,492,463,510
納戸町,530,450,528
南山伏町,365,318,307
北山伏町,334,217,253
白銀町,722,595,736
下宮比町,149,93,118
矢来町,2476,2116,2456
若宮町,525,442,468
岩戸町,415,283,321
中町,256,250,258
箪笥町,406,276,315
横寺町,575,444,450
筑土八幡町,529,379,498
新小川町,1811,1494,1519
神楽河岸,0,0,0
市谷薬王寺町,1960,1482,1593
市谷柳町,832,574,656
市谷仲之町,1133,1002,1136
赤城下町,721,573,573
天神町,676,494,555
榎町,444,311,314
東榎町,198,136,141
早稲田町,718,506,570
早稲田南町,400,353,370
馬場下町,298,243,235
原町１丁目,812,641,727
原町２丁目,645,601,572
原町３丁目,1041,767,912
喜久井町,1045,939,919
築地町,312,244,279
弁天町,1854,1517,1610
中里町,351,327,367
山吹町,2182,1595,1741
改代町,353,294,266
水道町,605,425,451
早稲田鶴巻町,3287,2506,2553
住吉町,1637,1224,1276
市谷台町,806,664,639
河田町,1252,1125,1134
若松町,3118,2526,2737
余丁町,2388,1919,2002
戸山１丁目,1416,1124,1228
戸山２丁目,3194,2049,3079
戸山３丁目,480,418,401
富久町,3851,3383,3325
百人町１丁目,1913,1496,968
百人町２丁目,2036,1582,1234
百人町３丁目,2385,2395,2628
百人町４丁目,1445,975,1327
大久保１丁目,1801,1341,1087
大久保２丁目,3725,2904,2512
大久保３丁目,2054,1976,2158
戸塚町１丁目,101,72,89
西早稲田１丁目,2938,2300,2454
西早稲田２丁目,3055,2521,2376
西早稲田３丁目,3399,3053,2903
高田馬場１丁目,2285,1922,1746
高田馬場２丁目,1018,824,701
高田馬場３丁目,3330,2584,2255
高田馬場４丁目,3339,2810,2618
下落合１丁目,1257,913,844
下落合２丁目,1721,1508,1610
下落合３丁目,2333,1863,2273
下落合４丁目,2316,1963,2181
中落合１丁目,2006,1565,1609
中落合２丁目,2569,2258,2405
中落合３丁目,2275,1957,2095
中落合４丁目,1578,1460,1414
上落合１丁目,2961,2487,2432
上落合２丁目,2956,2316,2190
上落合３丁目,2872,2175,2059
西落合１丁目,2573,2105,2204
西落合２丁目,2380,2005,1979
西落合３丁目,1744,1384,1609
西落合４丁目,1156,1002,1098
中井１丁目,1152,913,733
中井２丁目,1557,1443,1538
北新宿１丁目,3875,2903,2606
北新宿２丁目,2793,2437,2209
北新宿３丁目,3710,2931,2667
北新宿４丁目,3477,2734,2490
西新宿１丁目,33,27,27
西新宿２丁目,3,3,5
西新宿３丁目,1429,960,965
西新宿４丁目,4606,3504,3130
西新宿５丁目,2536,1980,1773
西新宿６丁目,1983,1571,1379
西新宿７丁目,1501,1158,873
西新宿８丁目,1922,1422,1314
