町丁名,世帯数,男,女
四谷１丁目,270,221,296
四谷２丁目,255,215,227
四谷３丁目,292,198,230
四谷４丁目,2293,1822,1669
四谷本塩町,329,246,258
四谷三栄町,1110,948,1048
四谷坂町,1555,1214,1188
若葉１丁目,1439,1323,1266
若葉２丁目,474,434,439
若葉３丁目,671,507,530
須賀町,857,727,694
左門町,1090,746,892
信濃町,585,404,520
南元町,1381,1202,1336
荒木町,1727,1295,1285
舟町,1026,714,707
愛住町,930,729,725
大京町,2374,1781,2111
霞ヶ丘町,2,2,0
内藤町,783,705,645
片町,253,191,167
新宿１丁目,3087,2187,1954
新宿２丁目,950,695,541
新宿３丁目,98,85,55
新宿４丁目,210,171,106
新宿５丁目,2127,1485,1149
新宿６丁目,3164,2318,2018
新宿７丁目,4304,3488,3215
歌舞伎町１丁目,183,150,57
歌舞伎町２丁目,1934,1450,843
市谷田町１丁目,16,8,18
市谷田町２丁目,333,252,345
市谷田町３丁目,210,165,200
市谷本村町,1718,1531,1017
市谷砂土原町１丁目,108,99,122
市谷砂土原町２丁目,268,212,266
市谷砂土原町３丁目,481,502,529
市谷左内町,223,198,223
市谷加賀町１丁目,20,14,22
市谷加賀町２丁目,991,740,1033
市谷甲良町,473,414,440
市谷船河原町,76,88,91
市谷長延寺町,97,45,89
市谷鷹匠町,14,13,15
市谷山伏町,292,261,273
市谷八幡町,61,54,65
神楽坂１丁目,12,13,15
神楽坂２丁目,132,83,121
神楽坂３丁目,295,237,213
神楽坂４丁目,97,84,98
神楽坂５丁目,389,311,406
神楽坂６丁目,562,383,472
細工町,262,218,224
二十騎町,406,330,363
揚場町,59,53,53
津久戸町,69,47,51
東五軒町,1184,1023,1207
西五軒町,1039,873,900
赤城元町,237,185,218
南榎町,735,710,717
袋町,371,330,340
払方町,522,500,548
南町,392,406,432
北町,521,488,532
納戸町,586,502,574
南山伏町,366,329,308
北山伏町,383,259,307
白銀町,744,610,769
下宮比町,156,92,125
矢来町,2600,2199,2518
若宮町,560,504,522
岩戸町,435,300,339
中町,272,266,272
箪笥町,431,291,338
横寺町,612,464,477
筑土八幡町,532,391,480
新小川町,2058,1649,1672
神楽河岸,0,0,0
市谷薬王寺町,2155,1661,1734
市谷柳町,903,602,714
市谷仲之町,1291,1195,1311
赤城下町,770,612,580
天神町,743,539,578
榎町,501,343,349
東榎町,270,164,193
早稲田町,875,596,687
早稲田南町,479,393,412
馬場下町,335,265,255
原町１丁目,894,693,778
原町２丁目,707,659,630
原町３丁目,1259,985,1145
喜久井町,1147,1007,995
築地町,319,260,280
弁天町,2031,1642,1744
中里町,349,321,365
山吹町,2613,1813,2033
改代町,429,352,307
水道町,722,503,506
早稲田鶴巻町,3876,2807,2907
住吉町,1867,1381,1457
市谷台町,913,735,693
河田町,1565,1450,1533
若松町,3477,2808,3083
余丁町,2548,2042,2114
戸山１丁目,1629,1221,1403
戸山２丁目,3272,2076,3255
戸山３丁目,542,437,446
富久町,4197,3627,3635
百人町１丁目,3096,2254,1623
百人町２丁目,3500,2651,2121
百人町３丁目,2605,2618,2906
百人町４丁目,1622,1168,1550
大久保１丁目,3160,2183,1983
大久保２丁目,5636,4241,3857
大久保３丁目,2331,2228,2463
戸塚町１丁目,131,93,103
西早稲田１丁目,3649,2692,2930
西早稲田２丁目,3883,3009,2824
西早稲田３丁目,4138,3499,3385
高田馬場１丁目,2793,2250,2050
高田馬場２丁目,1275,996,835
高田馬場３丁目,4122,3139,2695
高田馬場４丁目,4243,3469,3165
下落合１丁目,1944,1321,1230
下落合２丁目,2059,1730,1842
下落合３丁目,2596,2078,2454
下落合４丁目,2673,2184,2385
中落合１丁目,2301,1776,1765
中落合２丁目,2815,2432,2539
中落合３丁目,2461,2035,2211
中落合４丁目,1766,1586,1534
上落合１丁目,3396,2774,2683
上落合２丁目,3341,2545,2468
上落合３丁目,3283,2412,2308
西落合１丁目,2854,2246,2379
西落合２丁目,2584,2108,2131
西落合３丁目,1922,1495,1694
西落合４丁目,1287,1097,1178
中井１丁目,1292,993,813
中井２丁目,1743,1567,1642
北新宿１丁目,5170,3826,3314
北新宿２丁目,3165,2744,2482
北新宿３丁目,4797,3755,3322
北新宿４丁目,4487,3400,3148
西新宿１丁目,35,27,28
西新宿２丁目,2,2,4
西新宿３丁目,1688,1130,1113
西新宿４丁目,5107,3829,3497
西新宿５丁目,2757,2154,1991
西新宿６丁目,2293,1858,1633
西新宿７丁目,1771,1343,1015
西新宿８丁目,2180,1595,1497
