町丁名,世帯数,男,女
四谷１丁目,283,239,313
四谷２丁目,283,221,232
四谷３丁目,282,188,221
四谷４丁目,2214,1752,1647
四谷本塩町,336,258,241
四谷三栄町,1095,956,1019
四谷坂町,1688,1339,1240
若葉１丁目,1405,1304,1255
若葉２丁目,491,440,437
若葉３丁目,635,496,485
須賀町,807,688,673
左門町,1063,730,875
信濃町,600,422,516
南元町,1420,1185,1396
荒木町,1707,1260,1263
舟町,1018,671,741
愛住町,927,710,711
大京町,2445,1830,2132
霞ヶ丘町,1,1,0
内藤町,688,613,679
片町,319,219,215
新宿１丁目,3168,2224,1978
新宿２丁目,914,688,501
新宿３丁目,83,78,39
新宿４丁目,191,158,98
新宿５丁目,2213,1521,1197
新宿６丁目,3115,2279,1930
新宿７丁目,4308,3366,3158
歌舞伎町１丁目,139,104,51
歌舞伎町２丁目,1881,1455,737
市谷田町１丁目,14,8,17
市谷田町２丁目,315,247,320
市谷田町３丁目,189,152,190
市谷本村町,1752,1531,1134
市谷砂土原町１丁目,105,97,111
市谷砂土原町２丁目,251,200,250
市谷砂土原町３丁目,476,486,503
市谷左内町,261,228,249
市谷加賀町１丁目,242,297,341
市谷加賀町２丁目,988,762,1031
市谷甲良町,481,409,458
市谷船河原町,81,98,101
市谷長延寺町,79,35,73
市谷鷹匠町,51,35,37
市谷山伏町,308,266,295
市谷八幡町,64,57,65
神楽坂１丁目,12,13,15
神楽坂２丁目,127,82,114
神楽坂３丁目,283,226,196
神楽坂４丁目,98,83,97
神楽坂５丁目,377,307,383
神楽坂６丁目,526,360,431
細工町,264,216,217
二十騎町,424,319,374
揚場町,59,49,53
津久戸町,58,43,44
東五軒町,1291,1081,1230
西五軒町,1055,861,916
赤城元町,263,220,241
南榎町,698,689,710
袋町,371,328,338
払方町,533,475,543
南町,397,427,446
北町,533,473,537
納戸町,544,479,547
南山伏町,424,341,368
北山伏町,395,247,339
白銀町,771,619,784
下宮比町,196,108,145
矢来町,2470,2064,2333
若宮町,529,479,492
岩戸町,428,290,351
中町,251,247,235
箪笥町,473,311,371
横寺町,634,475,492
筑土八幡町,615,458,534
新小川町,2083,1666,1643
神楽河岸,0,0,0
市谷薬王寺町,2094,1567,1706
市谷柳町,929,617,726
市谷仲之町,1366,1199,1335
赤城下町,869,677,649
天神町,718,518,554
榎町,494,326,352
東榎町,249,164,169
早稲田町,918,610,700
早稲田南町,463,375,397
馬場下町,325,253,242
原町１丁目,911,718,770
原町２丁目,686,622,613
原町３丁目,1222,950,1109
喜久井町,1138,967,966
築地町,329,258,305
弁天町,2078,1657,1812
中里町,362,330,366
山吹町,2758,1884,2068
改代町,404,317,304
水道町,765,508,516
早稲田鶴巻町,3906,2731,2864
住吉町,1846,1366,1408
市谷台町,925,711,701
河田町,1573,1480,1447
若松町,3470,2726,3080
余丁町,2565,1988,2080
戸山１丁目,1506,1185,1299
戸山２丁目,3364,2068,3294
戸山３丁目,653,538,568
富久町,4106,3596,3518
百人町１丁目,2892,2127,1462
百人町２丁目,3492,2624,2071
百人町３丁目,2596,2605,2842
百人町４丁目,1685,1169,1572
大久保１丁目,3024,2096,1777
大久保２丁目,5373,4040,3581
大久保３丁目,2504,2324,2509
戸塚町１丁目,168,114,112
西早稲田１丁目,3734,2704,2853
西早稲田２丁目,4260,3202,3028
西早稲田３丁目,4139,3449,3312
高田馬場１丁目,2899,2287,2080
高田馬場２丁目,1395,1062,878
高田馬場３丁目,4266,3176,2709
高田馬場４丁目,4236,3401,3050
下落合１丁目,2151,1438,1375
下落合２丁目,2118,1796,1822
下落合３丁目,2710,2115,2537
下落合４丁目,2710,2193,2323
中落合１丁目,2398,1827,1793
中落合２丁目,2907,2481,2556
中落合３丁目,2436,1995,2196
中落合４丁目,1734,1547,1492
上落合１丁目,3332,2667,2644
上落合２丁目,3301,2466,2407
上落合３丁目,3321,2456,2267
西落合１丁目,2915,2239,2382
西落合２丁目,2583,2113,2134
西落合３丁目,1911,1486,1698
西落合４丁目,1357,1106,1219
中井１丁目,1314,975,799
中井２丁目,1749,1594,1614
北新宿１丁目,5420,3963,3333
北新宿２丁目,3318,2792,2537
北新宿３丁目,4777,3672,3281
北新宿４丁目,4466,3304,3094
西新宿１丁目,30,24,24
西新宿２丁目,1,1,4
西新宿３丁目,1625,1112,1035
西新宿４丁目,5081,3782,3414
西新宿５丁目,2618,2068,1842
西新宿６丁目,2493,2015,1720
西新宿７丁目,1716,1302,975
西新宿８丁目,2264,1637,1537
