町丁名,世帯数,男,女
四谷１丁目,290,239,321
四谷２丁目,276,223,230
四谷３丁目,286,188,226
四谷４丁目,2194,1743,1626
四谷本塩町,331,257,240
四谷三栄町,1090,953,1019
四谷坂町,1672,1334,1230
若葉１丁目,1391,1289,1246
若葉２丁目,494,445,443
若葉３丁目,622,491,474
須賀町,807,685,678
左門町,1052,728,870
信濃町,565,403,504
南元町,1385,1173,1375
荒木町,1712,1274,1257
舟町,1018,679,747
愛住町,916,721,710
大京町,2467,1833,2151
霞ヶ丘町,2,2,0
内藤町,669,601,653
片町,292,207,198
新宿１丁目,3179,2248,1981
新宿２丁目,913,681,509
新宿３丁目,89,82,47
新宿４丁目,194,159,103
新宿５丁目,2168,1481,1187
新宿６丁目,3114,2277,1931
新宿７丁目,4280,3361,3152
歌舞伎町１丁目,147,111,53
歌舞伎町２丁目,1892,1461,735
市谷田町１丁目,14,8,16
市谷田町２丁目,323,258,323
市谷田町３丁目,195,152,192
市谷本村町,1747,1522,1135
市谷砂土原町１丁目,102,95,110
市谷砂土原町２丁目,253,206,251
市谷砂土原町３丁目,478,490,513
市谷左内町,256,224,246
市谷加賀町１丁目,242,291,342
市谷加賀町２丁目,1000,764,1034
市谷甲良町,472,401,448
市谷船河原町,81,97,106
市谷長延寺町,78,34,73
市谷鷹匠町,50,33,33
市谷山伏町,307,263,288
市谷八幡町,65,57,65
神楽坂１丁目,11,12,15
神楽坂２丁目,125,81,113
神楽坂３丁目,291,232,203
神楽坂４丁目,99,83,96
神楽坂５丁目,375,300,384
神楽坂６丁目,528,357,439
細工町,264,214,217
二十騎町,419,316,379
揚場町,58,48,51
津久戸町,57,42,42
東五軒町,1295,1093,1240
西五軒町,1035,855,905
赤城元町,259,212,239
南榎町,689,689,703
袋町,367,326,338
払方町,521,477,536
南町,392,423,445
北町,537,477,542
納戸町,538,480,542
南山伏町,414,335,362
北山伏町,398,253,334
白銀町,758,606,784
下宮比町,190,104,144
矢来町,2462,2057,2346
若宮町,535,483,497
岩戸町,423,289,343
中町,256,249,238
箪笥町,464,311,358
横寺町,636,476,496
筑土八幡町,610,453,537
新小川町,2061,1658,1632
神楽河岸,0,0,0
市谷薬王寺町,2096,1569,1719
市谷柳町,921,612,726
市谷仲之町,1365,1201,1343
赤城下町,860,665,649
天神町,718,522,562
榎町,484,320,346
東榎町,233,151,156
早稲田町,895,594,687
早稲田南町,466,376,400
馬場下町,336,254,250
原町１丁目,899,706,765
原町２丁目,688,619,617
原町３丁目,1245,962,1119
喜久井町,1130,972,954
築地町,326,260,298
弁天町,2051,1639,1804
中里町,365,330,367
山吹町,2745,1870,2073
改代町,414,321,309
水道町,758,508,506
早稲田鶴巻町,3898,2730,2869
住吉町,1852,1369,1407
市谷台町,918,705,711
河田町,1523,1437,1423
若松町,3441,2703,3055
余丁町,2545,1972,2078
戸山１丁目,1528,1194,1311
戸山２丁目,3379,2078,3304
戸山３丁目,657,544,563
富久町,4098,3578,3538
百人町１丁目,2910,2152,1479
百人町２丁目,3453,2604,2047
百人町３丁目,2598,2601,2856
百人町４丁目,1705,1190,1595
大久保１丁目,3038,2091,1799
大久保２丁目,5389,4017,3616
大久保３丁目,2512,2324,2505
戸塚町１丁目,165,108,117
西早稲田１丁目,3697,2692,2852
西早稲田２丁目,4172,3159,2977
西早稲田３丁目,4121,3444,3303
高田馬場１丁目,2900,2297,2069
高田馬場２丁目,1373,1046,870
高田馬場３丁目,4194,3121,2693
高田馬場４丁目,4207,3411,3056
下落合１丁目,2124,1431,1371
下落合２丁目,2122,1797,1821
下落合３丁目,2701,2119,2527
下落合４丁目,2676,2169,2319
中落合１丁目,2363,1805,1775
中落合２丁目,2875,2465,2535
中落合３丁目,2446,1994,2215
中落合４丁目,1743,1566,1508
上落合１丁目,3310,2647,2639
上落合２丁目,3299,2487,2402
上落合３丁目,3309,2441,2272
西落合１丁目,2910,2234,2383
西落合２丁目,2576,2101,2129
西落合３丁目,1926,1491,1711
西落合４丁目,1363,1118,1226
中井１丁目,1313,980,801
中井２丁目,1754,1612,1608
北新宿１丁目,5376,3942,3299
北新宿２丁目,3312,2793,2536
北新宿３丁目,4826,3717,3301
北新宿４丁目,4441,3280,3100
西新宿１丁目,31,25,25
西新宿２丁目,1,1,4
西新宿３丁目,1618,1104,1034
西新宿４丁目,5060,3774,3403
西新宿５丁目,2608,2045,1851
西新宿６丁目,2483,1989,1700
西新宿７丁目,1729,1306,982
西新宿８丁目,2244,1624,1528
