町丁名,世帯数,男,女
四谷１丁目,287,236,315
四谷２丁目,246,203,225
四谷３丁目,277,191,222
四谷４丁目,2224,1769,1651
四谷本塩町,318,245,251
四谷三栄町,1090,939,1032
四谷坂町,1581,1244,1208
若葉１丁目,1423,1311,1264
若葉２丁目,501,456,453
若葉３丁目,644,499,505
須賀町,835,730,676
左門町,1092,748,895
信濃町,529,384,482
南元町,1311,1169,1299
荒木町,1695,1263,1266
舟町,1007,695,709
愛住町,933,732,734
大京町,2367,1801,2089
霞ヶ丘町,2,2,0
内藤町,694,610,643
片町,266,197,177
新宿１丁目,3071,2167,1913
新宿２丁目,946,694,532
新宿３丁目,99,87,53
新宿４丁目,200,158,107
新宿５丁目,2075,1455,1115
新宿６丁目,3090,2255,1995
新宿７丁目,4302,3453,3187
歌舞伎町１丁目,171,141,50
歌舞伎町２丁目,1989,1506,836
市谷田町１丁目,14,7,17
市谷田町２丁目,338,258,344
市谷田町３丁目,205,165,195
市谷本村町,1690,1496,1035
市谷砂土原町１丁目,103,93,114
市谷砂土原町２丁目,262,216,263
市谷砂土原町３丁目,490,516,532
市谷左内町,225,196,229
市谷加賀町１丁目,21,14,23
市谷加賀町２丁目,981,751,1006
市谷甲良町,471,410,442
市谷船河原町,76,89,91
市谷長延寺町,91,43,84
市谷鷹匠町,14,12,15
市谷山伏町,316,271,292
市谷八幡町,61,56,67
神楽坂１丁目,11,12,15
神楽坂２丁目,126,78,113
神楽坂３丁目,281,226,201
神楽坂４丁目,96,81,99
神楽坂５丁目,386,310,406
神楽坂６丁目,551,365,455
細工町,263,220,223
二十騎町,406,329,369
揚場町,60,51,55
津久戸町,62,42,50
東五軒町,1188,1020,1201
西五軒町,1032,876,895
赤城元町,233,176,219
南榎町,733,722,722
袋町,367,323,345
払方町,524,496,555
南町,401,430,446
北町,524,491,530
納戸町,567,496,545
南山伏町,362,319,303
北山伏町,382,251,322
白銀町,729,589,760
下宮比町,159,93,127
矢来町,2536,2155,2458
若宮町,563,507,514
岩戸町,421,308,325
中町,262,254,257
箪笥町,451,306,342
横寺町,624,474,489
筑土八幡町,507,384,467
新小川町,2020,1637,1642
神楽河岸,0,0,0
市谷薬王寺町,2137,1651,1723
市谷柳町,882,601,690
市谷仲之町,1288,1191,1330
赤城下町,804,645,608
天神町,715,526,563
榎町,486,333,342
東榎町,233,144,170
早稲田町,900,595,711
早稲田南町,460,385,389
馬場下町,333,264,255
原町１丁目,873,693,771
原町２丁目,686,628,607
原町３丁目,1250,965,1145
喜久井町,1132,991,986
築地町,306,245,280
弁天町,1997,1604,1744
中里町,350,322,374
山吹町,2609,1833,2009
改代町,424,350,297
水道町,733,495,510
早稲田鶴巻町,3871,2776,2904
住吉町,1820,1355,1416
市谷台町,916,726,699
河田町,1524,1434,1487
若松町,3426,2751,3063
余丁町,2505,2026,2088
戸山１丁目,1572,1195,1356
戸山２丁目,3230,2066,3216
戸山３丁目,645,531,557
富久町,4157,3602,3580
百人町１丁目,3052,2261,1552
百人町２丁目,3492,2626,2091
百人町３丁目,2597,2581,2904
百人町４丁目,1638,1159,1554
大久保１丁目,3232,2229,1954
大久保２丁目,5493,4131,3725
大久保３丁目,2474,2316,2548
戸塚町１丁目,147,95,113
西早稲田１丁目,3618,2669,2888
西早稲田２丁目,3800,3024,2758
西早稲田３丁目,4143,3488,3377
高田馬場１丁目,2804,2246,2045
高田馬場２丁目,1313,1039,842
高田馬場３丁目,4221,3172,2724
高田馬場４丁目,4225,3437,3130
下落合１丁目,2003,1347,1265
下落合２丁目,2077,1745,1812
下落合３丁目,2611,2082,2455
下落合４丁目,2661,2180,2333
中落合１丁目,2355,1822,1778
中落合２丁目,2830,2441,2551
中落合３丁目,2459,2021,2212
中落合４丁目,1742,1568,1510
上落合１丁目,3359,2736,2659
上落合２丁目,3344,2551,2442
上落合３丁目,3242,2397,2288
西落合１丁目,2814,2217,2350
西落合２丁目,2604,2111,2139
西落合３丁目,1929,1485,1723
西落合４丁目,1282,1096,1177
中井１丁目,1267,983,783
中井２丁目,1715,1565,1604
北新宿１丁目,5300,3858,3334
北新宿２丁目,3086,2707,2407
北新宿３丁目,4912,3824,3337
北新宿４丁目,4427,3335,3118
西新宿１丁目,33,25,28
西新宿２丁目,1,1,4
西新宿３丁目,1654,1152,1060
西新宿４丁目,5059,3792,3466
西新宿５丁目,2675,2083,1927
西新宿６丁目,2382,1921,1682
西新宿７丁目,1759,1333,1005
西新宿８丁目,2246,1614,1550
