町丁名,世帯数,男,女
四谷１丁目,17,14,8
四谷２丁目,22,15,15
四谷３丁目,19,11,11
四谷４丁目,175,98,102
四谷本塩町,17,12,10
四谷三栄町,67,44,44
四谷坂町,138,97,83
若葉１丁目,84,69,46
若葉２丁目,50,28,26
若葉３丁目,52,27,34
須賀町,46,31,19
左門町,65,33,36
信濃町,55,24,33
南元町,110,71,62
荒木町,138,87,81
舟町,68,39,32
愛住町,71,50,30
大京町,147,100,67
霞ヶ丘町,5,5,0
内藤町,41,23,27
片町,24,11,16
新宿１丁目,302,186,172
新宿２丁目,101,66,43
新宿３丁目,7,7,7
新宿４丁目,5,3,3
新宿５丁目,238,140,129
新宿６丁目,353,225,219
新宿７丁目,693,464,452
歌舞伎町１丁目,11,9,3
歌舞伎町２丁目,329,178,200
市谷田町１丁目,1,0,1
市谷田町２丁目,12,13,8
市谷田町３丁目,16,6,15
市谷本村町,68,63,66
市谷砂土原町１丁目,1,2,2
市谷砂土原町２丁目,15,13,6
市谷砂土原町３丁目,53,67,43
市谷左内町,12,8,9
市谷加賀町１丁目,6,6,7
市谷加賀町２丁目,61,39,44
市谷甲良町,30,22,18
市谷船河原町,7,8,11
市谷長延寺町,5,2,3
市谷鷹匠町,15,10,5
市谷山伏町,14,8,11
市谷八幡町,3,1,2
神楽坂１丁目,0,0,0
神楽坂２丁目,8,4,4
神楽坂３丁目,15,12,7
神楽坂４丁目,3,1,2
神楽坂５丁目,7,6,4
神楽坂６丁目,26,18,10
細工町,12,4,10
二十騎町,23,17,15
揚場町,2,2,0
津久戸町,3,2,1
東五軒町,82,42,48
西五軒町,79,56,43
赤城元町,7,4,5
南榎町,35,28,14
袋町,17,12,5
払方町,33,23,29
南町,18,19,9
北町,17,13,9
納戸町,38,27,18
南山伏町,13,12,5
北山伏町,31,17,20
白銀町,38,19,27
下宮比町,12,5,8
矢来町,111,70,64
若宮町,34,40,44
岩戸町,24,16,19
中町,7,8,5
箪笥町,21,15,9
横寺町,19,11,8
筑土八幡町,30,20,18
新小川町,103,59,60
神楽河岸,0,0,0
市谷薬王寺町,172,133,158
市谷柳町,42,28,25
市谷仲之町,141,158,150
赤城下町,40,25,17
天神町,46,20,27
榎町,18,4,14
東榎町,18,9,10
早稲田町,131,61,84
早稲田南町,56,37,25
馬場下町,27,12,18
原町１丁目,80,45,44
原町２丁目,52,39,34
原町３丁目,106,85,98
喜久井町,72,48,35
築地町,13,9,4
弁天町,154,92,97
中里町,10,3,7
山吹町,265,130,164
改代町,29,15,15
水道町,48,26,30
早稲田鶴巻町,522,285,303
住吉町,150,114,108
市谷台町,90,56,54
河田町,319,353,351
若松町,352,287,285
余丁町,175,118,119
戸山１丁目,126,73,85
戸山２丁目,337,181,329
戸山３丁目,70,44,36
富久町,295,206,218
百人町１丁目,1062,681,567
百人町２丁目,1406,1004,773
百人町３丁目,327,277,295
百人町４丁目,218,195,239
大久保１丁目,1265,760,732
大久保２丁目,1794,1198,1133
大久保３丁目,415,299,338
戸塚町１丁目,44,26,27
西早稲田１丁目,714,404,393
西早稲田２丁目,918,500,496
西早稲田３丁目,822,502,419
高田馬場１丁目,526,336,265
高田馬場２丁目,309,179,159
高田馬場３丁目,866,546,445
高田馬場４丁目,841,600,472
下落合１丁目,674,399,361
下落合２丁目,324,232,166
下落合３丁目,240,157,127
下落合４丁目,329,194,175
中落合１丁目,267,169,136
中落合２丁目,270,175,166
中落合３丁目,137,79,88
中落合４丁目,135,83,82
上落合１丁目,263,190,164
上落合２丁目,270,158,158
上落合３丁目,331,185,185
西落合１丁目,159,92,91
西落合２丁目,183,116,115
西落合３丁目,127,72,73
西落合４丁目,77,42,47
中井１丁目,125,82,56
中井２丁目,137,93,70
北新宿１丁目,1312,872,700
北新宿２丁目,403,261,306
北新宿３丁目,1118,785,654
北新宿４丁目,890,605,544
西新宿１丁目,3,2,1
西新宿２丁目,1,1,0
西新宿３丁目,177,113,88
西新宿４丁目,479,290,257
西新宿５丁目,248,165,184
西新宿６丁目,305,235,202
西新宿７丁目,202,125,110
西新宿８丁目,223,130,144
