町丁名,世帯数,男,女
四谷１丁目,269,228,300
四谷２丁目,254,198,214
四谷３丁目,263,175,209
四谷４丁目,2037,1643,1535
四谷本塩町,328,250,238
四谷三栄町,1048,912,985
四谷坂町,1573,1243,1147
若葉１丁目,1343,1235,1191
若葉２丁目,444,403,411
若葉３丁目,583,465,443
須賀町,773,655,646
左門町,1018,698,849
信濃町,531,385,481
南元町,1312,1107,1291
荒木町,1589,1165,1169
舟町,965,634,707
愛住町,859,644,675
大京町,2306,1730,2023
霞ヶ丘町,0,0,0
内藤町,661,584,647
片町,303,214,199
新宿１丁目,2863,2021,1777
新宿２丁目,811,606,463
新宿３丁目,79,72,34
新宿４丁目,177,142,96
新宿５丁目,1972,1361,1057
新宿６丁目,2765,2002,1683
新宿７丁目,3698,2889,2694
歌舞伎町１丁目,132,100,47
歌舞伎町２丁目,1576,1256,528
市谷田町１丁目,15,8,17
市谷田町２丁目,315,241,319
市谷田町３丁目,177,148,173
市谷本村町,1732,1492,1068
市谷砂土原町１丁目,100,93,107
市谷砂土原町２丁目,246,193,246
市谷砂土原町３丁目,421,405,447
市谷左内町,249,220,238
市谷加賀町１丁目,243,297,337
市谷加賀町２丁目,940,733,979
市谷甲良町,452,374,439
市谷船河原町,74,88,91
市谷長延寺町,72,30,69
市谷鷹匠町,36,24,32
市谷山伏町,303,265,290
市谷八幡町,65,57,62
神楽坂１丁目,12,13,15
神楽坂２丁目,116,77,107
神楽坂３丁目,268,210,185
神楽坂４丁目,94,78,99
神楽坂５丁目,365,295,375
神楽坂６丁目,498,340,414
細工町,254,213,203
二十騎町,405,302,359
揚場町,58,48,53
津久戸町,57,43,41
東五軒町,1206,1044,1169
西五軒町,972,798,857
赤城元町,255,210,234
南榎町,672,663,695
袋町,355,307,323
払方町,508,451,511
南町,387,409,434
北町,508,451,516
納戸町,528,480,550
南山伏町,420,329,365
北山伏町,359,226,314
白銀町,748,601,760
下宮比町,186,106,137
矢来町,2373,1988,2264
若宮町,500,439,453
岩戸町,406,267,334
中町,253,254,237
箪笥町,444,291,354
横寺町,623,470,489
筑土八幡町,595,438,518
新小川町,2002,1605,1586
神楽河岸,0,0,0
市谷薬王寺町,1955,1429,1554
市谷柳町,888,588,694
市谷仲之町,1256,1039,1202
赤城下町,829,647,626
天神町,647,478,509
榎町,469,318,331
東榎町,241,164,158
早稲田町,760,520,608
早稲田南町,389,321,354
馬場下町,304,235,229
原町１丁目,810,663,718
原町２丁目,634,579,573
原町３丁目,1127,857,1016
喜久井町,1057,907,901
築地町,316,243,295
弁天町,1913,1545,1684
中里町,349,322,358
山吹町,2457,1730,1877
改代町,362,290,283
水道町,711,480,481
早稲田鶴巻町,3352,2407,2533
住吉町,1712,1246,1303
市谷台町,831,637,640
河田町,1249,1102,1075
若松町,3135,2436,2767
余丁町,2401,1865,1948
戸山１丁目,1385,1114,1190
戸山２丁目,3161,1881,2935
戸山３丁目,595,499,534
富久町,3871,3369,3289
百人町１丁目,1837,1405,890
百人町２丁目,2132,1584,1277
百人町３丁目,2340,2315,2542
百人町４丁目,1534,979,1330
大久保１丁目,1870,1330,1041
大久保２丁目,3690,2786,2426
大久保３丁目,2160,2026,2133
戸塚町１丁目,110,79,80
西早稲田１丁目,2944,2229,2398
西早稲田２丁目,3244,2601,2464
西早稲田３丁目,3325,2929,2877
高田馬場１丁目,2394,1937,1788
高田馬場２丁目,1076,871,707
高田馬場３丁目,3326,2533,2224
高田馬場４丁目,3375,2782,2565
下落合１丁目,1458,1013,1002
下落合２丁目,1788,1556,1638
下落合３丁目,2470,1947,2379
下落合４丁目,2378,1978,2123
中落合１丁目,2132,1636,1645
中落合２丁目,2630,2276,2380
中落合３丁目,2294,1885,2085
中落合４丁目,1601,1443,1410
上落合１丁目,3058,2450,2448
上落合２丁目,3014,2279,2201
上落合３丁目,2953,2230,2050
西落合１丁目,2770,2132,2283
西落合２丁目,2415,1999,2007
西落合３丁目,1804,1426,1611
西落合４丁目,1289,1060,1174
中井１丁目,1184,882,735
中井２丁目,1625,1508,1538
北新宿１丁目,4087,3027,2555
北新宿２丁目,2944,2515,2220
北新宿３丁目,3704,2845,2610
北新宿４丁目,3578,2652,2516
西新宿１丁目,28,22,23
西新宿２丁目,1,1,4
西新宿３丁目,1452,993,934
西新宿４丁目,4658,3451,3139
西新宿５丁目,2392,1869,1666
西新宿６丁目,2195,1737,1494
西新宿７丁目,1509,1153,851
西新宿８丁目,2060,1499,1376
