町丁名,世帯数,男,女
四谷１丁目,15,11,6
四谷２丁目,25,19,12
四谷３丁目,28,26,12
四谷４丁目,207,128,112
四谷本塩町,21,12,14
四谷三栄町,63,44,44
四谷坂町,121,83,78
若葉１丁目,87,69,45
若葉２丁目,33,23,17
若葉３丁目,62,25,45
須賀町,52,35,26
左門町,75,47,36
信濃町,33,17,17
南元町,158,97,88
荒木町,144,78,91
舟町,72,44,36
愛住町,64,47,28
大京町,132,90,70
霞ヶ丘町,0,0,0
内藤町,45,28,28
片町,24,7,18
新宿１丁目,325,175,205
新宿２丁目,97,57,47
新宿３丁目,9,7,8
新宿４丁目,10,5,6
新宿５丁目,277,163,156
新宿６丁目,438,285,279
新宿７丁目,818,542,509
歌舞伎町１丁目,15,11,6
歌舞伎町２丁目,412,211,291
市谷田町１丁目,1,0,1
市谷田町２丁目,13,15,12
市谷田町３丁目,19,7,17
市谷本村町,56,60,62
市谷砂土原町１丁目,5,5,5
市谷砂土原町２丁目,20,16,10
市谷砂土原町３丁目,66,86,63
市谷左内町,16,11,9
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,54,35,47
市谷甲良町,16,11,13
市谷船河原町,8,14,10
市谷長延寺町,5,0,5
市谷鷹匠町,0,0,0
市谷山伏町,22,18,18
市谷八幡町,4,3,1
神楽坂１丁目,1,1,0
神楽坂２丁目,13,5,8
神楽坂３丁目,13,9,8
神楽坂４丁目,4,2,3
神楽坂５丁目,14,12,4
神楽坂６丁目,25,15,11
細工町,8,3,7
二十騎町,22,17,13
揚場町,1,1,0
津久戸町,5,3,2
東五軒町,55,25,39
西五軒町,65,49,36
赤城元町,10,6,6
南榎町,49,33,31
袋町,15,12,11
払方町,38,32,38
南町,18,17,9
北町,10,7,6
納戸町,48,29,26
南山伏町,10,8,6
北山伏町,24,16,15
白銀町,36,25,19
下宮比町,6,3,4
矢来町,127,73,73
若宮町,41,51,56
岩戸町,19,8,13
中町,12,7,8
箪笥町,14,8,6
横寺町,14,7,8
筑土八幡町,24,14,16
新小川町,106,67,60
神楽河岸,0,0,0
市谷薬王寺町,163,125,142
市谷柳町,47,33,21
市谷仲之町,141,159,151
赤城下町,48,34,16
天神町,70,34,39
榎町,18,5,13
東榎町,35,19,18
早稲田町,124,74,64
早稲田南町,69,51,29
馬場下町,38,21,24
原町１丁目,98,53,70
原町２丁目,60,46,47
原町３丁目,108,105,109
喜久井町,82,54,45
築地町,26,17,9
弁天町,161,90,103
中里町,7,1,6
山吹町,198,96,124
改代町,34,14,22
水道町,34,20,22
早稲田鶴巻町,681,376,371
住吉町,162,102,103
市谷台町,97,63,55
河田町,309,350,376
若松町,369,307,309
余丁町,202,142,130
戸山１丁目,167,83,118
戸山２丁目,284,145,276
戸山３丁目,81,44,50
富久町,412,267,284
百人町１丁目,1431,886,746
百人町２丁目,1707,1151,974
百人町３丁目,328,250,277
百人町４丁目,210,208,221
大久保１丁目,1719,1034,969
大久保２丁目,2494,1579,1525
大久保３丁目,379,273,340
戸塚町１丁目,39,18,29
西早稲田１丁目,719,371,453
西早稲田２丁目,1143,554,677
西早稲田３丁目,956,518,540
高田馬場１丁目,665,409,360
高田馬場２丁目,311,183,167
高田馬場３丁目,1014,643,537
高田馬場４丁目,1053,723,557
下落合１丁目,786,447,417
下落合２丁目,319,206,190
下落合３丁目,236,145,121
下落合４丁目,433,263,209
中落合１丁目,236,135,132
中落合２丁目,315,202,180
中落合３丁目,142,82,81
中落合４丁目,174,99,98
上落合１丁目,440,289,249
上落合２丁目,365,220,194
上落合３丁目,380,201,228
西落合１丁目,213,117,121
西落合２丁目,216,109,147
西落合３丁目,133,69,78
西落合４丁目,199,128,85
中井１丁目,117,66,63
中井２丁目,185,96,119
北新宿１丁目,1632,1041,870
北新宿２丁目,478,319,318
北新宿３丁目,1426,908,835
北新宿４丁目,1110,764,635
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,238,140,121
西新宿４丁目,502,295,279
西新宿５丁目,312,191,246
西新宿６丁目,342,259,225
西新宿７丁目,206,137,96
西新宿８丁目,277,160,178
