町丁名,世帯数,男,女
四谷１丁目,268,224,304
四谷２丁目,259,206,216
四谷３丁目,262,175,207
四谷４丁目,2042,1646,1534
四谷本塩町,320,248,231
四谷三栄町,1038,909,973
四谷坂町,1575,1240,1150
若葉１丁目,1342,1229,1204
若葉２丁目,448,410,412
若葉３丁目,583,465,446
須賀町,775,656,654
左門町,1012,698,839
信濃町,525,377,477
南元町,1329,1109,1314
荒木町,1588,1174,1177
舟町,953,631,708
愛住町,865,653,682
大京町,2319,1724,2061
霞ヶ丘町,0,0,0
内藤町,659,584,647
片町,295,208,196
新宿１丁目,2872,2020,1789
新宿２丁目,810,610,459
新宿３丁目,80,74,36
新宿４丁目,188,154,96
新宿５丁目,1970,1358,1059
新宿６丁目,2788,2034,1688
新宿７丁目,3681,2896,2706
歌舞伎町１丁目,131,97,49
歌舞伎町２丁目,1602,1276,540
市谷田町１丁目,14,8,16
市谷田町２丁目,308,236,314
市谷田町３丁目,174,147,173
市谷本村町,1693,1462,1067
市谷砂土原町１丁目,102,94,108
市谷砂土原町２丁目,238,187,243
市谷砂土原町３丁目,434,418,459
市谷左内町,252,219,241
市谷加賀町１丁目,239,291,334
市谷加賀町２丁目,942,725,984
市谷甲良町,456,383,438
市谷船河原町,78,90,94
市谷長延寺町,72,31,69
市谷鷹匠町,34,23,32
市谷山伏町,296,257,284
市谷八幡町,64,56,63
神楽坂１丁目,12,13,15
神楽坂２丁目,119,78,110
神楽坂３丁目,272,212,190
神楽坂４丁目,94,80,95
神楽坂５丁目,369,299,379
神楽坂６丁目,503,338,421
細工町,257,212,208
二十騎町,403,298,359
揚場町,57,47,53
津久戸町,56,42,43
東五軒町,1218,1033,1183
西五軒町,968,793,864
赤城元町,256,215,235
南榎町,667,657,691
袋町,362,314,329
払方町,507,454,514
南町,390,411,439
北町,519,458,528
納戸町,505,447,529
南山伏町,410,326,360
北山伏町,363,231,313
白銀町,741,597,757
下宮比町,183,103,135
矢来町,2366,1987,2263
若宮町,499,434,447
岩戸町,412,278,333
中町,244,238,230
箪笥町,448,293,356
横寺町,622,467,484
筑土八幡町,587,436,512
新小川町,1985,1602,1571
神楽河岸,0,0,0
市谷薬王寺町,1950,1436,1551
市谷柳町,888,583,697
市谷仲之町,1245,1036,1183
赤城下町,832,648,629
天神町,656,490,515
榎町,474,321,336
東榎町,228,154,155
早稲田町,769,528,607
早稲田南町,400,331,363
馬場下町,303,236,228
原町１丁目,822,664,717
原町２丁目,639,581,574
原町３丁目,1120,854,1003
喜久井町,1072,913,927
築地町,320,248,300
弁天町,1929,1545,1705
中里町,357,327,360
山吹町,2458,1731,1875
改代町,374,300,286
水道町,716,480,485
早稲田鶴巻町,3356,2417,2531
住吉町,1709,1246,1299
市谷台町,837,646,649
河田町,1238,1087,1073
若松町,3146,2422,2777
余丁町,2415,1865,1959
戸山１丁目,1389,1103,1201
戸山２丁目,3172,1883,2951
戸山３丁目,587,491,533
富久町,3867,3373,3289
百人町１丁目,1863,1430,900
百人町２丁目,2141,1591,1284
百人町３丁目,2338,2313,2548
百人町４丁目,1534,986,1342
大久保１丁目,1869,1329,1051
大久保２丁目,3703,2802,2428
大久保３丁目,2170,2024,2157
戸塚町１丁目,112,81,80
西早稲田１丁目,2960,2248,2416
西早稲田２丁目,3263,2630,2463
西早稲田３丁目,3338,2939,2871
高田馬場１丁目,2392,1934,1790
高田馬場２丁目,1076,866,708
高田馬場３丁目,3319,2544,2215
高田馬場４丁目,3375,2770,2553
下落合１丁目,1466,1011,1009
下落合２丁目,1797,1555,1641
下落合３丁目,2491,1954,2395
下落合４丁目,2376,1974,2132
中落合１丁目,2109,1627,1632
中落合２丁目,2626,2279,2369
中落合３丁目,2312,1906,2103
中落合４丁目,1613,1460,1408
上落合１丁目,3072,2455,2472
上落合２丁目,3047,2301,2241
上落合３丁目,2984,2245,2069
西落合１丁目,2771,2144,2280
西落合２丁目,2421,1989,2018
西落合３丁目,1812,1427,1626
西落合４丁目,1294,1062,1171
中井１丁目,1197,894,739
中井２丁目,1621,1498,1532
北新宿１丁目,4115,3037,2581
北新宿２丁目,2959,2518,2226
北新宿３丁目,3728,2873,2619
北新宿４丁目,3591,2658,2532
西新宿１丁目,29,23,23
西新宿２丁目,1,1,4
西新宿３丁目,1451,988,937
西新宿４丁目,4659,3469,3136
西新宿５丁目,2394,1880,1663
西新宿６丁目,2204,1753,1493
西新宿７丁目,1522,1169,860
西新宿８丁目,2059,1504,1380
