町丁名,世帯数,男,女
四谷１丁目,17,14,7
四谷２丁目,20,15,11
四谷３丁目,19,11,11
四谷４丁目,178,101,97
四谷本塩町,16,8,11
四谷三栄町,62,42,35
四谷坂町,130,88,80
若葉１丁目,77,62,46
若葉２丁目,42,23,23
若葉３丁目,60,27,39
須賀町,45,32,18
左門町,68,41,33
信濃町,32,11,21
南元町,103,67,59
荒木町,127,78,74
舟町,56,33,26
愛住町,60,50,21
大京町,142,101,66
霞ヶ丘町,6,6,0
内藤町,45,25,30
片町,24,11,13
新宿１丁目,306,182,170
新宿２丁目,102,62,46
新宿３丁目,6,6,6
新宿４丁目,6,3,4
新宿５丁目,230,146,121
新宿６丁目,340,207,225
新宿７丁目,679,451,450
歌舞伎町１丁目,10,8,3
歌舞伎町２丁目,345,185,225
市谷田町１丁目,1,0,1
市谷田町２丁目,11,10,7
市谷田町３丁目,17,4,16
市谷本村町,75,68,71
市谷砂土原町１丁目,1,2,2
市谷砂土原町２丁目,17,13,8
市谷砂土原町３丁目,55,72,53
市谷左内町,9,5,8
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,64,41,45
市谷甲良町,30,22,16
市谷船河原町,6,7,11
市谷長延寺町,7,2,5
市谷鷹匠町,0,0,0
市谷山伏町,15,11,9
市谷八幡町,3,1,2
神楽坂１丁目,0,0,0
神楽坂２丁目,6,3,3
神楽坂３丁目,16,11,9
神楽坂４丁目,3,2,2
神楽坂５丁目,9,7,5
神楽坂６丁目,24,15,12
細工町,13,6,9
二十騎町,18,13,11
揚場町,2,2,0
津久戸町,3,2,1
東五軒町,66,32,41
西五軒町,64,47,33
赤城元町,5,3,3
南榎町,39,29,19
袋町,16,13,6
払方町,32,28,29
南町,19,21,10
北町,13,11,5
納戸町,42,29,22
南山伏町,8,7,3
北山伏町,28,13,17
白銀町,32,17,22
下宮比町,9,2,8
矢来町,111,67,63
若宮町,29,34,44
岩戸町,18,12,12
中町,8,8,5
箪笥町,16,11,8
横寺町,19,11,8
筑土八幡町,15,8,12
新小川町,94,52,58
神楽河岸,0,0,0
市谷薬王寺町,154,123,145
市谷柳町,39,27,24
市谷仲之町,139,156,157
赤城下町,38,22,18
天神町,44,22,23
榎町,16,3,13
東榎町,13,5,9
早稲田町,117,57,72
早稲田南町,51,32,24
馬場下町,33,16,24
原町１丁目,64,40,34
原町２丁目,51,38,38
原町３丁目,103,89,102
喜久井町,64,42,35
築地町,11,8,3
弁天町,123,76,75
中里町,9,3,6
山吹町,203,95,132
改代町,22,10,13
水道町,45,26,26
早稲田鶴巻町,435,237,268
住吉町,143,99,96
市谷台町,82,47,52
河田町,286,326,344
若松町,304,259,255
余丁町,172,126,123
戸山１丁目,136,80,88
戸山２丁目,312,154,302
戸山３丁目,72,42,43
富久町,307,208,223
百人町１丁目,997,641,524
百人町２丁目,1336,950,743
百人町３丁目,283,251,261
百人町４丁目,193,173,215
大久保１丁目,1216,733,725
大久保２丁目,1755,1186,1112
大久保３丁目,403,294,336
戸塚町１丁目,22,11,14
西早稲田１丁目,590,333,349
西早稲田２丁目,627,379,342
西早稲田３丁目,707,433,366
高田馬場１丁目,467,281,262
高田馬場２丁目,239,141,117
高田馬場３丁目,802,504,421
高田馬場４丁目,787,567,461
下落合１丁目,536,334,279
下落合２丁目,293,207,160
下落合３丁目,220,138,127
下落合４丁目,323,187,171
中落合１丁目,251,161,133
中落合２丁目,249,160,151
中落合３丁目,143,81,87
中落合４丁目,122,73,77
上落合１丁目,270,189,175
上落合２丁目,259,161,147
上落合３丁目,298,167,172
西落合１丁目,161,77,109
西落合２丁目,174,103,108
西落合３丁目,125,76,63
西落合４丁目,73,42,42
中井１丁目,109,68,55
中井２丁目,144,75,96
北新宿１丁目,1215,809,651
北新宿２丁目,370,258,273
北新宿３丁目,1072,750,621
北新宿４丁目,813,560,506
西新宿１丁目,3,2,1
西新宿２丁目,0,0,0
西新宿３丁目,197,118,103
西新宿４丁目,469,277,257
西新宿５丁目,252,168,193
西新宿６丁目,320,242,216
西新宿７丁目,191,113,108
西新宿８丁目,216,127,137
