町丁名,世帯数,男,女
四谷１丁目,227,191,264
四谷２丁目,238,192,220
四谷３丁目,262,183,217
四谷４丁目,2075,1685,1551
四谷本塩町,251,207,200
四谷三栄町,1033,891,952
四谷坂町,1345,1037,1055
若葉１丁目,1335,1226,1193
若葉２丁目,407,375,380
若葉３丁目,568,438,449
須賀町,796,681,662
左門町,972,665,815
信濃町,540,397,490
南元町,1224,1081,1232
荒木町,1566,1155,1172
舟町,946,648,673
愛住町,853,671,672
大京町,2058,1580,1893
霞ヶ丘町,1,1,0
内藤町,676,621,546
片町,212,154,153
新宿１丁目,2712,1940,1735
新宿２丁目,788,612,466
新宿３丁目,99,88,49
新宿４丁目,218,177,101
新宿５丁目,1821,1297,990
新宿６丁目,2687,1972,1732
新宿７丁目,3581,2944,2691
歌舞伎町１丁目,165,131,57
歌舞伎町２丁目,1546,1232,544
市谷田町１丁目,19,10,20
市谷田町２丁目,339,242,346
市谷田町３丁目,187,153,187
市谷本村町,1726,1527,910
市谷砂土原町１丁目,106,98,123
市谷砂土原町２丁目,227,179,223
市谷砂土原町３丁目,424,409,454
市谷左内町,227,204,229
市谷加賀町１丁目,21,13,22
市谷加賀町２丁目,926,678,978
市谷甲良町,385,350,386
市谷船河原町,69,73,81
市谷長延寺町,90,46,84
市谷鷹匠町,20,22,24
市谷山伏町,287,256,267
市谷八幡町,63,55,66
神楽坂１丁目,11,11,16
神楽坂２丁目,129,85,119
神楽坂３丁目,289,227,211
神楽坂４丁目,89,76,89
神楽坂５丁目,381,300,391
神楽坂６丁目,550,377,462
細工町,258,207,223
二十騎町,361,302,340
揚場町,54,49,57
津久戸町,66,45,49
東五軒町,1108,983,1123
西五軒町,886,763,804
赤城元町,222,174,209
南榎町,672,658,671
袋町,372,325,340
払方町,473,455,506
南町,375,375,405
北町,492,462,513
納戸町,527,449,524
南山伏町,367,320,307
北山伏町,333,215,253
白銀町,720,594,734
下宮比町,147,91,118
矢来町,2501,2130,2478
若宮町,522,442,467
岩戸町,412,279,322
中町,257,250,257
箪笥町,399,273,312
横寺町,570,440,446
筑土八幡町,533,382,502
新小川町,1810,1481,1519
神楽河岸,0,0,0
市谷薬王寺町,1953,1478,1592
市谷柳町,836,572,661
市谷仲之町,1138,1007,1147
赤城下町,728,571,578
天神町,670,494,551
榎町,440,309,312
東榎町,200,136,143
早稲田町,701,494,555
早稲田南町,399,352,366
馬場下町,298,242,235
原町１丁目,811,637,728
原町２丁目,647,604,567
原町３丁目,1033,761,904
喜久井町,1056,946,926
築地町,311,242,283
弁天町,1854,1516,1608
中里町,346,324,361
山吹町,2166,1594,1724
改代町,352,294,266
水道町,601,422,450
早稲田鶴巻町,3297,2508,2567
住吉町,1640,1228,1280
市谷台町,808,668,639
河田町,1253,1128,1134
若松町,3115,2525,2740
余丁町,2395,1922,2003
戸山１丁目,1422,1121,1234
戸山２丁目,3202,2059,3088
戸山３丁目,477,415,397
富久町,3852,3383,3318
百人町１丁目,1913,1499,968
百人町２丁目,2045,1594,1241
百人町３丁目,2381,2397,2628
百人町４丁目,1435,969,1321
大久保１丁目,1805,1344,1091
大久保２丁目,3741,2905,2525
大久保３丁目,2048,1967,2155
戸塚町１丁目,102,73,89
西早稲田１丁目,2956,2310,2472
西早稲田２丁目,3064,2525,2388
西早稲田３丁目,3406,3057,2913
高田馬場１丁目,2280,1917,1739
高田馬場２丁目,1025,826,706
高田馬場３丁目,3331,2576,2269
高田馬場４丁目,3353,2815,2629
下落合１丁目,1250,914,837
下落合２丁目,1722,1511,1609
下落合３丁目,2338,1862,2282
下落合４丁目,2305,1964,2165
中落合１丁目,2008,1572,1613
中落合２丁目,2584,2271,2410
中落合３丁目,2273,1950,2101
中落合４丁目,1584,1469,1418
上落合１丁目,2964,2493,2424
上落合２丁目,2948,2309,2190
上落合３丁目,2871,2171,2058
西落合１丁目,2581,2108,2206
西落合２丁目,2379,2010,1985
西落合３丁目,1746,1384,1607
西落合４丁目,1150,997,1094
中井１丁目,1157,912,735
中井２丁目,1552,1442,1534
北新宿１丁目,3897,2919,2618
北新宿２丁目,2804,2448,2213
北新宿３丁目,3732,2947,2690
北新宿４丁目,3481,2736,2488
西新宿１丁目,33,27,27
西新宿２丁目,3,3,5
西新宿３丁目,1419,944,964
西新宿４丁目,4596,3494,3129
西新宿５丁目,2559,1993,1792
西新宿６丁目,1987,1575,1377
西新宿７丁目,1509,1162,877
西新宿８丁目,1920,1413,1315
