町丁名,世帯数,男,女
四谷１丁目,17,15,7
四谷２丁目,28,15,18
四谷３丁目,19,12,11
四谷４丁目,190,108,110
四谷本塩町,18,9,11
四谷三栄町,66,43,45
四谷坂町,149,103,85
若葉１丁目,98,72,55
若葉２丁目,48,28,25
若葉３丁目,59,31,36
須賀町,45,33,21
左門町,75,37,41
信濃町,66,34,35
南元町,131,69,89
荒木町,136,87,88
舟町,60,32,33
愛住町,64,53,25
大京町,156,100,76
霞ヶ丘町,1,1,0
内藤町,47,31,32
片町,28,13,18
新宿１丁目,328,202,194
新宿２丁目,119,83,50
新宿３丁目,5,4,2
新宿４丁目,4,3,2
新宿５丁目,271,161,147
新宿６丁目,386,244,252
新宿７丁目,656,447,424
歌舞伎町１丁目,7,6,2
歌舞伎町２丁目,295,163,188
市谷田町１丁目,1,0,1
市谷田町２丁目,17,13,13
市谷田町３丁目,18,6,17
市谷本村町,76,75,67
市谷砂土原町１丁目,3,3,3
市谷砂土原町２丁目,17,15,6
市谷砂土原町３丁目,61,67,46
市谷左内町,13,10,8
市谷加賀町１丁目,7,6,9
市谷加賀町２丁目,63,40,47
市谷甲良町,30,24,15
市谷船河原町,6,10,8
市谷長延寺町,10,6,4
市谷鷹匠町,13,8,5
市谷山伏町,17,8,14
市谷八幡町,3,1,2
神楽坂１丁目,0,0,0
神楽坂２丁目,7,3,4
神楽坂３丁目,15,14,7
神楽坂４丁目,5,3,2
神楽坂５丁目,10,9,4
神楽坂６丁目,32,24,10
細工町,11,4,9
二十騎町,29,24,14
揚場町,1,1,0
津久戸町,3,2,1
東五軒町,89,52,46
西五軒町,127,80,62
赤城元町,8,5,5
南榎町,46,36,19
袋町,21,13,10
払方町,37,22,29
南町,15,15,7
北町,20,17,8
納戸町,49,35,19
南山伏町,31,22,19
北山伏町,39,19,26
白銀町,43,23,27
下宮比町,11,4,7
矢来町,144,88,79
若宮町,39,46,41
岩戸町,23,12,18
中町,12,13,5
箪笥町,35,23,17
横寺町,20,11,9
筑土八幡町,35,24,23
新小川町,137,73,78
神楽河岸,0,0,0
市谷薬王寺町,182,148,156
市谷柳町,51,38,25
市谷仲之町,145,161,149
赤城下町,47,29,24
天神町,68,33,36
榎町,28,9,22
東榎町,34,15,20
早稲田町,167,91,95
早稲田南町,69,43,36
馬場下町,23,16,12
原町１丁目,96,56,52
原町２丁目,56,40,37
原町３丁目,117,95,103
喜久井町,93,67,37
築地町,17,11,6
弁天町,187,119,110
中里町,10,4,6
山吹町,310,152,199
改代町,31,16,18
水道町,52,30,26
早稲田鶴巻町,603,328,342
住吉町,160,128,103
市谷台町,107,72,54
河田町,399,406,405
若松町,399,310,313
余丁町,192,139,127
戸山１丁目,150,80,104
戸山２丁目,346,190,348
戸山３丁目,70,47,37
富久町,356,252,260
百人町１丁目,1081,707,550
百人町２丁目,1341,943,788
百人町３丁目,345,303,303
百人町４丁目,209,185,232
大久保１丁目,1206,739,715
大久保２丁目,1836,1245,1158
大久保３丁目,437,309,345
戸塚町１丁目,66,40,39
西早稲田１丁目,842,476,449
西早稲田２丁目,971,530,530
西早稲田３丁目,884,519,473
高田馬場１丁目,584,383,298
高田馬場２丁目,326,190,166
高田馬場３丁目,1027,631,531
高田馬場４丁目,947,653,503
下落合１丁目,694,402,375
下落合２丁目,347,251,175
下落合３丁目,260,166,144
下落合４丁目,368,211,189
中落合１丁目,342,228,169
中落合２丁目,341,222,186
中落合３丁目,159,96,101
中落合４丁目,139,91,80
上落合１丁目,311,224,196
上落合２丁目,311,173,178
上落合３丁目,363,206,203
西落合１丁目,175,92,109
西落合２丁目,199,131,123
西落合３丁目,119,62,75
西落合４丁目,89,49,53
中井１丁目,118,71,61
中井２丁目,151,96,83
北新宿１丁目,1353,910,739
北新宿２丁目,444,302,320
北新宿３丁目,1128,798,666
北新宿４丁目,943,647,561
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,196,129,103
西新宿４丁目,536,311,302
西新宿５丁目,264,184,182
西新宿６丁目,355,272,239
西新宿７丁目,216,141,115
西新宿８丁目,230,135,148
