町丁名,世帯数,男,女
四谷１丁目,289,239,320
四谷２丁目,271,214,223
四谷３丁目,280,184,221
四谷４丁目,2192,1750,1627
四谷本塩町,326,251,239
四谷三栄町,1086,942,1020
四谷坂町,1655,1310,1227
若葉１丁目,1392,1295,1240
若葉２丁目,493,447,444
若葉３丁目,620,492,470
須賀町,815,694,683
左門町,1053,726,868
信濃町,569,401,506
南元町,1375,1168,1370
荒木町,1725,1282,1266
舟町,1009,678,739
愛住町,905,713,704
大京町,2446,1809,2146
霞ヶ丘町,5,5,0
内藤町,662,588,647
片町,289,206,196
新宿１丁目,3188,2260,1975
新宿２丁目,921,680,511
新宿３丁目,90,83,47
新宿４丁目,198,164,104
新宿５丁目,2145,1479,1168
新宿６丁目,3089,2242,1909
新宿７丁目,4271,3354,3170
歌舞伎町１丁目,148,114,51
歌舞伎町２丁目,1878,1440,732
市谷田町１丁目,13,7,16
市谷田町２丁目,332,266,328
市谷田町３丁目,190,148,186
市谷本村町,1759,1533,1131
市谷砂土原町１丁目,102,97,110
市谷砂土原町２丁目,263,211,261
市谷砂土原町３丁目,472,484,507
市谷左内町,260,226,250
市谷加賀町１丁目,240,286,335
市谷加賀町２丁目,1001,753,1037
市谷甲良町,477,405,447
市谷船河原町,83,98,107
市谷長延寺町,78,34,73
市谷鷹匠町,50,32,37
市谷山伏町,305,260,290
市谷八幡町,65,57,65
神楽坂１丁目,11,12,15
神楽坂２丁目,129,82,116
神楽坂３丁目,287,228,202
神楽坂４丁目,95,78,96
神楽坂５丁目,377,303,384
神楽坂６丁目,528,358,439
細工町,264,213,216
二十騎町,409,310,368
揚場町,57,48,51
津久戸町,60,43,44
東五軒町,1287,1084,1230
西五軒町,1034,855,901
赤城元町,257,211,238
南榎町,687,688,701
袋町,370,330,341
払方町,519,482,531
南町,387,420,443
北町,533,473,538
納戸町,542,485,546
南山伏町,416,342,360
北山伏町,402,255,334
白銀町,747,597,782
下宮比町,187,104,142
矢来町,2489,2078,2360
若宮町,536,485,493
岩戸町,427,298,345
中町,264,255,246
箪笥町,455,307,349
横寺町,642,480,494
筑土八幡町,598,437,528
新小川町,2054,1656,1627
神楽河岸,0,0,0
市谷薬王寺町,2110,1586,1740
市谷柳町,907,605,718
市谷仲之町,1343,1188,1326
赤城下町,853,660,642
天神町,719,521,565
榎町,488,322,350
東榎町,222,144,154
早稲田町,885,589,681
早稲田南町,463,374,401
馬場下町,338,251,258
原町１丁目,879,696,751
原町２丁目,694,621,622
原町３丁目,1229,941,1115
喜久井町,1117,964,947
築地町,323,249,299
弁天町,2040,1631,1799
中里町,366,335,372
山吹町,2706,1856,2048
改代町,421,324,314
水道町,755,505,501
早稲田鶴巻町,3874,2720,2858
住吉町,1835,1359,1393
市谷台町,917,702,706
河田町,1504,1422,1432
若松町,3405,2684,3033
余丁町,2540,1986,2088
戸山１丁目,1523,1190,1311
戸山２丁目,3385,2077,3310
戸山３丁目,650,544,562
富久町,4072,3566,3526
百人町１丁目,2871,2131,1459
百人町２丁目,3406,2554,2048
百人町３丁目,2582,2584,2857
百人町４丁目,1706,1191,1595
大久保１丁目,3040,2087,1818
大久保２丁目,5282,3948,3574
大久保３丁目,2512,2327,2527
戸塚町１丁目,151,107,105
西早稲田１丁目,3585,2623,2800
西早稲田２丁目,4079,3134,2930
西早稲田３丁目,4055,3413,3257
高田馬場１丁目,2857,2283,2040
高田馬場２丁目,1341,1046,834
高田馬場３丁目,4080,3074,2616
高田馬場４丁目,4114,3362,3027
下落合１丁目,2045,1399,1325
下落合２丁目,2092,1788,1806
下落合３丁目,2675,2087,2519
下落合４丁目,2643,2148,2316
中落合１丁目,2324,1774,1761
中落合２丁目,2836,2447,2524
中落合３丁目,2459,1993,2229
中落合４丁目,1739,1568,1510
上落合１丁目,3284,2635,2624
上落合２丁目,3300,2506,2420
上落合３丁目,3291,2425,2275
西落合１丁目,2906,2255,2361
西落合２丁目,2566,2100,2105
西落合３丁目,1922,1484,1695
西落合４丁目,1350,1108,1216
中井１丁目,1324,989,808
中井２丁目,1735,1599,1607
北新宿１丁目,5249,3840,3251
北新宿２丁目,3281,2775,2517
北新宿３丁目,4652,3606,3233
北新宿４丁目,4381,3236,3089
西新宿１丁目,31,25,25
西新宿２丁目,3,2,5
西新宿３丁目,1610,1105,1023
西新宿４丁目,5035,3761,3391
西新宿５丁目,2619,2042,1853
西新宿６丁目,2468,1967,1700
西新宿７丁目,1717,1299,977
西新宿８丁目,2280,1632,1550
