町丁名,世帯数,男,女
四谷１丁目,18,14,8
四谷２丁目,35,22,17
四谷３丁目,24,24,12
四谷４丁目,177,106,106
四谷本塩町,17,9,11
三栄町,68,43,51
四谷坂町,111,73,72
若葉１丁目,93,77,46
若葉２丁目,28,23,12
若葉３丁目,48,30,31
須賀町,42,25,22
左門町,61,34,34
信濃町,26,10,16
南元町,148,88,85
荒木町,146,81,96
舟町,67,41,37
愛住町,66,51,29
大京町,111,77,62
霞ヶ丘町,0,0,0
内藤町,35,22,24
片町,22,10,12
新宿１丁目,316,188,186
新宿２丁目,91,50,47
新宿３丁目,10,8,8
新宿４丁目,7,3,5
新宿５丁目,244,134,144
新宿６丁目,484,315,290
新宿７丁目,843,585,502
歌舞伎町１丁目,13,12,4
歌舞伎町２丁目,366,188,262
市谷田町１丁目,1,0,1
市谷田町２丁目,15,16,14
市谷田町３丁目,20,6,17
市谷本村町,64,61,61
市谷砂土原町１丁目,10,10,5
市谷砂土原町２丁目,21,16,11
市谷砂土原町３丁目,66,100,67
市谷左内町,16,9,12
市谷加賀町１丁目,0,0,0
市谷加賀町２丁目,59,44,45
市谷甲良町,11,9,11
市谷船河原町,8,15,10
市谷長延寺町,5,0,6
市谷鷹匠町,0,0,0
市谷山伏町,17,13,14
市谷八幡町,2,1,1
神楽坂１丁目,0,0,0
神楽坂２丁目,12,5,7
神楽坂３丁目,14,11,8
神楽坂４丁目,5,3,3
神楽坂５丁目,15,14,3
神楽坂６丁目,22,13,10
細工町,9,4,5
二十騎町,18,12,12
揚場町,1,1,0
津久戸町,2,2,0
東五軒町,70,34,45
西五軒町,67,55,38
赤城元町,12,8,5
南榎町,41,32,24
袋町,10,7,5
払方町,48,40,43
南町,16,14,9
北町,10,9,6
納戸町,42,25,21
南山伏町,10,8,6
北山伏町,23,13,13
白銀町,39,30,17
下宮比町,10,6,6
矢来町,119,67,65
若宮町,45,59,65
岩戸町,12,7,7
中町,13,7,8
箪笥町,13,8,5
横寺町,10,5,6
筑土八幡町,32,21,17
新小川町,108,73,56
神楽河岸,0,0,0
市谷薬王寺町,157,122,134
市谷柳町,46,31,23
市谷仲之町,135,163,151
赤城下町,45,34,13
天神町,71,34,40
榎町,29,11,19
東榎町,36,17,21
早稲田町,97,61,48
早稲田南町,67,48,28
馬場下町,35,21,22
原町１丁目,76,54,49
原町２丁目,58,45,49
原町３丁目,109,101,110
喜久井町,90,61,47
築地町,19,15,6
弁天町,141,82,90
中里町,8,4,5
山吹町,147,75,92
改代町,23,7,16
水道町,23,13,15
早稲田鶴巻町,600,317,349
住吉町,152,99,95
市谷台町,100,66,59
河田町,325,361,395
若松町,329,288,278
余丁町,167,113,115
戸山１丁目,175,93,110
戸山２丁目,285,149,276
戸山３丁目,79,54,40
富久町,374,256,261
百人町１丁目,1459,897,778
百人町２丁目,1752,1200,924
百人町３丁目,281,230,234
百人町４丁目,182,178,190
大久保１丁目,1915,1187,1039
大久保２丁目,2639,1716,1528
大久保３丁目,324,244,279
戸塚町１丁目,38,23,24
西早稲田１丁目,667,320,447
西早稲田２丁目,1102,537,652
西早稲田３丁目,962,563,506
高田馬場１丁目,703,429,373
高田馬場２丁目,287,179,149
高田馬場３丁目,1028,659,522
高田馬場４丁目,1049,703,569
下落合１丁目,743,435,387
下落合２丁目,308,221,164
下落合３丁目,239,142,136
下落合４丁目,438,251,228
中落合１丁目,240,135,143
中落合２丁目,304,207,161
中落合３丁目,146,83,88
中落合４丁目,200,92,131
上落合１丁目,444,268,266
上落合２丁目,362,213,191
上落合３丁目,401,223,212
西落合１丁目,195,113,103
西落合２丁目,192,98,136
西落合３丁目,115,61,68
西落合４丁目,225,156,73
中井１丁目,134,67,79
中井２丁目,193,101,126
北新宿１丁目,1582,1028,834
北新宿２丁目,500,329,318
北新宿３丁目,1481,932,834
北新宿４丁目,1198,839,671
西新宿１丁目,2,1,1
西新宿２丁目,0,0,0
西新宿３丁目,182,112,95
西新宿４丁目,489,268,291
西新宿５丁目,337,222,231
西新宿６丁目,336,263,216
西新宿７丁目,206,136,102
西新宿８丁目,292,175,180
