町丁名,世帯数,男,女
四谷１丁目,279,241,294
四谷２丁目,280,209,231
四谷３丁目,286,192,217
四谷４丁目,2206,1738,1637
四谷本塩町,341,264,247
四谷三栄町,1097,953,1025
四谷坂町,1687,1338,1230
若葉１丁目,1417,1299,1253
若葉２丁目,484,433,426
若葉３丁目,638,503,486
須賀町,803,685,673
左門町,1080,731,893
信濃町,607,426,527
南元町,1424,1184,1397
荒木町,1721,1262,1266
舟町,1033,677,743
愛住町,910,690,693
大京町,2486,1845,2119
霞ヶ丘町,1,1,0
内藤町,707,630,699
片町,331,229,213
新宿１丁目,3157,2213,1964
新宿２丁目,925,689,517
新宿３丁目,81,74,35
新宿４丁目,175,142,96
新宿５丁目,2285,1552,1239
新宿６丁目,3136,2259,1958
新宿７丁目,4273,3356,3094
歌舞伎町１丁目,144,108,52
歌舞伎町２丁目,1838,1429,709
市谷田町１丁目,15,8,18
市谷田町２丁目,332,261,336
市谷田町３丁目,192,158,187
市谷本村町,1789,1558,1129
市谷砂土原町１丁目,102,93,109
市谷砂土原町２丁目,266,204,257
市谷砂土原町３丁目,471,481,501
市谷左内町,271,237,257
市谷加賀町１丁目,247,312,349
市谷加賀町２丁目,993,761,1026
市谷甲良町,478,396,456
市谷船河原町,75,93,93
市谷長延寺町,81,34,73
市谷鷹匠町,54,35,39
市谷山伏町,321,273,307
市谷八幡町,66,59,63
神楽坂１丁目,12,13,14
神楽坂２丁目,123,80,111
神楽坂３丁目,278,224,190
神楽坂４丁目,99,81,100
神楽坂５丁目,367,304,373
神楽坂６丁目,525,365,426
細工町,260,214,215
二十騎町,421,319,363
揚場町,59,50,52
津久戸町,62,46,43
東五軒町,1300,1093,1226
西五軒町,1101,884,929
赤城元町,258,213,235
南榎町,702,688,715
袋町,370,329,334
払方町,536,470,534
南町,394,430,439
北町,535,465,539
納戸町,579,521,573
南山伏町,458,363,381
北山伏町,397,252,338
白銀町,787,629,790
下宮比町,190,107,142
矢来町,2524,2090,2341
若宮町,527,482,494
岩戸町,430,285,355
中町,271,271,246
箪笥町,471,308,367
横寺町,629,477,489
筑土八幡町,634,457,558
新小川町,2193,1732,1694
神楽河岸,0,0,0
市谷薬王寺町,2191,1637,1758
市谷柳町,962,637,743
市谷仲之町,1401,1201,1377
赤城下町,872,678,644
天神町,718,515,548
榎町,507,337,355
東榎町,284,183,187
早稲田町,919,601,706
早稲田南町,455,359,393
馬場下町,324,248,241
原町１丁目,915,725,786
原町２丁目,687,621,611
原町３丁目,1257,967,1120
喜久井町,1142,977,939
築地町,328,253,304
弁天町,2088,1680,1809
中里町,353,323,363
山吹町,2777,1887,2091
改代町,402,311,304
水道町,766,512,505
早稲田鶴巻町,3884,2690,2874
住吉町,1862,1383,1404
市谷台町,921,715,685
河田町,1634,1530,1494
若松町,3497,2756,3090
余丁町,2585,2002,2090
戸山１丁目,1541,1200,1303
戸山２丁目,3356,2038,3276
戸山３丁目,662,548,568
富久町,4149,3606,3527
百人町１丁目,2887,2101,1452
百人町２丁目,3333,2491,2020
百人町３丁目,2594,2597,2820
百人町４丁目,1679,1147,1555
大久保１丁目,2929,2046,1725
大久保２丁目,5379,4060,3553
大久保３丁目,2487,2309,2455
戸塚町１丁目,158,102,115
西早稲田１丁目,3791,2730,2856
西早稲田２丁目,4192,3143,3006
西早稲田３丁目,4135,3427,3326
高田馬場１丁目,2922,2311,2082
高田馬場２丁目,1397,1060,867
高田馬場３丁目,4250,3135,2729
高田馬場４丁目,4241,3399,3043
下落合１丁目,2065,1367,1344
下落合２丁目,2125,1818,1826
下落合３丁目,2709,2099,2525
下落合４丁目,2728,2191,2335
中落合１丁目,2477,1868,1834
中落合２丁目,2930,2487,2560
中落合３丁目,2424,1971,2190
中落合４丁目,1738,1540,1504
上落合１丁目,3363,2687,2650
上落合２丁目,3310,2455,2379
上落合３丁目,3333,2455,2282
西落合１丁目,2979,2256,2412
西落合２丁目,2598,2146,2133
西落合３丁目,1924,1484,1682
西落合４丁目,1372,1118,1233
中井１丁目,1314,955,806
中井２丁目,1768,1590,1651
北新宿１丁目,5368,3934,3303
北新宿２丁目,3362,2822,2543
北新宿３丁目,4650,3560,3245
北新宿４丁目,4467,3273,3090
西新宿１丁目,28,23,23
西新宿２丁目,1,1,4
西新宿３丁目,1673,1136,1047
西新宿４丁目,5108,3753,3424
西新宿５丁目,2657,2064,1856
西新宿６丁目,2511,2012,1739
西新宿７丁目,1735,1322,966
西新宿８丁目,2290,1636,1531
