町丁名,世帯数,男,女
四谷１丁目,278,231,312
四谷２丁目,230,190,211
四谷３丁目,260,175,211
四谷４丁目,2043,1655,1533
四谷本塩町,308,239,239
四谷三栄町,1041,891,992
四谷坂町,1468,1152,1115
若葉１丁目,1361,1247,1211
若葉２丁目,471,432,429
若葉３丁目,593,473,459
須賀町,808,699,669
左門町,1025,695,849
信濃町,489,367,455
南元町,1246,1099,1235
荒木町,1597,1190,1182
舟町,953,657,682
愛住町,852,662,690
大京町,2260,1699,2029
霞ヶ丘町,0,0,0
内藤町,657,577,604
片町,250,187,167
新宿１丁目,2810,2013,1744
新宿２丁目,829,622,472
新宿３丁目,92,80,46
新宿４丁目,193,154,103
新宿５丁目,1847,1304,976
新宿６丁目,2782,2027,1741
新宿７丁目,3650,2952,2724
歌舞伎町１丁目,161,132,47
歌舞伎町２丁目,1606,1273,552
市谷田町１丁目,14,7,16
市谷田町２丁目,323,246,327
市谷田町３丁目,189,157,181
市谷本村町,1688,1473,1044
市谷砂土原町１丁目,104,94,112
市谷砂土原町２丁目,247,198,256
市谷砂土原町３丁目,437,424,466
市谷左内町,220,192,223
市谷加賀町１丁目,21,13,23
市谷加賀町２丁目,924,707,953
市谷甲良町,442,386,422
市谷船河原町,72,82,84
市谷長延寺町,85,41,76
市谷鷹匠町,14,12,15
市谷山伏町,300,257,279
市谷八幡町,62,56,66
神楽坂１丁目,11,12,15
神楽坂２丁目,120,77,109
神楽坂３丁目,272,220,195
神楽坂４丁目,97,82,97
神楽坂５丁目,377,303,399
神楽坂６丁目,526,349,439
細工町,250,211,212
二十騎町,386,309,354
揚場町,59,50,55
津久戸町,59,40,49
東五軒町,1135,984,1161
西五軒町,971,816,855
赤城元町,230,172,216
南榎町,699,692,703
袋町,368,313,341
払方町,498,472,517
南町,390,409,435
北町,514,475,523
納戸町,518,457,519
南山伏町,357,312,298
北山伏町,358,242,300
白銀町,709,571,741
下宮比町,156,90,126
矢来町,2433,2069,2381
若宮町,532,465,467
岩戸町,409,297,314
中町,253,248,252
箪笥町,444,297,333
横寺町,610,461,480
筑土八幡町,489,375,452
新小川町,1940,1580,1587
神楽河岸,0,0,0
市谷薬王寺町,2001,1507,1582
市谷柳町,851,568,671
市谷仲之町,1172,1043,1175
赤城下町,786,618,598
天神町,668,501,535
榎町,468,328,327
東榎町,214,133,158
早稲田町,785,534,634
早稲田南町,407,340,366
馬場下町,307,249,237
原町１丁目,792,645,709
原町２丁目,643,588,566
原町３丁目,1139,849,1023
喜久井町,1066,935,937
築地町,301,233,278
弁天町,1878,1516,1658
中里町,352,325,370
山吹町,2395,1713,1867
改代町,396,328,285
水道町,699,474,484
早稲田鶴巻町,3354,2483,2586
住吉町,1698,1251,1311
市谷台町,834,662,647
河田町,1239,1092,1112
若松町,3152,2479,2789
余丁町,2364,1899,1964
戸山１丁目,1442,1110,1250
戸山２丁目,3082,1926,2928
戸山３丁目,571,485,512
富久町,3882,3373,3332
百人町１丁目,1909,1478,954
百人町２丁目,2075,1571,1269
百人町３丁目,2354,2335,2623
百人町４丁目,1505,986,1353
大久保１丁目,1933,1396,1106
大久保２丁目,3739,2848,2486
大久保３丁目,2169,2018,2201
戸塚町１丁目,120,83,94
西早稲田１丁目,2981,2293,2478
西早稲田２丁目,3133,2597,2356
西早稲田３丁目,3404,3040,2942
高田馬場１丁目,2316,1924,1743
高田馬場２丁目,1056,878,711
高田馬場３丁目,3355,2603,2253
高田馬場４丁目,3415,2828,2631
下落合１丁目,1359,948,917
下落合２丁目,1785,1527,1635
下落合３丁目,2420,1935,2332
下落合４丁目,2359,1983,2166
中落合１丁目,2107,1649,1649
中落合２丁目,2579,2267,2389
中落合３丁目,2349,1942,2142
中落合４丁目,1627,1482,1431
上落合１丁目,3056,2499,2468
上落合２丁目,3074,2363,2261
上落合３丁目,2963,2231,2103
西落合１丁目,2678,2140,2240
西落合２丁目,2423,1981,2019
西落合３丁目,1813,1425,1649
西落合４丁目,1247,1063,1146
中井１丁目,1174,904,734
中井２丁目,1568,1463,1509
北新宿１丁目,3984,2920,2594
北新宿２丁目,2771,2436,2125
北新宿３丁目,3766,2960,2635
北新宿４丁目,3561,2711,2564
西新宿１丁目,32,24,27
西新宿２丁目,1,1,4
西新宿３丁目,1443,1008,943
西新宿４丁目,4653,3493,3196
西新宿５丁目,2452,1907,1720
西新宿６丁目,2104,1675,1454
西新宿７丁目,1564,1204,893
西新宿８丁目,2031,1489,1375
