町丁名,世帯数,男,女
四谷１丁目,284,235,314
四谷２丁目,269,211,222
四谷３丁目,279,185,217
四谷４丁目,2186,1754,1632
四谷本塩町,323,246,244
四谷三栄町,1080,936,1011
四谷坂町,1643,1306,1222
若葉１丁目,1393,1294,1241
若葉２丁目,485,441,439
若葉３丁目,616,489,466
須賀町,805,688,680
左門町,1049,725,866
信濃町,542,384,496
南元町,1369,1166,1365
荒木町,1703,1271,1248
舟町,1004,683,728
愛住町,894,707,699
大京町,2426,1800,2138
霞ヶ丘町,5,5,0
内藤町,665,590,648
片町,288,204,198
新宿１丁目,3197,2263,1980
新宿２丁目,912,673,508
新宿３丁目,92,86,47
新宿４丁目,200,164,106
新宿５丁目,2094,1451,1139
新宿６丁目,3067,2229,1910
新宿７丁目,4228,3334,3150
歌舞伎町１丁目,146,112,51
歌舞伎町２丁目,1835,1409,727
市谷田町１丁目,13,7,16
市谷田町２丁目,334,263,329
市谷田町３丁目,191,153,187
市谷本村町,1769,1546,1133
市谷砂土原町１丁目,102,98,110
市谷砂土原町２丁目,266,212,260
市谷砂土原町３丁目,472,484,506
市谷左内町,257,226,248
市谷加賀町１丁目,239,284,332
市谷加賀町２丁目,984,754,1018
市谷甲良町,475,402,449
市谷船河原町,80,92,105
市谷長延寺町,79,34,74
市谷鷹匠町,31,20,27
市谷山伏町,305,260,289
市谷八幡町,65,57,65
神楽坂１丁目,11,12,15
神楽坂２丁目,124,80,112
神楽坂３丁目,284,227,201
神楽坂４丁目,93,76,96
神楽坂５丁目,375,303,385
神楽坂６丁目,528,359,440
細工町,264,213,216
二十騎町,405,304,371
揚場町,58,49,52
津久戸町,61,43,45
東五軒町,1275,1078,1222
西五軒町,1023,850,895
赤城元町,256,212,238
南榎町,690,686,703
袋町,366,326,342
払方町,516,484,531
南町,388,420,445
北町,532,477,541
納戸町,543,490,543
南山伏町,406,340,351
北山伏町,402,255,331
白銀町,746,595,787
下宮比町,189,105,145
矢来町,2474,2088,2360
若宮町,527,479,491
岩戸町,424,299,342
中町,267,257,250
箪笥町,457,311,349
横寺町,641,484,487
筑土八幡町,538,392,481
新小川町,2044,1654,1631
神楽河岸,0,0,0
市谷薬王寺町,2096,1575,1727
市谷柳町,907,600,722
市谷仲之町,1344,1198,1338
赤城下町,854,661,647
天神町,706,518,553
榎町,489,324,350
東榎町,218,140,156
早稲田町,879,589,674
早稲田南町,459,373,400
馬場下町,337,250,257
原町１丁目,862,686,747
原町２丁目,693,621,624
原町３丁目,1233,936,1118
喜久井町,1121,969,952
築地町,321,248,297
弁天町,2010,1597,1770
中里町,364,334,373
山吹町,2669,1827,2042
改代町,410,322,303
水道町,756,509,505
早稲田鶴巻町,3758,2655,2812
住吉町,1830,1362,1394
市谷台町,899,702,694
河田町,1480,1402,1419
若松町,3330,2629,2971
余丁町,2534,1980,2083
戸山１丁目,1517,1182,1313
戸山２丁目,3379,2074,3303
戸山３丁目,641,539,557
富久町,4068,3567,3537
百人町１丁目,2777,2085,1414
百人町２丁目,3301,2492,2010
百人町３丁目,2551,2572,2843
百人町４丁目,1696,1181,1591
大久保１丁目,2934,2035,1764
大久保２丁目,5173,3882,3541
大久保３丁目,2489,2328,2510
戸塚町１丁目,145,101,102
西早稲田１丁目,3511,2573,2779
西早稲田２丁目,3878,3040,2821
西早稲田３丁目,3985,3382,3238
高田馬場１丁目,2784,2229,2024
高田馬場２丁目,1265,1017,787
高田馬場３丁目,3980,3032,2564
高田馬場４丁目,4037,3311,2999
下落合１丁目,1950,1346,1280
下落合２丁目,2060,1770,1803
下落合３丁目,2632,2062,2503
下落合４丁目,2622,2133,2315
中落合１丁目,2317,1769,1767
中落合２丁目,2805,2428,2519
中落合３丁目,2459,1996,2232
中落合４丁目,1721,1557,1503
上落合１丁目,3267,2633,2625
上落合２丁目,3301,2507,2421
上落合３丁目,3252,2400,2261
西落合１丁目,2879,2235,2355
西落合２丁目,2547,2087,2082
西落合３丁目,1884,1477,1667
西落合４丁目,1357,1119,1224
中井１丁目,1311,983,806
中井２丁目,1717,1584,1605
北新宿１丁目,5059,3719,3179
北新宿２丁目,3218,2755,2479
北新宿３丁目,4578,3543,3217
北新宿４丁目,4312,3203,3061
西新宿１丁目,32,25,26
西新宿２丁目,2,1,5
西新宿３丁目,1594,1101,1012
西新宿４丁目,5027,3766,3383
西新宿５丁目,2609,2029,1854
西新宿６丁目,2461,1968,1704
西新宿７丁目,1702,1291,972
西新宿８丁目,2251,1633,1524
