町丁名,世帯数,男,女
四谷１丁目,242,205,269
四谷２丁目,270,217,237
四谷３丁目,284,210,233
四谷４丁目,2240,1797,1661
四谷本塩町,266,216,212
四谷三栄町,1086,924,997
四谷坂町,1427,1106,1122
若葉１丁目,1402,1300,1242
若葉２丁目,436,399,399
若葉３丁目,609,468,481
須賀町,828,706,682
左門町,1015,700,841
信濃町,562,410,509
南元町,1342,1168,1314
荒木町,1695,1249,1262
舟町,1008,695,702
愛住町,905,715,702
大京町,2141,1668,1948
霞ヶ丘町,1,1,0
内藤町,710,654,575
片町,231,164,165
新宿１丁目,3001,2115,1944
新宿２丁目,900,685,533
新宿３丁目,108,96,57
新宿４丁目,228,184,107
新宿５丁目,2072,1458,1147
新宿６丁目,3086,2267,2013
新宿７丁目,4313,3488,3200
歌舞伎町１丁目,171,138,62
歌舞伎町２丁目,1857,1422,811
市谷田町１丁目,19,10,22
市谷田町２丁目,355,257,363
市谷田町３丁目,202,157,204
市谷本村町,1786,1597,982
市谷砂土原町１丁目,113,104,128
市谷砂土原町２丁目,245,194,235
市谷砂土原町３丁目,471,492,512
市谷左内町,235,214,236
市谷加賀町１丁目,21,13,22
市谷加賀町２丁目,968,718,1022
市谷甲良町,389,357,400
市谷船河原町,76,87,91
市谷長延寺町,93,46,88
市谷鷹匠町,20,22,24
市谷山伏町,304,269,282
市谷八幡町,63,56,67
神楽坂１丁目,12,12,16
神楽坂２丁目,135,89,123
神楽坂３丁目,303,239,223
神楽坂４丁目,92,79,92
神楽坂５丁目,396,318,395
神楽坂６丁目,569,392,475
細工町,257,205,227
二十騎町,372,315,353
揚場町,56,50,58
津久戸町,71,49,50
東五軒町,1147,1010,1155
西五軒町,940,821,846
赤城元町,232,183,217
南榎町,715,694,695
袋町,376,333,348
払方町,509,491,542
南町,384,392,414
北町,497,469,518
納戸町,559,471,539
南山伏町,375,330,312
北山伏町,353,232,267
白銀町,743,617,751
下宮比町,155,98,123
矢来町,2581,2188,2529
若宮町,558,496,522
岩戸町,426,286,332
中町,265,255,265
箪笥町,412,282,320
横寺町,580,449,455
筑土八幡町,556,399,516
新小川町,1889,1550,1565
神楽河岸,0,0,0
市谷薬王寺町,2077,1588,1725
市谷柳町,872,599,685
市谷仲之町,1251,1175,1292
赤城下町,772,605,598
天神町,744,527,595
榎町,462,321,324
東榎町,232,155,162
早稲田町,804,555,617
早稲田南町,466,400,397
馬場下町,329,264,256
原町１丁目,862,676,772
原町２丁目,707,660,622
原町３丁目,1140,869,1023
喜久井町,1126,1008,971
築地町,322,256,290
弁天町,1983,1600,1705
中里町,358,331,371
山吹町,2306,1674,1817
改代町,374,302,282
水道町,639,446,477
早稲田鶴巻町,3928,2862,2938
住吉町,1779,1338,1379
市谷台町,897,736,702
河田町,1526,1474,1522
若松町,3418,2820,3035
余丁町,2533,2043,2120
戸山１丁目,1561,1200,1344
戸山２丁目,3353,2215,3375
戸山３丁目,563,469,450
富久町,4177,3637,3594
百人町１丁目,3373,2422,1777
百人町２丁目,3715,2777,2205
百人町３丁目,2603,2624,2883
百人町４丁目,1591,1166,1524
大久保１丁目,3578,2478,2140
大久保２丁目,6139,4572,4077
大久保３丁目,2315,2228,2469
戸塚町１丁目,139,90,118
西早稲田１丁目,3625,2648,2930
西早稲田２丁目,4184,3092,3078
西早稲田３丁目,4362,3644,3447
高田馬場１丁目,2932,2327,2118
高田馬場２丁目,1308,1007,866
高田馬場３丁目,4269,3203,2781
高田馬場４丁目,4382,3554,3214
下落合１丁目,2043,1376,1269
下落合２丁目,2022,1734,1789
下落合３丁目,2570,2024,2418
下落合４丁目,2711,2228,2386
中落合１丁目,2242,1715,1763
中落合２丁目,2882,2486,2605
中落合３丁目,2400,2039,2180
中落合４丁目,1760,1570,1534
上落合１丁目,3402,2788,2703
上落合２丁目,3295,2536,2389
上落合３丁目,3225,2370,2282
西落合１丁目,2775,2226,2338
西落合２丁目,2572,2110,2144
西落合３丁目,1863,1462,1675
西落合４丁目,1357,1137,1191
中井１丁目,1274,979,806
中井２丁目,1733,1540,1653
北新宿１丁目,5377,3923,3468
北新宿２丁目,3230,2778,2533
北新宿３丁目,5155,3873,3555
北新宿４丁目,4616,3573,3144
西新宿１丁目,35,29,28
西新宿２丁目,3,3,5
西新宿３丁目,1596,1064,1054
西新宿４丁目,5003,3773,3420
西新宿５丁目,2872,2232,2048
西新宿６丁目,2244,1817,1606
西新宿７丁目,1690,1286,976
西新宿８丁目,2176,1592,1486
