町丁名,世帯数,男,女
四谷１丁目,266,227,286
四谷２丁目,251,189,215
四谷３丁目,264,176,205
四谷４丁目,2160,1700,1599
四谷本塩町,327,252,233
四谷三栄町,1046,902,969
四谷坂町,1581,1228,1157
若葉１丁目,1354,1216,1216
若葉２丁目,450,404,399
若葉３丁目,583,470,438
須賀町,771,653,649
左門町,1033,702,866
信濃町,527,377,480
南元町,1330,1099,1299
荒木町,1634,1192,1180
舟町,1034,691,759
愛住町,870,654,661
大京町,2325,1731,2020
霞ヶ丘町,0,0,0
内藤町,655,569,656
片町,309,224,198
新宿１丁目,2839,1997,1766
新宿２丁目,787,596,452
新宿３丁目,74,66,31
新宿４丁目,175,134,94
新宿５丁目,2012,1379,1073
新宿６丁目,2837,2035,1714
新宿７丁目,3668,2853,2653
歌舞伎町１丁目,143,109,49
歌舞伎町２丁目,1560,1236,525
市谷田町１丁目,14,8,14
市谷田町２丁目,322,253,330
市谷田町３丁目,182,149,164
市谷本村町,1748,1506,1055
市谷砂土原町１丁目,99,87,106
市谷砂土原町２丁目,252,189,243
市谷砂土原町３丁目,427,412,455
市谷左内町,255,216,253
市谷加賀町１丁目,243,297,341
市谷加賀町２丁目,945,721,977
市谷甲良町,444,360,429
市谷船河原町,70,80,81
市谷長延寺町,68,24,68
市谷鷹匠町,38,24,34
市谷山伏町,315,263,296
市谷八幡町,66,57,63
神楽坂１丁目,11,12,14
神楽坂２丁目,117,78,108
神楽坂３丁目,265,207,183
神楽坂４丁目,95,83,99
神楽坂５丁目,353,290,358
神楽坂６丁目,515,355,419
細工町,249,209,199
二十騎町,382,276,343
揚場町,60,50,54
津久戸町,59,41,43
東五軒町,1215,1031,1180
西五軒町,961,794,844
赤城元町,245,208,227
南榎町,668,651,711
袋町,419,390,392
払方町,509,447,496
南町,389,412,433
北町,517,448,525
納戸町,575,520,593
南山伏町,421,332,358
北山伏町,359,230,307
白銀町,744,600,757
下宮比町,182,101,137
矢来町,2390,2004,2220
若宮町,504,436,458
岩戸町,414,271,336
中町,247,247,235
箪笥町,437,287,342
横寺町,589,455,467
筑土八幡町,587,433,518
新小川町,2100,1680,1633
神楽河岸,0,0,0
市谷薬王寺町,2067,1497,1648
市谷柳町,925,597,726
市谷仲之町,1291,1049,1209
赤城下町,830,647,618
天神町,660,488,523
榎町,463,326,324
東榎町,248,161,168
早稲田町,764,511,605
早稲田南町,403,325,355
馬場下町,297,233,225
原町１丁目,808,660,719
原町２丁目,658,589,580
原町３丁目,1154,876,1014
喜久井町,1059,892,902
築地町,310,245,284
弁天町,1947,1568,1699
中里町,350,319,356
山吹町,2507,1751,1906
改代町,368,292,285
水道町,698,479,466
早稲田鶴巻町,3288,2354,2474
住吉町,1726,1235,1316
市谷台町,862,656,648
河田町,1215,1079,1046
若松町,3171,2440,2771
余丁町,2436,1861,1963
戸山１丁目,1383,1114,1174
戸山２丁目,3126,1831,2885
戸山３丁目,599,503,534
富久町,3905,3370,3281
百人町１丁目,1830,1367,884
百人町２丁目,2079,1527,1250
百人町３丁目,2319,2284,2506
百人町４丁目,1534,967,1330
大久保１丁目,1823,1290,1009
大久保２丁目,3752,2801,2430
大久保３丁目,2126,1994,2089
戸塚町１丁目,106,77,79
西早稲田１丁目,3002,2256,2417
西早稲田２丁目,3200,2559,2428
西早稲田３丁目,3288,2884,2829
高田馬場１丁目,2398,1921,1792
高田馬場２丁目,1083,872,704
高田馬場３丁目,3325,2523,2230
高田馬場４丁目,3355,2747,2535
下落合１丁目,1382,954,964
下落合２丁目,1880,1629,1715
下落合３丁目,2481,1913,2398
下落合４丁目,2338,1942,2084
中落合１丁目,2201,1656,1693
中落合２丁目,2648,2252,2405
中落合３丁目,2275,1875,2062
中落合４丁目,1593,1422,1399
上落合１丁目,3060,2455,2430
上落合２丁目,2966,2228,2166
上落合３丁目,2992,2221,2071
西落合１丁目,2803,2147,2265
西落合２丁目,2426,2010,2008
西落合３丁目,1828,1434,1592
西落合４丁目,1312,1065,1181
中井１丁目,1179,880,724
中井２丁目,1616,1496,1538
北新宿１丁目,4160,3047,2584
北新宿２丁目,3013,2537,2239
北新宿３丁目,3705,2826,2574
北新宿４丁目,3576,2619,2508
西新宿１丁目,26,23,20
西新宿２丁目,1,1,4
西新宿３丁目,1469,995,914
西新宿４丁目,4665,3441,3097
西新宿５丁目,2595,2012,1780
西新宿６丁目,2142,1690,1453
西新宿７丁目,1548,1188,850
西新宿８丁目,2035,1469,1354
