町丁名,世帯数,男,女
四谷１丁目,233,194,275
四谷２丁目,242,197,219
四谷３丁目,260,174,216
四谷４丁目,2066,1674,1532
四谷本塩町,255,208,203
四谷三栄町,1036,894,983
四谷坂町,1425,1103,1103
若葉１丁目,1363,1241,1222
若葉２丁目,416,371,389
若葉３丁目,587,455,460
須賀町,809,685,680
左門町,978,667,813
信濃町,564,398,507
南元町,1230,1081,1229
荒木町,1584,1183,1180
舟町,943,650,671
愛住町,869,677,685
大京町,2085,1575,1919
霞ヶ丘町,0,0,0
内藤町,708,642,574
片町,226,169,157
新宿１丁目,2757,1975,1756
新宿２丁目,802,614,467
新宿３丁目,100,85,51
新宿４丁目,213,174,103
新宿５丁目,1839,1301,997
新宿６丁目,2767,2025,1747
新宿７丁目,3620,2967,2712
歌舞伎町１丁目,167,133,54
歌舞伎町２丁目,1557,1234,547
市谷田町１丁目,18,9,19
市谷田町２丁目,331,239,336
市谷田町３丁目,191,159,191
市谷本村町,1707,1518,924
市谷砂土原町１丁目,105,98,121
市谷砂土原町２丁目,248,196,257
市谷砂土原町３丁目,427,414,461
市谷左内町,220,193,224
市谷加賀町１丁目,23,14,22
市谷加賀町２丁目,1017,697,1066
市谷甲良町,416,365,411
市谷船河原町,70,75,83
市谷長延寺町,91,47,84
市谷鷹匠町,17,19,20
市谷山伏町,275,253,259
市谷八幡町,61,51,63
神楽坂１丁目,12,12,16
神楽坂２丁目,124,80,114
神楽坂３丁目,280,219,205
神楽坂４丁目,95,79,94
神楽坂５丁目,385,305,401
神楽坂６丁目,555,372,470
細工町,262,211,220
二十騎町,377,309,346
揚場町,53,48,55
津久戸町,62,46,45
東五軒町,1105,980,1124
西五軒町,915,786,818
赤城元町,231,181,211
南榎町,699,675,705
袋町,365,315,329
払方町,471,453,514
南町,371,371,402
北町,507,479,503
納戸町,535,463,536
南山伏町,362,317,304
北山伏町,367,242,296
白銀町,721,596,746
下宮比町,148,93,122
矢来町,2492,2124,2440
若宮町,521,439,467
岩戸町,418,285,324
中町,258,248,258
箪笥町,409,274,324
横寺町,580,446,464
筑土八幡町,519,383,481
新小川町,1910,1568,1570
神楽河岸,0,0,0
市谷薬王寺町,1979,1486,1587
市谷柳町,844,584,668
市谷仲之町,1191,1037,1165
赤城下町,736,586,579
天神町,688,495,566
榎町,468,322,327
東榎町,201,138,146
早稲田町,745,524,595
早稲田南町,407,356,380
馬場下町,300,249,234
原町１丁目,816,635,733
原町２丁目,650,615,581
原町３丁目,1047,765,925
喜久井町,1050,928,933
築地町,314,247,280
弁天町,1881,1526,1628
中里町,344,323,354
山吹町,2218,1613,1752
改代町,380,318,281
水道町,641,446,463
早稲田鶴巻町,3322,2515,2554
住吉町,1635,1214,1278
市谷台町,819,678,648
河田町,1272,1107,1152
若松町,3159,2543,2755
余丁町,2405,1915,2019
戸山１丁目,1439,1146,1240
戸山２丁目,3158,1993,3019
戸山３丁目,480,410,400
富久町,3878,3398,3341
百人町１丁目,1932,1487,981
百人町２丁目,2034,1580,1225
百人町３丁目,2395,2399,2628
百人町４丁目,1485,995,1364
大久保１丁目,1830,1348,1098
大久保２丁目,3727,2862,2542
大久保３丁目,2084,1954,2166
戸塚町１丁目,100,72,86
西早稲田１丁目,2951,2314,2456
西早稲田２丁目,3060,2518,2343
西早稲田３丁目,3389,3038,2907
高田馬場１丁目,2303,1923,1730
高田馬場２丁目,1019,830,690
高田馬場３丁目,3324,2592,2251
高田馬場４丁目,3379,2840,2624
下落合１丁目,1281,925,863
下落合２丁目,1761,1531,1627
下落合３丁目,2359,1884,2294
下落合４丁目,2344,1986,2199
中落合１丁目,2041,1593,1620
中落合２丁目,2571,2241,2387
中落合３丁目,2286,1951,2092
中落合４丁目,1590,1452,1412
上落合１丁目,3045,2526,2470
上落合２丁目,3036,2363,2239
上落合３丁目,2907,2194,2085
西落合１丁目,2607,2105,2226
西落合２丁目,2426,2024,1990
西落合３丁目,1764,1396,1612
西落合４丁目,1204,1015,1141
中井１丁目,1170,916,741
中井２丁目,1573,1435,1547
北新宿１丁目,3948,2938,2629
北新宿２丁目,2797,2439,2187
北新宿３丁目,3728,2951,2658
北新宿４丁目,3512,2735,2529
西新宿１丁目,34,28,27
西新宿２丁目,2,2,5
西新宿３丁目,1496,996,1014
西新宿４丁目,4666,3546,3174
西新宿５丁目,2524,1975,1757
西新宿６丁目,1977,1561,1386
西新宿７丁目,1526,1162,885
西新宿８丁目,1939,1420,1324
