町丁名,世帯数,男,女
四谷１丁目,272,223,310
四谷２丁目,250,200,216
四谷３丁目,264,172,210
四谷４丁目,2070,1682,1547
四谷本塩町,307,235,238
四谷三栄町,1037,899,983
四谷坂町,1512,1207,1120
若葉１丁目,1345,1241,1206
若葉２丁目,447,416,419
若葉３丁目,566,460,434
須賀町,778,656,665
左門町,1014,694,847
信濃町,507,376,463
南元町,1264,1087,1265
荒木町,1590,1188,1169
舟町,964,656,704
愛住町,838,657,678
大京町,2276,1713,2032
霞ヶ丘町,0,0,0
内藤町,634,559,613
片町,267,195,181
新宿１丁目,2924,2075,1815
新宿２丁目,831,612,479
新宿３丁目,91,81,42
新宿４丁目,195,161,102
新宿５丁目,1852,1305,989
新宿６丁目,2807,2043,1714
新宿７丁目,3675,2931,2719
歌舞伎町１丁目,140,108,48
歌舞伎町２丁目,1574,1246,538
市谷田町１丁目,13,8,15
市谷田町２丁目,320,247,321
市谷田町３丁目,179,154,173
市谷本村町,1716,1485,1070
市谷砂土原町１丁目,103,98,111
市谷砂土原町２丁目,251,200,253
市谷砂土原町３丁目,430,419,457
市谷左内町,241,216,233
市谷加賀町１丁目,235,276,321
市谷加賀町２丁目,932,711,966
市谷甲良町,441,375,423
市谷船河原町,75,82,91
市谷長延寺町,80,35,73
市谷鷹匠町,14,13,16
市谷山伏町,288,255,278
市谷八幡町,64,56,64
神楽坂１丁目,11,12,15
神楽坂２丁目,120,75,112
神楽坂３丁目,275,220,197
神楽坂４丁目,90,76,94
神楽坂５丁目,365,297,386
神楽坂６丁目,502,332,429
細工町,256,211,207
二十騎町,390,295,360
揚場町,54,46,51
津久戸町,58,40,45
東五軒町,1178,1023,1160
西五軒町,968,803,854
赤城元町,246,195,232
南榎町,679,672,690
袋町,361,309,344
払方町,506,467,511
南町,388,412,434
北町,527,474,538
納戸町,517,465,531
南山伏町,373,309,327
北山伏町,372,240,310
白銀町,715,571,760
下宮比町,181,103,138
矢来町,2384,2021,2303
若宮町,515,448,453
岩戸町,410,296,325
中町,258,251,245
箪笥町,437,295,333
横寺町,624,470,476
筑土八幡町,498,375,447
新小川町,1956,1601,1580
神楽河岸,0,0,0
市谷薬王寺町,1958,1448,1566
市谷柳町,863,573,681
市谷仲之町,1188,1034,1155
赤城下町,825,643,626
天神町,662,497,526
榎町,460,321,323
東榎町,208,132,150
早稲田町,766,525,604
早稲田南町,414,339,379
馬場下町,319,250,242
原町１丁目,792,658,702
原町２丁目,646,579,587
原町３丁目,1147,871,1029
喜久井町,1071,934,919
築地町,316,239,291
弁天町,1866,1493,1649
中里町,362,335,370
山吹町,2419,1703,1870
改代町,391,311,291
水道町,712,482,483
早稲田鶴巻町,3382,2426,2586
住吉町,1686,1247,1279
市谷台町,833,651,653
河田町,1211,1062,1078
若松町,3091,2378,2731
余丁町,2391,1900,1959
戸山１丁目,1406,1113,1223
戸山２丁目,3180,1932,2976
戸山３丁目,571,486,513
富久町,3851,3373,3333
百人町１丁目,1919,1488,932
百人町２丁目,2120,1596,1280
百人町３丁目,2347,2344,2602
百人町４丁目,1548,1005,1360
大久保１丁目,1921,1357,1113
大久保２丁目,3686,2767,2455
大久保３丁目,2208,2062,2205
戸塚町１丁目,119,86,84
西早稲田１丁目,2994,2276,2451
西早稲田２丁目,3273,2654,2456
西早稲田３丁目,3376,3001,2902
高田馬場１丁目,2352,1931,1757
高田馬場２丁目,1028,854,690
高田馬場３丁目,3324,2568,2220
高田馬場４丁目,3402,2824,2595
下落合１丁目,1473,1034,1018
下落合２丁目,1813,1576,1647
下落合３丁目,2471,1927,2391
下落合４丁目,2364,1976,2142
中落合１丁目,2120,1638,1650
中落合２丁目,2622,2288,2373
中落合３丁目,2366,1943,2158
中落合４丁目,1612,1485,1425
上落合１丁目,3034,2467,2470
上落合２丁目,3080,2336,2268
上落合３丁目,2929,2197,2067
西落合１丁目,2743,2165,2253
西落合２丁目,2403,1974,1993
西落合３丁目,1793,1419,1609
西落合４丁目,1285,1067,1184
中井１丁目,1184,897,743
中井２丁目,1597,1494,1526
北新宿１丁目,4034,2988,2559
北新宿２丁目,2866,2483,2174
北新宿３丁目,3746,2903,2638
北新宿４丁目,3567,2647,2566
西新宿１丁目,29,22,25
西新宿２丁目,1,1,4
西新宿３丁目,1424,1000,915
西新宿４丁目,4628,3480,3133
西新宿５丁目,2387,1863,1666
西新宿６丁目,2203,1736,1505
西新宿７丁目,1568,1200,887
西新宿８丁目,2063,1502,1387
